exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target
OneEmbedding,agrees,wasn't curing,29,29_MF_his,mf,MatchMismatch,poss,Alan agrees that Nina wasn't curing,his
OneEmbedding,agrees,wasn't curing,29,29_FM_his,fm,MismatchMatch,poss,Amanda agrees that Steven wasn't curing,his
OneEmbedding,agrees,wasn't curing,29,29_FF_his,ff,MismatchMismatch,poss,Amanda agrees that Nina wasn't curing,his
OneEmbedding,did notice,finds,30,30_MM_him,mm,MatchMatch,obj,Ronald did notice that Timothy finds,him
OneEmbedding,did notice,finds,30,30_MF_him,mf,MatchMismatch,obj,Ronald did notice that Gina finds,him
OneEmbedding,did notice,finds,30,30_FM_him,fm,MismatchMatch,obj,Erin did notice that Timothy finds,him
OneEmbedding,did notice,finds,30,30_FF_him,ff,MismatchMismatch,obj,Erin did notice that Gina finds,him
OneEmbedding,did notice,finds,30,30_MM_his,mm,MatchMatch,poss,Ronald did notice that Timothy finds,his
OneEmbedding,did notice,finds,30,30_MF_his,mf,MatchMismatch,poss,Ronald did notice that Gina finds,his
OneEmbedding,did notice,finds,30,30_FM_his,fm,MismatchMatch,poss,Erin did notice that Timothy finds,his
OneEmbedding,did notice,finds,30,30_FF_his,ff,MismatchMismatch,poss,Erin did notice that Gina finds,his
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_him,mm,MatchMatch,obj,Samuel isn't disliking that Kevin wasn't distracting,him
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_him,mf,MatchMismatch,obj,Samuel isn't disliking that Bethany wasn't distracting,him
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_him,fm,MismatchMatch,obj,Allison isn't disliking that Kevin wasn't distracting,him
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_him,ff,MismatchMismatch,obj,Allison isn't disliking that Bethany wasn't distracting,him
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_his,mm,MatchMatch,poss,Samuel isn't disliking that Kevin wasn't distracting,his
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_his,mf,MatchMismatch,poss,Samuel isn't disliking that Bethany wasn't distracting,his
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_his,fm,MismatchMatch,poss,Allison isn't disliking that Kevin wasn't distracting,his
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_his,ff,MismatchMismatch,poss,Allison isn't disliking that Bethany wasn't distracting,his
OneEmbedding,wasn't disliking,hears,32,32_MM_him,mm,MatchMatch,obj,Frank wasn't disliking that Aaron hears,him
OneEmbedding,wasn't disliking,hears,32,32_MF_him,mf,MatchMismatch,obj,Frank wasn't disliking that Barbara hears,him
OneEmbedding,wasn't disliking,hears,32,32_FM_him,fm,MismatchMatch,obj,The sister wasn't disliking that Aaron hears,him
OneEmbedding,wasn't disliking,hears,32,32_FF_him,ff,MismatchMismatch,obj,The sister wasn't disliking that Barbara hears,him
OneEmbedding,wasn't disliking,hears,32,32_MM_his,mm,MatchMatch,poss,Frank wasn't disliking that Aaron hears,his
OneEmbedding,wasn't disliking,hears,32,32_MF_his,mf,MatchMismatch,poss,Frank wasn't disliking that Barbara hears,his
OneEmbedding,wasn't disliking,hears,32,32_FM_his,fm,MismatchMatch,poss,The sister wasn't disliking that Aaron hears,his
OneEmbedding,wasn't disliking,hears,32,32_FF_his,ff,MismatchMismatch,poss,The sister wasn't disliking that Barbara hears,his
OneEmbedding,wouldn't insist,does astound,33,33_MM_him,mm,MatchMatch,obj,Mark wouldn't insist that Carlos does astound,him
OneEmbedding,wouldn't insist,does astound,33,33_MF_him,mf,MatchMismatch,obj,Mark wouldn't insist that Linda does astound,him
OneEmbedding,wouldn't insist,does astound,33,33_FM_him,fm,MismatchMatch,obj,Valerie wouldn't insist that Carlos does astound,him
OneEmbedding,wouldn't insist,does astound,33,33_FF_him,ff,MismatchMismatch,obj,Valerie wouldn't insist that Linda does astound,him
OneEmbedding,wouldn't insist,does astound,33,33_MM_his,mm,MatchMatch,poss,Mark wouldn't insist that Carlos does astound,his
OneEmbedding,wouldn't insist,does astound,33,33_MF_his,mf,MatchMismatch,poss,Mark wouldn't insist that Linda does astound,his
OneEmbedding,wouldn't insist,does astound,33,33_FM_his,fm,MismatchMatch,poss,Valerie wouldn't insist that Carlos does astound,his
OneEmbedding,wouldn't insist,does astound,33,33_FF_his,ff,MismatchMismatch,poss,Valerie wouldn't insist that Linda does astound,his
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_him,mm,MatchMatch,obj,Adam wasn't concluding that Kevin hasn't fled from,him
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_him,mf,MatchMismatch,obj,Adam wasn't concluding that that girlfriend hasn't fled from,him
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_him,fm,MismatchMatch,obj,Lori wasn't concluding that Kevin hasn't fled from,him
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_him,ff,MismatchMismatch,obj,Lori wasn't concluding that that girlfriend hasn't fled from,him
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_his,mm,MatchMatch,poss,Adam wasn't concluding that Kevin hasn't fled from,his
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_his,mf,MatchMismatch,poss,Adam wasn't concluding that that girlfriend hasn't fled from,his
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_his,fm,MismatchMatch,poss,Lori wasn't concluding that Kevin hasn't fled from,his
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_his,ff,MismatchMismatch,poss,Lori wasn't concluding that that girlfriend hasn't fled from,his
OneEmbedding,whispered,worries,35,35_MM_him,mm,MatchMatch,obj,Steven whispered that Robert worries,him
OneEmbedding,whispered,worries,35,35_MF_him,mf,MatchMismatch,obj,Steven whispered that Tamara worries,him
OneEmbedding,whispered,worries,35,35_FM_him,fm,MismatchMatch,obj,Sonia whispered that Robert worries,him
OneEmbedding,whispered,worries,35,35_FF_him,ff,MismatchMismatch,obj,Sonia whispered that Tamara worries,him
OneEmbedding,whispered,worries,35,35_MM_his,mm,MatchMatch,poss,Steven whispered that Robert worries,his
OneEmbedding,whispered,worries,35,35_MF_his,mf,MatchMismatch,poss,Steven whispered that Tamara worries,his
OneEmbedding,whispered,worries,35,35_FM_his,fm,MismatchMatch,poss,Sonia whispered that Robert worries,his
OneEmbedding,whispered,worries,35,35_FF_his,ff,MismatchMismatch,poss,Sonia whispered that Tamara worries,his
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_him,mm,MatchMatch,obj,Timothy hadn't denied that Eric isn't kissing,him
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_him,mf,MatchMismatch,obj,Timothy hadn't denied that Paula isn't kissing,him
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_him,fm,MismatchMatch,obj,Dawn hadn't denied that Eric isn't kissing,him
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_him,ff,MismatchMismatch,obj,Dawn hadn't denied that Paula isn't kissing,him
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_his,mm,MatchMatch,poss,Timothy hadn't denied that Eric isn't kissing,his
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_his,mf,MatchMismatch,poss,Timothy hadn't denied that Paula isn't kissing,his
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_his,fm,MismatchMatch,poss,Dawn hadn't denied that Eric isn't kissing,his
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_his,ff,MismatchMismatch,poss,Dawn hadn't denied that Paula isn't kissing,his
OneEmbedding,claims,will forgive,37,37_MM_him,mm,MatchMatch,obj,Kenneth claims that David will forgive,him
OneEmbedding,claims,will forgive,37,37_MF_him,mf,MatchMismatch,obj,Kenneth claims that Margaret will forgive,him
OneEmbedding,claims,will forgive,37,37_FM_him,fm,MismatchMatch,obj,Kirsten claims that David will forgive,him
OneEmbedding,claims,will forgive,37,37_FF_him,ff,MismatchMismatch,obj,Kirsten claims that Margaret will forgive,him
OneEmbedding,claims,will forgive,37,37_MM_his,mm,MatchMatch,poss,Kenneth claims that David will forgive,his
OneEmbedding,claims,will forgive,37,37_MF_his,mf,MatchMismatch,poss,Kenneth claims that Margaret will forgive,his
OneEmbedding,claims,will forgive,37,37_FM_his,fm,MismatchMatch,poss,Kirsten claims that David will forgive,his
OneEmbedding,claims,will forgive,37,37_FF_his,ff,MismatchMismatch,poss,Kirsten claims that Margaret will forgive,his
OneEmbedding,discovered,doesn't respect,38,38_MM_him,mm,MatchMatch,obj,Joseph discovered that George doesn't respect,him
OneEmbedding,discovered,doesn't respect,38,38_MF_him,mf,MatchMismatch,obj,Joseph discovered that Meredith doesn't respect,him
OneEmbedding,discovered,doesn't respect,38,38_FM_him,fm,MismatchMatch,obj,Sabrina discovered that George doesn't respect,him
OneEmbedding,discovered,doesn't respect,38,38_FF_him,ff,MismatchMismatch,obj,Sabrina discovered that Meredith doesn't respect,him
OneEmbedding,discovered,doesn't respect,38,38_MM_his,mm,MatchMatch,poss,Joseph discovered that George doesn't respect,his
OneEmbedding,discovered,doesn't respect,38,38_MF_his,mf,MatchMismatch,poss,Joseph discovered that Meredith doesn't respect,his
OneEmbedding,discovered,doesn't respect,38,38_FM_his,fm,MismatchMatch,poss,Sabrina discovered that George doesn't respect,his
OneEmbedding,discovered,doesn't respect,38,38_FF_his,ff,MismatchMismatch,poss,Sabrina discovered that Meredith doesn't respect,his
OneEmbedding,is concealing,hasn't watched,39,39_MM_him,mm,MatchMatch,obj,Liam is concealing that Matt hasn't watched,him
OneEmbedding,is concealing,hasn't watched,39,39_MF_him,mf,MatchMismatch,obj,Liam is concealing that the lady hasn't watched,him
OneEmbedding,is concealing,hasn't watched,39,39_FM_him,fm,MismatchMatch,obj,Kathleen is concealing that Matt hasn't watched,him
OneEmbedding,is concealing,hasn't watched,39,39_FF_him,ff,MismatchMismatch,obj,Kathleen is concealing that the lady hasn't watched,him
OneEmbedding,is concealing,hasn't watched,39,39_MM_his,mm,MatchMatch,poss,Liam is concealing that Matt hasn't watched,his
OneEmbedding,is concealing,hasn't watched,39,39_MF_his,mf,MatchMismatch,poss,Liam is concealing that the lady hasn't watched,his
OneEmbedding,is concealing,hasn't watched,39,39_FM_his,fm,MismatchMatch,poss,Kathleen is concealing that Matt hasn't watched,his
OneEmbedding,is concealing,hasn't watched,39,39_FF_his,ff,MismatchMismatch,poss,Kathleen is concealing that the lady hasn't watched,his
OneEmbedding,feels,is scanning,40,40_MM_him,mm,MatchMatch,obj,The grandson feels that Kenneth is scanning,him
OneEmbedding,feels,is scanning,40,40_MF_him,mf,MatchMismatch,obj,The grandson feels that Carrie is scanning,him
OneEmbedding,feels,is scanning,40,40_FM_him,fm,MismatchMatch,obj,Meredith feels that Kenneth is scanning,him
OneEmbedding,feels,is scanning,40,40_FF_him,ff,MismatchMismatch,obj,Meredith feels that Carrie is scanning,him
OneEmbedding,feels,is scanning,40,40_MM_his,mm,MatchMatch,poss,The grandson feels that Kenneth is scanning,his
OneEmbedding,feels,is scanning,40,40_MF_his,mf,MatchMismatch,poss,The grandson feels that Carrie is scanning,his
OneEmbedding,feels,is scanning,40,40_FM_his,fm,MismatchMatch,poss,Meredith feels that Kenneth is scanning,his
OneEmbedding,feels,is scanning,40,40_FF_his,ff,MismatchMismatch,poss,Meredith feels that Carrie is scanning,his
OneEmbedding,has complained,wasn't hiding,41,41_MM_him,mm,MatchMatch,obj,Martin has complained that Jason wasn't hiding,him
OneEmbedding,has complained,wasn't hiding,41,41_MF_him,mf,MatchMismatch,obj,Martin has complained that Tracy wasn't hiding,him
OneEmbedding,has complained,wasn't hiding,41,41_FM_him,fm,MismatchMatch,obj,Donna has complained that Jason wasn't hiding,him
OneEmbedding,has complained,wasn't hiding,41,41_FF_him,ff,MismatchMismatch,obj,Donna has complained that Tracy wasn't hiding,him
OneEmbedding,has complained,wasn't hiding,41,41_MM_his,mm,MatchMatch,poss,Martin has complained that Jason wasn't hiding,his
OneEmbedding,has complained,wasn't hiding,41,41_MF_his,mf,MatchMismatch,poss,Martin has complained that Tracy wasn't hiding,his
OneEmbedding,has complained,wasn't hiding,41,41_FM_his,fm,MismatchMatch,poss,Donna has complained that Jason wasn't hiding,his
OneEmbedding,has complained,wasn't hiding,41,41_FF_his,ff,MismatchMismatch,poss,Donna has complained that Tracy wasn't hiding,his
OneEmbedding,loved,won't work with,42,42_MM_him,mm,MatchMatch,obj,Richard loved that Daniel won't work with,him
OneEmbedding,loved,won't work with,42,42_MF_him,mf,MatchMismatch,obj,Richard loved that Stacey won't work with,him
OneEmbedding,loved,won't work with,42,42_FM_him,fm,MismatchMatch,obj,Leslie loved that Daniel won't work with,him
OneEmbedding,loved,won't work with,42,42_FF_him,ff,MismatchMismatch,obj,Leslie loved that Stacey won't work with,him
OneEmbedding,loved,won't work with,42,42_MM_his,mm,MatchMatch,poss,Richard loved that Daniel won't work with,his
OneEmbedding,loved,won't work with,42,42_MF_his,mf,MatchMismatch,poss,Richard loved that Stacey won't work with,his
OneEmbedding,loved,won't work with,42,42_FM_his,fm,MismatchMatch,poss,Leslie loved that Daniel won't work with,his
OneEmbedding,loved,won't work with,42,42_FF_his,ff,MismatchMismatch,poss,Leslie loved that Stacey won't work with,his
OneEmbedding,asserted,didn't fire,43,43_MM_him,mm,MatchMatch,obj,Adam asserted that Curtis didn't fire,him
OneEmbedding,asserted,didn't fire,43,43_MF_him,mf,MatchMismatch,obj,Adam asserted that Rose didn't fire,him
OneEmbedding,asserted,didn't fire,43,43_FM_him,fm,MismatchMatch,obj,Laura asserted that Curtis didn't fire,him
OneEmbedding,asserted,didn't fire,43,43_FF_him,ff,MismatchMismatch,obj,Laura asserted that Rose didn't fire,him
OneEmbedding,asserted,didn't fire,43,43_MM_his,mm,MatchMatch,poss,Adam asserted that Curtis didn't fire,his
OneEmbedding,asserted,didn't fire,43,43_MF_his,mf,MatchMismatch,poss,Adam asserted that Rose didn't fire,his
OneEmbedding,asserted,didn't fire,43,43_FM_his,fm,MismatchMatch,poss,Laura asserted that Curtis didn't fire,his
OneEmbedding,asserted,didn't fire,43,43_FF_his,ff,MismatchMismatch,poss,Laura asserted that Rose didn't fire,his
OneEmbedding,was liking,could question,44,44_MM_him,mm,MatchMatch,obj,Gerald was liking that Kevin could question,him
OneEmbedding,was liking,could question,44,44_MF_him,mf,MatchMismatch,obj,Gerald was liking that Debra could question,him
OneEmbedding,was liking,could question,44,44_FM_him,fm,MismatchMatch,obj,Cindy was liking that Kevin could question,him
OneEmbedding,was liking,could question,44,44_FF_him,ff,MismatchMismatch,obj,Cindy was liking that Debra could question,him
OneEmbedding,was liking,could question,44,44_MM_his,mm,MatchMatch,poss,Gerald was liking that Kevin could question,his
OneEmbedding,was liking,could question,44,44_MF_his,mf,MatchMismatch,poss,Gerald was liking that Debra could question,his
OneEmbedding,was liking,could question,44,44_FM_his,fm,MismatchMatch,poss,Cindy was liking that Kevin could question,his
OneEmbedding,was liking,could question,44,44_FF_his,ff,MismatchMismatch,poss,Cindy was liking that Debra could question,his
OneEmbedding,couldn't pray,isn't striking,45,45_MM_him,mm,MatchMatch,obj,Dan couldn't pray that this grandson isn't striking,him
OneEmbedding,couldn't pray,isn't striking,45,45_MF_him,mf,MatchMismatch,obj,Dan couldn't pray that Maria isn't striking,him
OneEmbedding,couldn't pray,isn't striking,45,45_FM_him,fm,MismatchMatch,obj,Rebecca couldn't pray that this grandson isn't striking,him
OneEmbedding,couldn't pray,isn't striking,45,45_FF_him,ff,MismatchMismatch,obj,Rebecca couldn't pray that Maria isn't striking,him
OneEmbedding,couldn't pray,isn't striking,45,45_MM_his,mm,MatchMatch,poss,Dan couldn't pray that this grandson isn't striking,his
OneEmbedding,couldn't pray,isn't striking,45,45_MF_his,mf,MatchMismatch,poss,Dan couldn't pray that Maria isn't striking,his
OneEmbedding,couldn't pray,isn't striking,45,45_FM_his,fm,MismatchMatch,poss,Rebecca couldn't pray that this grandson isn't striking,his
OneEmbedding,couldn't pray,isn't striking,45,45_FF_his,ff,MismatchMismatch,poss,Rebecca couldn't pray that Maria isn't striking,his
OneEmbedding,had concluded,wasn't scanning,46,46_MM_him,mm,MatchMatch,obj,Brian had concluded that Jerry wasn't scanning,him
OneEmbedding,had concluded,wasn't scanning,46,46_MF_him,mf,MatchMismatch,obj,Brian had concluded that Victoria wasn't scanning,him
OneEmbedding,had concluded,wasn't scanning,46,46_FM_him,fm,MismatchMatch,obj,Victoria had concluded that Jerry wasn't scanning,him
OneEmbedding,had concluded,wasn't scanning,46,46_FF_him,ff,MismatchMismatch,obj,Victoria had concluded that Victoria wasn't scanning,him
OneEmbedding,had concluded,wasn't scanning,46,46_MM_his,mm,MatchMatch,poss,Brian had concluded that Jerry wasn't scanning,his
OneEmbedding,had concluded,wasn't scanning,46,46_MF_his,mf,MatchMismatch,poss,Brian had concluded that Victoria wasn't scanning,his
OneEmbedding,had concluded,wasn't scanning,46,46_FM_his,fm,MismatchMatch,poss,Victoria had concluded that Jerry wasn't scanning,his
OneEmbedding,had concluded,wasn't scanning,46,46_FF_his,ff,MismatchMismatch,poss,Victoria had concluded that Victoria wasn't scanning,his
OneEmbedding,knows,left,47,47_MM_him,mm,MatchMatch,obj,Michael knows that Bruce left,him
OneEmbedding,knows,left,47,47_MF_him,mf,MatchMismatch,obj,Michael knows that Sarah left,him
OneEmbedding,knows,left,47,47_FM_him,fm,MismatchMatch,obj,Susan knows that Bruce left,him
OneEmbedding,knows,left,47,47_FF_him,ff,MismatchMismatch,obj,Susan knows that Sarah left,him
OneEmbedding,knows,left,47,47_MM_his,mm,MatchMatch,poss,Michael knows that Bruce left,his
OneEmbedding,knows,left,47,47_MF_his,mf,MatchMismatch,poss,Michael knows that Sarah left,his
OneEmbedding,knows,left,47,47_FM_his,fm,MismatchMatch,poss,Susan knows that Bruce left,his
OneEmbedding,knows,left,47,47_FF_his,ff,MismatchMismatch,poss,Susan knows that Sarah left,his
OneEmbedding,hasn't claimed,drew,48,48_MM_him,mm,MatchMatch,obj,Thomas hasn't claimed that that grandson drew,him
OneEmbedding,hasn't claimed,drew,48,48_MF_him,mf,MatchMismatch,obj,Thomas hasn't claimed that Judy drew,him
