exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,5.678356647491455
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,5.014072895050049
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,6.490381717681885
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,3.673067808151245
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,4.461370944976807
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,3.820081949234009
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,4.687507629394531
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,3.7850024700164795
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,4.676030158996582
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,6.526637077331543
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,7.561856269836426
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,4.648388862609863
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,4.8213276863098145
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,7.277702331542969
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,7.897893905639648
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,3.108468770980835
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,3.985419273376465
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,8.212809562683105
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,9.260496139526367
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,3.0771877765655518
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,3.8208837509155273
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,5.429609298706055
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,5.664670467376709
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,6.421088218688965
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,6.48901891708374
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,7.2436957359313965
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,8.195961952209473
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,5.778298377990723
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,6.359692573547363
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,6.119211196899414
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,7.048053741455078
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,3.7666993141174316
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,4.595109939575195
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,6.679034233093262
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,7.643547534942627
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,2.52647066116333
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,2.7554209232330322
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,5.891443252563477
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,6.50904655456543
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,6.0169477462768555
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,5.765780925750732
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,8.273197174072266
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,8.451961517333984
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,3.9539995193481445
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,4.596892356872559
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,3.68648099899292
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,5.2861480712890625
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,2.644772529602051
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,3.7049272060394287
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,6.58730411529541
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.466602325439453
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,11.018425941467285
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,10.377676010131836
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,11.9800386428833
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,12.002049446105957
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,3.7597408294677734
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,4.277059078216553
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,6.271458625793457
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,7.242822170257568
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,3.5477278232574463
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,4.28091287612915
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,4.518370628356934
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,5.898190498352051
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,2.637542486190796
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,2.9547531604766846
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,6.7925944328308105
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,7.183854103088379
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,2.4977855682373047
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,3.8316237926483154
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,6.318352699279785
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,7.859630584716797
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,2.9263274669647217
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,3.6885204315185547
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,8.397286415100098
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,9.820486068725586
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,4.526926517486572
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,3.495971202850342
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,8.888431549072266
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,7.92293119430542
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,4.341275215148926
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,5.416931629180908
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.8520255088806152
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,5.268226623535156
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,2.543623685836792
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,3.6444873809814453
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,4.73954439163208
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,6.608072757720947
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,15.790855407714844
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,16.152103424072266
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,14.014591217041016
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,14.837444305419922
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,6.266166687011719
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,3.5384137630462646
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,3.425013780593872
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,6.974959373474121
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,3.4096949100494385
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,4.581782817840576
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,7.264664173126221
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,9.100050926208496
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.2761616706848145
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,4.708683490753174
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,6.2657270431518555
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,6.483592987060547
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,4.396198272705078
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,5.0809645652771
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,6.956606864929199
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,8.061389923095703
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,4.257445812225342
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,3.9395711421966553
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,8.410512924194336
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,9.060689926147461
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,4.535897254943848
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,6.604735851287842
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,4.187533855438232
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,6.536744117736816
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,3.5289909839630127
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,4.624731063842773
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,6.412489891052246
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,7.8939008712768555
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,4.024831295013428
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,3.928297758102417
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,5.352400779724121
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,8.156675338745117
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,4.8516011238098145
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,5.695639610290527
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,7.636463165283203
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,8.71957015991211
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,6.6544318199157715
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,7.548373699188232
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,4.0206618309021
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,5.3520827293396
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,10.0210599899292
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,10.656742095947266
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,12.374269485473633
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,13.418959617614746
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,5.298097133636475
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,6.098681449890137
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,8.322469711303711
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,9.330881118774414
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,3.835486888885498
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,5.358860492706299
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,6.96373176574707
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,8.46855640411377
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,4.0490241050720215
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,4.770108222961426
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,3.8364217281341553
About,hurt,108,108_F_his,f,Mismatch,poss,The book about Jennifer hurt,his,5.386898517608643
