exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-1.3B_surp
TwoEmbedding,informed,isn't shocking,11,11_MFF_his,mff,MatchMismatchMismatch,poss,Christopher informed Jill that the woman isn't shocking,his,8.908729553222656
TwoEmbedding,informed,isn't shocking,11,11_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie informed Guy that Aaron isn't shocking,his,6.64098596572876
TwoEmbedding,informed,isn't shocking,11,11_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie informed Guy that the woman isn't shocking,his,8.54155158996582
TwoEmbedding,informed,isn't shocking,11,11_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie informed Jill that Aaron isn't shocking,his,6.958582878112793
TwoEmbedding,informed,isn't shocking,11,11_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie informed Jill that the woman isn't shocking,his,10.773730278015137
TwoEmbedding,informed,has boasted about,12,12_MMM_him,mmm,MatchMatchMatch,obj,Larry informed Walter that Larry has boasted about,him,5.95459508895874
TwoEmbedding,informed,has boasted about,12,12_MMF_him,mmf,MatchMatchMismatch,obj,Larry informed Walter that Helen has boasted about,him,5.872690677642822
TwoEmbedding,informed,has boasted about,12,12_MFM_him,mfm,MatchMismatchMatch,obj,Larry informed Elizabeth that Larry has boasted about,him,7.325435638427734
TwoEmbedding,informed,has boasted about,12,12_MFF_him,mff,MatchMismatchMismatch,obj,Larry informed Elizabeth that Helen has boasted about,him,6.7376251220703125
TwoEmbedding,informed,has boasted about,12,12_FMM_him,fmm,MismatchMatchMatch,obj,Brenda informed Walter that Larry has boasted about,him,5.948618412017822
TwoEmbedding,informed,has boasted about,12,12_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda informed Walter that Helen has boasted about,him,6.606186389923096
TwoEmbedding,informed,has boasted about,12,12_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda informed Elizabeth that Larry has boasted about,him,7.243459224700928
TwoEmbedding,informed,has boasted about,12,12_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda informed Elizabeth that Helen has boasted about,him,7.483866214752197
TwoEmbedding,informed,has boasted about,12,12_MMM_his,mmm,MatchMatchMatch,poss,Larry informed Walter that Larry has boasted about,his,1.7705134153366089
TwoEmbedding,informed,has boasted about,12,12_MMF_his,mmf,MatchMatchMismatch,poss,Larry informed Walter that Helen has boasted about,his,4.9533867835998535
TwoEmbedding,informed,has boasted about,12,12_MFM_his,mfm,MatchMismatchMatch,poss,Larry informed Elizabeth that Larry has boasted about,his,1.7210489511489868
TwoEmbedding,informed,has boasted about,12,12_MFF_his,mff,MatchMismatchMismatch,poss,Larry informed Elizabeth that Helen has boasted about,his,5.351670265197754
TwoEmbedding,informed,has boasted about,12,12_FMM_his,fmm,MismatchMatchMatch,poss,Brenda informed Walter that Larry has boasted about,his,1.8180954456329346
TwoEmbedding,informed,has boasted about,12,12_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda informed Walter that Helen has boasted about,his,5.2036213874816895
TwoEmbedding,informed,has boasted about,12,12_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda informed Elizabeth that Larry has boasted about,his,1.8161650896072388
TwoEmbedding,informed,has boasted about,12,12_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda informed Elizabeth that Helen has boasted about,his,5.611413478851318
TwoEmbedding,alerts,leads,13,13_MMM_him,mmm,MatchMatchMatch,obj,Omar alerts Phillip that Brett leads,him,3.7572100162506104
TwoEmbedding,alerts,leads,13,13_MMF_him,mmf,MatchMatchMismatch,obj,Omar alerts Phillip that that lady leads,him,3.9044525623321533
TwoEmbedding,alerts,leads,13,13_MFM_him,mfm,MatchMismatchMatch,obj,Omar alerts Julie that Brett leads,him,6.005788326263428
TwoEmbedding,alerts,leads,13,13_MFF_him,mff,MatchMismatchMismatch,obj,Omar alerts Julie that that lady leads,him,5.20469856262207
TwoEmbedding,alerts,leads,13,13_FMM_him,fmm,MismatchMatchMatch,obj,Laurie alerts Phillip that Brett leads,him,4.0635762214660645
TwoEmbedding,alerts,leads,13,13_FMF_him,fmf,MismatchMatchMismatch,obj,Laurie alerts Phillip that that lady leads,him,3.5185914039611816
TwoEmbedding,alerts,leads,13,13_FFM_him,ffm,MismatchMismatchMatch,obj,Laurie alerts Julie that Brett leads,him,6.238612651824951
TwoEmbedding,alerts,leads,13,13_FFF_him,fff,MismatchMismatchMismatch,obj,Laurie alerts Julie that that lady leads,him,4.993155479431152
TwoEmbedding,alerts,leads,13,13_MMM_his,mmm,MatchMatchMatch,poss,Omar alerts Phillip that Brett leads,his,5.6560750007629395
TwoEmbedding,alerts,leads,13,13_MMF_his,mmf,MatchMatchMismatch,poss,Omar alerts Phillip that that lady leads,his,8.687182426452637
TwoEmbedding,alerts,leads,13,13_MFM_his,mfm,MatchMismatchMatch,poss,Omar alerts Julie that Brett leads,his,5.983559608459473
TwoEmbedding,alerts,leads,13,13_MFF_his,mff,MatchMismatchMismatch,poss,Omar alerts Julie that that lady leads,his,9.777694702148438
TwoEmbedding,alerts,leads,13,13_FMM_his,fmm,MismatchMatchMatch,poss,Laurie alerts Phillip that Brett leads,his,5.8644585609436035
TwoEmbedding,alerts,leads,13,13_FMF_his,fmf,MismatchMatchMismatch,poss,Laurie alerts Phillip that that lady leads,his,8.44665241241455
TwoEmbedding,alerts,leads,13,13_FFM_his,ffm,MismatchMismatchMatch,poss,Laurie alerts Julie that Brett leads,his,5.91482400894165
TwoEmbedding,alerts,leads,13,13_FFF_his,fff,MismatchMismatchMismatch,poss,Laurie alerts Julie that that lady leads,his,9.927181243896484
TwoEmbedding,informs,didn't shake,14,14_MMM_him,mmm,MatchMatchMatch,obj,Kenneth informs Aaron that Robert didn't shake,him,3.7834689617156982
TwoEmbedding,informs,didn't shake,14,14_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth informs Aaron that Carmen didn't shake,him,3.3665049076080322
TwoEmbedding,informs,didn't shake,14,14_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth informs Donna that Robert didn't shake,him,6.254537105560303
TwoEmbedding,informs,didn't shake,14,14_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth informs Donna that Carmen didn't shake,him,4.612232208251953
TwoEmbedding,informs,didn't shake,14,14_FMM_him,fmm,MismatchMatchMatch,obj,That lady informs Aaron that Robert didn't shake,him,3.9610300064086914
TwoEmbedding,informs,didn't shake,14,14_FMF_him,fmf,MismatchMatchMismatch,obj,That lady informs Aaron that Carmen didn't shake,him,3.3029446601867676
TwoEmbedding,informs,didn't shake,14,14_FFM_him,ffm,MismatchMismatchMatch,obj,That lady informs Donna that Robert didn't shake,him,7.048965930938721
TwoEmbedding,informs,didn't shake,14,14_FFF_him,fff,MismatchMismatchMismatch,obj,That lady informs Donna that Carmen didn't shake,him,5.884757995605469
TwoEmbedding,informs,didn't shake,14,14_MMM_his,mmm,MatchMatchMatch,poss,Kenneth informs Aaron that Robert didn't shake,his,2.068509340286255
TwoEmbedding,informs,didn't shake,14,14_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth informs Aaron that Carmen didn't shake,his,2.299830198287964
TwoEmbedding,informs,didn't shake,14,14_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth informs Donna that Robert didn't shake,his,3.124054431915283
TwoEmbedding,informs,didn't shake,14,14_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth informs Donna that Carmen didn't shake,his,3.5160300731658936
TwoEmbedding,informs,didn't shake,14,14_FMM_his,fmm,MismatchMatchMatch,poss,That lady informs Aaron that Robert didn't shake,his,2.2612967491149902
TwoEmbedding,informs,didn't shake,14,14_FMF_his,fmf,MismatchMatchMismatch,poss,That lady informs Aaron that Carmen didn't shake,his,2.1997151374816895
TwoEmbedding,informs,didn't shake,14,14_FFM_his,ffm,MismatchMismatchMatch,poss,That lady informs Donna that Robert didn't shake,his,3.5455543994903564
TwoEmbedding,informs,didn't shake,14,14_FFF_his,fff,MismatchMismatchMismatch,poss,That lady informs Donna that Carmen didn't shake,his,4.985560417175293
TwoEmbedding,advised,doesn't observe,15,15_MMM_him,mmm,MatchMatchMatch,obj,Steven advised Keith that Bill doesn't observe,him,5.877927303314209
TwoEmbedding,advised,doesn't observe,15,15_MMF_him,mmf,MatchMatchMismatch,obj,Steven advised Keith that Heather doesn't observe,him,5.132542610168457
TwoEmbedding,advised,doesn't observe,15,15_MFM_him,mfm,MatchMismatchMatch,obj,Steven advised Katherine that Bill doesn't observe,him,8.798919677734375
TwoEmbedding,advised,doesn't observe,15,15_MFF_him,mff,MatchMismatchMismatch,obj,Steven advised Katherine that Heather doesn't observe,him,8.232102394104004
TwoEmbedding,advised,doesn't observe,15,15_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advised Keith that Bill doesn't observe,him,7.967685699462891
TwoEmbedding,advised,doesn't observe,15,15_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advised Keith that Heather doesn't observe,him,6.410618305206299
TwoEmbedding,advised,doesn't observe,15,15_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advised Katherine that Bill doesn't observe,him,10.483355522155762
TwoEmbedding,advised,doesn't observe,15,15_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advised Katherine that Heather doesn't observe,him,9.687185287475586
TwoEmbedding,advised,doesn't observe,15,15_MMM_his,mmm,MatchMatchMatch,poss,Steven advised Keith that Bill doesn't observe,his,4.176231861114502
TwoEmbedding,advised,doesn't observe,15,15_MMF_his,mmf,MatchMatchMismatch,poss,Steven advised Keith that Heather doesn't observe,his,4.63820743560791
TwoEmbedding,advised,doesn't observe,15,15_MFM_his,mfm,MatchMismatchMatch,poss,Steven advised Katherine that Bill doesn't observe,his,4.6774115562438965
TwoEmbedding,advised,doesn't observe,15,15_MFF_his,mff,MatchMismatchMismatch,poss,Steven advised Katherine that Heather doesn't observe,his,6.559110164642334
TwoEmbedding,advised,doesn't observe,15,15_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advised Keith that Bill doesn't observe,his,4.464433670043945
TwoEmbedding,advised,doesn't observe,15,15_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advised Keith that Heather doesn't observe,his,5.340163707733154
TwoEmbedding,advised,doesn't observe,15,15_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advised Katherine that Bill doesn't observe,his,4.9056291580200195
TwoEmbedding,advised,doesn't observe,15,15_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advised Katherine that Heather doesn't observe,his,7.680976867675781
TwoEmbedding,showed,can't find,16,16_MMM_him,mmm,MatchMatchMatch,obj,William showed Roger that Peter can't find,him,3.5444347858428955
TwoEmbedding,showed,can't find,16,16_MMF_him,mmf,MatchMatchMismatch,obj,William showed Roger that Holly can't find,him,3.4098503589630127
TwoEmbedding,showed,can't find,16,16_MFM_him,mfm,MatchMismatchMatch,obj,William showed Debra that Peter can't find,him,4.317434310913086
TwoEmbedding,showed,can't find,16,16_MFF_him,mff,MatchMismatchMismatch,obj,William showed Debra that Holly can't find,him,4.743839263916016
TwoEmbedding,showed,can't find,16,16_FMM_him,fmm,MismatchMatchMatch,obj,Christine showed Roger that Peter can't find,him,5.394182205200195
TwoEmbedding,showed,can't find,16,16_FMF_him,fmf,MismatchMatchMismatch,obj,Christine showed Roger that Holly can't find,him,5.254411697387695
TwoEmbedding,showed,can't find,16,16_FFM_him,ffm,MismatchMismatchMatch,obj,Christine showed Debra that Peter can't find,him,5.609540939331055
TwoEmbedding,showed,can't find,16,16_FFF_him,fff,MismatchMismatchMismatch,obj,Christine showed Debra that Holly can't find,him,7.541267395019531
TwoEmbedding,showed,can't find,16,16_MMM_his,mmm,MatchMatchMatch,poss,William showed Roger that Peter can't find,his,2.5928945541381836
TwoEmbedding,showed,can't find,16,16_MMF_his,mmf,MatchMatchMismatch,poss,William showed Roger that Holly can't find,his,4.6590471267700195
TwoEmbedding,showed,can't find,16,16_MFM_his,mfm,MatchMismatchMatch,poss,William showed Debra that Peter can't find,his,2.6476399898529053
TwoEmbedding,showed,can't find,16,16_MFF_his,mff,MatchMismatchMismatch,poss,William showed Debra that Holly can't find,his,5.990073204040527
TwoEmbedding,showed,can't find,16,16_FMM_his,fmm,MismatchMatchMatch,poss,Christine showed Roger that Peter can't find,his,2.470798969268799
TwoEmbedding,showed,can't find,16,16_FMF_his,fmf,MismatchMatchMismatch,poss,Christine showed Roger that Holly can't find,his,5.66676139831543
TwoEmbedding,showed,can't find,16,16_FFM_his,ffm,MismatchMismatchMatch,poss,Christine showed Debra that Peter can't find,his,2.414590358734131
TwoEmbedding,showed,can't find,16,16_FFF_his,fff,MismatchMismatchMismatch,poss,Christine showed Debra that Holly can't find,his,7.855082988739014
TwoEmbedding,alerts,should hide,17,17_MMM_him,mmm,MatchMatchMatch,obj,Donald alerts Theodore that Joel should hide,him,7.012840270996094
TwoEmbedding,alerts,should hide,17,17_MMF_him,mmf,MatchMatchMismatch,obj,Donald alerts Theodore that Kirsten should hide,him,7.30594539642334
TwoEmbedding,alerts,should hide,17,17_MFM_him,mfm,MatchMismatchMatch,obj,Donald alerts Amelia that Joel should hide,him,7.922760963439941
TwoEmbedding,alerts,should hide,17,17_MFF_him,mff,MatchMismatchMismatch,obj,Donald alerts Amelia that Kirsten should hide,him,8.257027626037598
TwoEmbedding,alerts,should hide,17,17_FMM_him,fmm,MismatchMatchMatch,obj,The waitress alerts Theodore that Joel should hide,him,8.535504341125488
TwoEmbedding,alerts,should hide,17,17_FMF_him,fmf,MismatchMatchMismatch,obj,The waitress alerts Theodore that Kirsten should hide,him,8.095345497131348
TwoEmbedding,alerts,should hide,17,17_FFM_him,ffm,MismatchMismatchMatch,obj,The waitress alerts Amelia that Joel should hide,him,9.398577690124512
TwoEmbedding,alerts,should hide,17,17_FFF_him,fff,MismatchMismatchMismatch,obj,The waitress alerts Amelia that Kirsten should hide,him,10.384242057800293
TwoEmbedding,alerts,should hide,17,17_MMM_his,mmm,MatchMatchMatch,poss,Donald alerts Theodore that Joel should hide,his,3.800203561782837
TwoEmbedding,alerts,should hide,17,17_MMF_his,mmf,MatchMatchMismatch,poss,Donald alerts Theodore that Kirsten should hide,his,7.723193645477295
TwoEmbedding,alerts,should hide,17,17_MFM_his,mfm,MatchMismatchMatch,poss,Donald alerts Amelia that Joel should hide,his,4.139349937438965
TwoEmbedding,alerts,should hide,17,17_MFF_his,mff,MatchMismatchMismatch,poss,Donald alerts Amelia that Kirsten should hide,his,9.070785522460938
TwoEmbedding,alerts,should hide,17,17_FMM_his,fmm,MismatchMatchMatch,poss,The waitress alerts Theodore that Joel should hide,his,3.2326436042785645
TwoEmbedding,alerts,should hide,17,17_FMF_his,fmf,MismatchMatchMismatch,poss,The waitress alerts Theodore that Kirsten should hide,his,7.0577168464660645
TwoEmbedding,alerts,should hide,17,17_FFM_his,ffm,MismatchMismatchMatch,poss,The waitress alerts Amelia that Joel should hide,his,3.261134386062622
TwoEmbedding,alerts,should hide,17,17_FFF_his,fff,MismatchMismatchMismatch,poss,The waitress alerts Amelia that Kirsten should hide,his,9.145509719848633
TwoEmbedding,alerts,had praised,18,18_MMM_him,mmm,MatchMatchMatch,obj,Russell alerts this ex-boyfriend that Carl had praised,him,1.6868315935134888
TwoEmbedding,alerts,had praised,18,18_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerts this ex-boyfriend that Teresa had praised,him,1.3348286151885986
TwoEmbedding,alerts,had praised,18,18_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerts Anne that Carl had praised,him,3.1084418296813965
TwoEmbedding,alerts,had praised,18,18_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerts Anne that Teresa had praised,him,2.3322696685791016
TwoEmbedding,alerts,had praised,18,18_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts this ex-boyfriend that Carl had praised,him,3.411768674850464
TwoEmbedding,alerts,had praised,18,18_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerts this ex-boyfriend that Teresa had praised,him,1.595563530921936
TwoEmbedding,alerts,had praised,18,18_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerts Anne that Carl had praised,him,4.84023380279541
TwoEmbedding,alerts,had praised,18,18_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerts Anne that Teresa had praised,him,3.645505905151367
TwoEmbedding,alerts,had praised,18,18_MMM_his,mmm,MatchMatchMatch,poss,Russell alerts this ex-boyfriend that Carl had praised,his,2.3005738258361816
TwoEmbedding,alerts,had praised,18,18_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerts this ex-boyfriend that Teresa had praised,his,2.1398658752441406
TwoEmbedding,alerts,had praised,18,18_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerts Anne that Carl had praised,his,3.706336498260498
TwoEmbedding,alerts,had praised,18,18_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerts Anne that Teresa had praised,his,3.56135892868042
TwoEmbedding,alerts,had praised,18,18_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerts this ex-boyfriend that Carl had praised,his,3.2919540405273438
TwoEmbedding,alerts,had praised,18,18_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerts this ex-boyfriend that Teresa had praised,his,2.3919925689697266
TwoEmbedding,alerts,had praised,18,18_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerts Anne that Carl had praised,his,4.780818462371826
TwoEmbedding,alerts,had praised,18,18_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerts Anne that Teresa had praised,his,4.729900360107422
TwoEmbedding,alerts,argued about,19,19_MMM_him,mmm,MatchMatchMatch,obj,Curtis alerts Benjamin that Benjamin argued about,him,6.6755194664001465
TwoEmbedding,alerts,argued about,19,19_MMF_him,mmf,MatchMatchMismatch,obj,Curtis alerts Benjamin that Jodi argued about,him,3.9770379066467285
TwoEmbedding,alerts,argued about,19,19_MFM_him,mfm,MatchMismatchMatch,obj,Curtis alerts Teresa that Benjamin argued about,him,5.75521993637085
TwoEmbedding,alerts,argued about,19,19_MFF_him,mff,MatchMismatchMismatch,obj,Curtis alerts Teresa that Jodi argued about,him,4.689012050628662
TwoEmbedding,alerts,argued about,19,19_FMM_him,fmm,MismatchMatchMatch,obj,Sandra alerts Benjamin that Benjamin argued about,him,6.320702075958252
TwoEmbedding,alerts,argued about,19,19_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra alerts Benjamin that Jodi argued about,him,3.723816156387329
TwoEmbedding,alerts,argued about,19,19_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra alerts Teresa that Benjamin argued about,him,5.504556655883789
TwoEmbedding,alerts,argued about,19,19_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra alerts Teresa that Jodi argued about,him,4.863088607788086
TwoEmbedding,alerts,argued about,19,19_MMM_his,mmm,MatchMatchMatch,poss,Curtis alerts Benjamin that Benjamin argued about,his,4.114728927612305
