exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
simple,hires,78,78_F_him,f,Mismatch,obj,Ann hires,him,5.5472025871276855
simple,hires,78,78_F_his,f,Mismatch,poss,Ann hires,his,5.224479675292969
simple,had shocked,79,79_M_him,m,Match,obj,That ex-boyfriend had shocked,him,4.206430912017822
simple,had shocked,79,79_M_his,m,Match,poss,That ex-boyfriend had shocked,his,4.374679088592529
simple,had shocked,79,79_F_him,f,Mismatch,obj,Barbara had shocked,him,3.668505907058716
simple,had shocked,79,79_F_his,f,Mismatch,poss,Barbara had shocked,his,6.8425421714782715
simple,could talk to,80,80_M_him,m,Match,obj,Steven could talk to,him,3.744610548019409
simple,could talk to,80,80_M_his,m,Match,poss,Steven could talk to,his,4.718930244445801
simple,could talk to,80,80_F_him,f,Mismatch,obj,Irene could talk to,him,3.5197789669036865
simple,could talk to,80,80_F_his,f,Mismatch,poss,Irene could talk to,his,5.001619338989258
simple,did scan,81,81_M_him,m,Match,obj,This grandson did scan,him,6.805237770080566
simple,did scan,81,81_M_his,m,Match,poss,This grandson did scan,his,4.810704708099365
simple,did scan,81,81_F_him,f,Mismatch,obj,Brenda did scan,him,4.278541088104248
simple,did scan,81,81_F_his,f,Mismatch,poss,Brenda did scan,his,5.592935562133789
simple,noticed,82,82_M_him,m,Match,obj,Thomas noticed,him,7.731642246246338
simple,noticed,82,82_M_his,m,Match,poss,Thomas noticed,his,5.249583721160889
simple,noticed,82,82_F_him,f,Mismatch,obj,Dawn noticed,him,6.136781215667725
simple,noticed,82,82_F_his,f,Mismatch,poss,Dawn noticed,his,6.467704772949219
simple,liked,83,83_M_him,m,Match,obj,Wayne liked,him,5.279506206512451
simple,liked,83,83_M_his,m,Match,poss,Wayne liked,his,4.867886543273926
simple,liked,83,83_F_him,f,Mismatch,obj,Rachel liked,him,4.203329086303711
simple,liked,83,83_F_his,f,Mismatch,poss,Rachel liked,his,6.9777350425720215
simple,didn't hear,84,84_M_him,m,Match,obj,Lawrence didn't hear,him,6.104522705078125
simple,didn't hear,84,84_M_his,m,Match,poss,Lawrence didn't hear,his,5.65192985534668
simple,didn't hear,84,84_F_him,f,Mismatch,obj,The waitress didn't hear,him,2.9294495582580566
simple,didn't hear,84,84_F_his,f,Mismatch,poss,The waitress didn't hear,his,6.0031890869140625
simple,has boasted about,85,85_M_him,m,Match,obj,Frank has boasted about,him,9.908385276794434
simple,has boasted about,85,85_M_his,m,Match,poss,Frank has boasted about,his,1.749961256980896
simple,has boasted about,85,85_F_him,f,Mismatch,obj,Nicole has boasted about,him,8.830034255981445
simple,has boasted about,85,85_F_his,f,Mismatch,poss,Nicole has boasted about,his,4.955613136291504
simple,would love,86,86_M_him,m,Match,obj,Peter would love,him,8.23366641998291
simple,would love,86,86_M_his,m,Match,poss,Peter would love,his,8.060293197631836
simple,would love,86,86_F_him,f,Mismatch,obj,Sandra would love,him,8.71546459197998
simple,would love,86,86_F_his,f,Mismatch,poss,Sandra would love,his,10.720294952392578
simple,works with,87,87_M_him,m,Match,obj,Todd works with,him,6.643635272979736
simple,works with,87,87_M_his,m,Match,poss,Todd works with,his,4.714923858642578
simple,works with,87,87_F_him,f,Mismatch,obj,Janet works with,him,7.428699016571045
simple,works with,87,87_F_his,f,Mismatch,poss,Janet works with,his,8.817108154296875
simple,can fight,88,88_M_him,m,Match,obj,Joel can fight,him,6.866345405578613
simple,can fight,88,88_M_his,m,Match,poss,Joel can fight,his,5.710940361022949
simple,can fight,88,88_F_him,f,Mismatch,obj,Catherine can fight,him,6.44399881362915
simple,can fight,88,88_F_his,f,Mismatch,poss,Catherine can fight,his,8.815266609191895
simple,talks about,89,89_M_him,m,Match,obj,Daniel talks about,him,9.793072700500488
simple,talks about,89,89_M_his,m,Match,poss,Daniel talks about,his,3.2432973384857178
simple,talks about,89,89_F_him,f,Mismatch,obj,Stacey talks about,him,10.119583129882812
simple,talks about,89,89_F_his,f,Mismatch,poss,Stacey talks about,his,5.818357467651367
simple,has investigated,90,90_M_him,m,Match,obj,Ronald has investigated,him,9.636856079101562
simple,has investigated,90,90_M_his,m,Match,poss,Ronald has investigated,his,6.740170001983643
simple,has investigated,90,90_F_him,f,Mismatch,obj,Leslie has investigated,him,10.079330444335938
simple,has investigated,90,90_F_his,f,Mismatch,poss,Leslie has investigated,his,7.291399955749512
simple,wouldn't astound,91,91_M_him,m,Match,obj,Omar wouldn't astound,him,5.1893630027771
simple,wouldn't astound,91,91_M_his,m,Match,poss,Omar wouldn't astound,his,7.1389336585998535
simple,wouldn't astound,91,91_F_him,f,Mismatch,obj,Claire wouldn't astound,him,5.295687675476074
simple,wouldn't astound,91,91_F_his,f,Mismatch,poss,Claire wouldn't astound,his,9.312173843383789
simple,wasn't praising,92,92_M_him,m,Match,obj,Donald wasn't praising,him,4.803983211517334
simple,wasn't praising,92,92_M_his,m,Match,poss,Donald wasn't praising,his,4.958327770233154
simple,wasn't praising,92,92_F_him,f,Mismatch,obj,Diane wasn't praising,him,3.4134421348571777
simple,wasn't praising,92,92_F_his,f,Mismatch,poss,Diane wasn't praising,his,5.948829650878906
simple,had argued about,93,93_M_him,m,Match,obj,Dennis had argued about,him,7.543129920959473
simple,had argued about,93,93_M_his,m,Match,poss,Dennis had argued about,his,5.081981182098389
simple,had argued about,93,93_F_him,f,Mismatch,obj,Kristin had argued about,him,7.276214599609375
simple,had argued about,93,93_F_his,f,Mismatch,poss,Kristin had argued about,his,6.556572437286377
simple,astounds,94,94_M_him,m,Match,obj,Carl astounds,him,5.217130661010742
simple,astounds,94,94_M_his,m,Match,poss,Carl astounds,his,5.181347846984863
simple,astounds,94,94_F_him,f,Mismatch,obj,Stacy astounds,him,7.880523681640625
simple,astounds,94,94_F_his,f,Mismatch,poss,Stacy astounds,his,8.349261283874512
simple,is praising,95,95_M_him,m,Match,obj,Bradley is praising,him,5.704009532928467
simple,is praising,95,95_M_his,m,Match,poss,Bradley is praising,his,4.178973197937012
simple,is praising,95,95_F_him,f,Mismatch,obj,Holly is praising,him,5.249246120452881
simple,is praising,95,95_F_his,f,Mismatch,poss,Holly is praising,his,6.213591575622559
simple,sounded like,96,96_M_him,m,Match,obj,Gary sounded like,him,9.613633155822754
simple,sounded like,96,96_M_his,m,Match,poss,Gary sounded like,his,6.999120712280273
simple,sounded like,96,96_F_him,f,Mismatch,obj,Danielle sounded like,him,10.346476554870605
simple,sounded like,96,96_F_his,f,Mismatch,poss,Danielle sounded like,his,7.355661392211914
simple,talks to,97,97_M_him,m,Match,obj,Gary talks to,him,6.316460609436035
simple,talks to,97,97_M_his,m,Match,poss,Gary talks to,his,5.071969985961914
simple,talks to,97,97_F_him,f,Mismatch,obj,Diane talks to,him,6.098898410797119
simple,talks to,97,97_F_his,f,Mismatch,poss,Diane talks to,his,7.72235107421875
simple,had investigated,98,98_M_him,m,Match,obj,Richard had investigated,him,7.353931903839111
simple,had investigated,98,98_M_his,m,Match,poss,Richard had investigated,his,5.635166168212891
simple,had investigated,98,98_F_him,f,Mismatch,obj,Connie had investigated,him,6.360321521759033
simple,had investigated,98,98_F_his,f,Mismatch,poss,Connie had investigated,his,6.55921745300293
simple,can examine,99,99_M_him,m,Match,obj,Guy can examine,him,7.307263374328613
simple,can examine,99,99_M_his,m,Match,poss,Guy can examine,his,4.237256050109863
simple,can examine,99,99_F_him,f,Mismatch,obj,Amanda can examine,him,6.429549217224121
simple,can examine,99,99_F_his,f,Mismatch,poss,Amanda can examine,his,5.872892379760742
simple,should examine,100,100_M_him,m,Match,obj,Dan should examine,him,7.173198223114014
simple,should examine,100,100_M_his,m,Match,poss,Dan should examine,his,3.2766401767730713
simple,should examine,100,100_F_him,f,Mismatch,obj,Kristen should examine,him,7.493146896362305
simple,should examine,100,100_F_his,f,Mismatch,poss,Kristen should examine,his,4.90733003616333
simple,will draw,101,101_M_him,m,Match,obj,Craig will draw,him,8.453886985778809
simple,will draw,101,101_M_his,m,Match,poss,Craig will draw,his,5.160032272338867
simple,will draw,101,101_F_him,f,Mismatch,obj,Sally will draw,him,7.882792949676514
simple,will draw,101,101_F_his,f,Mismatch,poss,Sally will draw,his,7.003426551818848
simple,hasn't impressed,102,102_M_him,m,Match,obj,That man hasn't impressed,him,5.458104610443115
simple,hasn't impressed,102,102_M_his,m,Match,poss,That man hasn't impressed,his,6.342082977294922
simple,hasn't impressed,102,102_F_him,f,Mismatch,obj,Laura hasn't impressed,him,6.657343864440918
simple,hasn't impressed,102,102_F_his,f,Mismatch,poss,Laura hasn't impressed,his,8.47732925415039
simple,has discussed,103,103_M_him,m,Match,obj,Carlos has discussed,him,9.577348709106445
simple,has discussed,103,103_M_his,m,Match,poss,Carlos has discussed,his,3.4062588214874268
simple,has discussed,103,103_F_him,f,Mismatch,obj,Susan has discussed,him,9.491900444030762
simple,has discussed,103,103_F_his,f,Mismatch,poss,Susan has discussed,his,4.936155319213867
simple,couldn't lead,104,104_M_him,m,Match,obj,Omar couldn't lead,him,6.276004791259766
simple,couldn't lead,104,104_M_his,m,Match,poss,Omar couldn't lead,his,3.2866950035095215
simple,couldn't lead,104,104_F_him,f,Mismatch,obj,Wendy couldn't lead,him,3.839099168777466
simple,couldn't lead,104,104_F_his,f,Mismatch,poss,Wendy couldn't lead,his,7.436818599700928
simple,shocked,105,105_M_him,m,Match,obj,Carlos shocked,him,7.075074672698975
simple,shocked,105,105_M_his,m,Match,poss,Carlos shocked,his,5.636632442474365
simple,shocked,105,105_F_him,f,Mismatch,obj,Christine shocked,him,4.864911079406738
simple,shocked,105,105_F_his,f,Mismatch,poss,Christine shocked,his,8.093438148498535
simple,was holding,106,106_M_him,m,Match,obj,Jason was holding,him,6.366511344909668
simple,was holding,106,106_M_his,m,Match,poss,Jason was holding,his,3.6758058071136475
simple,was holding,106,106_F_him,f,Mismatch,obj,Colleen was holding,him,5.7691240310668945
simple,was holding,106,106_F_his,f,Mismatch,poss,Colleen was holding,his,5.5262250900268555
simple,was underwhelming,107,107_M_him,m,Match,obj,William was underwhelming,him,14.462803840637207
simple,was underwhelming,107,107_M_his,m,Match,poss,William was underwhelming,his,10.944564819335938
simple,was underwhelming,107,107_F_him,f,Mismatch,obj,Jessica was underwhelming,him,14.931547164916992
simple,was underwhelming,107,107_F_his,f,Mismatch,poss,Jessica was underwhelming,his,14.09699535369873
simple,criticized,108,108_M_him,m,Match,obj,The nephew criticized,him,5.558125019073486
simple,criticized,108,108_M_his,m,Match,poss,The nephew criticized,his,3.731114387512207
simple,criticized,108,108_F_him,f,Mismatch,obj,Eva criticized,him,6.152179718017578
simple,criticized,108,108_F_his,f,Mismatch,poss,Eva criticized,his,5.379563331604004
simple,distracts,109,109_M_him,m,Match,obj,Matt distracts,him,4.851300239562988
simple,distracts,109,109_M_his,m,Match,poss,Matt distracts,his,5.298669338226318
simple,distracts,109,109_F_him,f,Mismatch,obj,Melissa distracts,him,3.187190294265747
simple,distracts,109,109_F_his,f,Mismatch,poss,Melissa distracts,his,8.5479736328125
simple,kissed,110,110_M_him,m,Match,obj,Wayne kissed,him,4.365476608276367
simple,kissed,110,110_M_his,m,Match,poss,Wayne kissed,his,3.5347156524658203
simple,kissed,110,110_F_him,f,Mismatch,obj,Diane kissed,him,2.8310468196868896
simple,kissed,110,110_F_his,f,Mismatch,poss,Diane kissed,his,5.181130886077881
simple,shoots,111,111_M_him,m,Match,obj,Dennis shoots,him,6.906691074371338
simple,shoots,111,111_M_his,m,Match,poss,Dennis shoots,his,5.243161201477051
simple,shoots,111,111_F_him,f,Mismatch,obj,Elizabeth shoots,him,4.856023788452148
simple,shoots,111,111_F_his,f,Mismatch,poss,Elizabeth shoots,his,7.608100414276123
simple,talked about,112,112_M_him,m,Match,obj,Christopher talked about,him,8.278061866760254
simple,talked about,112,112_M_his,m,Match,poss,Christopher talked about,his,4.13825798034668
simple,talked about,112,112_F_him,f,Mismatch,obj,Sharon talked about,him,8.003501892089844
simple,talked about,112,112_F_his,f,Mismatch,poss,Sharon talked about,his,5.0524091720581055
simple,distracted,113,113_M_him,m,Match,obj,That man distracted,him,4.298325538635254
simple,distracted,113,113_M_his,m,Match,poss,That man distracted,his,5.466829776763916
simple,distracted,113,113_F_him,f,Mismatch,obj,Deanna distracted,him,2.2717766761779785
simple,distracted,113,113_F_his,f,Mismatch,poss,Deanna distracted,his,7.306625843048096
simple,has heard,114,114_M_him,m,Match,obj,Donald has heard,him,7.749815940856934
simple,has heard,114,114_M_his,m,Match,poss,Donald has heard,his,6.479389667510986
simple,has heard,114,114_F_him,f,Mismatch,obj,Caroline has heard,him,7.941192626953125
simple,has heard,114,114_F_his,f,Mismatch,poss,Caroline has heard,his,8.373823165893555
simple,isn't teaching,115,115_M_him,m,Match,obj,Gary isn't teaching,him,5.782674312591553
simple,isn't teaching,115,115_M_his,m,Match,poss,Gary isn't teaching,his,5.234442710876465
simple,isn't teaching,115,115_F_him,f,Mismatch,obj,Tracy isn't teaching,him,5.915608882904053
simple,isn't teaching,115,115_F_his,f,Mismatch,poss,Tracy isn't teaching,his,5.107725620269775
simple,approaches,116,116_M_him,m,Match,obj,Rodney approaches,him,4.350039482116699
simple,approaches,116,116_M_his,m,Match,poss,Rodney approaches,his,4.584321975708008
simple,approaches,116,116_F_him,f,Mismatch,obj,The girl approaches,him,2.636503219604492
simple,approaches,116,116_F_his,f,Mismatch,poss,The girl approaches,his,6.667957782745361
simple,had chosen,117,117_M_him,m,Match,obj,Timothy had chosen,him,6.872694969177246
simple,had chosen,117,117_M_his,m,Match,poss,Timothy had chosen,his,5.005166530609131
simple,had chosen,117,117_F_him,f,Mismatch,obj,Martha had chosen,him,5.300085067749023
simple,had chosen,117,117_F_his,f,Mismatch,poss,Martha had chosen,his,7.931694030761719
simple,returns to,118,118_M_him,m,Match,obj,Dan returns to,him,10.590117454528809
simple,returns to,118,118_M_his,m,Match,poss,Dan returns to,his,3.3087844848632812
simple,returns to,118,118_F_him,f,Mismatch,obj,Amelia returns to,him,8.742964744567871
simple,returns to,118,118_F_his,f,Mismatch,poss,Amelia returns to,his,6.201984405517578
simple,was hiring,119,119_M_him,m,Match,obj,Donald was hiring,him,6.6374101638793945
simple,was hiring,119,119_M_his,m,Match,poss,Donald was hiring,his,5.371400833129883
simple,was hiring,119,119_F_him,f,Mismatch,obj,Sharon was hiring,him,6.261865615844727
simple,was hiring,119,119_F_his,f,Mismatch,poss,Sharon was hiring,his,7.07307243347168
simple,revealed,120,120_M_him,m,Match,obj,Walter revealed,him,10.790088653564453
simple,revealed,120,120_M_his,m,Match,poss,Walter revealed,his,4.282241344451904
simple,revealed,120,120_F_him,f,Mismatch,obj,April revealed,him,9.41183090209961
simple,revealed,120,120_F_his,f,Mismatch,poss,April revealed,his,4.241677761077881
simple,had fired,121,121_M_him,m,Match,obj,Randolf had fired,him,5.793102264404297
simple,had fired,121,121_M_his,m,Match,poss,Randolf had fired,his,3.085442304611206
simple,had fired,121,121_F_him,f,Mismatch,obj,Jill had fired,him,3.793241500854492
simple,had fired,121,121_F_his,f,Mismatch,poss,Jill had fired,his,6.421715259552002
simple,isn't firing,122,122_M_him,m,Match,obj,Patrick isn't firing,him,8.603899955749512
simple,isn't firing,122,122_M_his,m,Match,poss,Patrick isn't firing,his,6.007769584655762
simple,isn't firing,122,122_F_him,f,Mismatch,obj,Martha isn't firing,him,7.349961757659912
simple,isn't firing,122,122_F_his,f,Mismatch,poss,Martha isn't firing,his,9.247542381286621
simple,investigated,123,123_M_him,m,Match,obj,Eric investigated,him,8.378983497619629
simple,investigated,123,123_M_his,m,Match,poss,Eric investigated,his,5.639231204986572
simple,investigated,123,123_F_him,f,Mismatch,obj,Elizabeth investigated,him,7.265040397644043
simple,investigated,123,123_F_his,f,Mismatch,poss,Elizabeth investigated,his,7.114332675933838
simple,hugs,124,124_M_him,m,Match,obj,Jason hugs,him,4.9143242835998535
simple,hugs,124,124_M_his,m,Match,poss,Jason hugs,his,2.638302803039551
simple,hugs,124,124_F_him,f,Mismatch,obj,Jane hugs,him,3.6115055084228516
simple,hugs,124,124_F_his,f,Mismatch,poss,Jane hugs,his,6.115376949310303
simple,hides,125,125_M_him,m,Match,obj,Derek hides,him,8.793399810791016
simple,hides,125,125_M_his,m,Match,poss,Derek hides,his,3.2135233879089355
simple,hides,125,125_F_him,f,Mismatch,obj,Beth hides,him,8.358227729797363
simple,hides,125,125_F_his,f,Mismatch,poss,Beth hides,his,7.5809221267700195
simple,can escape from,126,126_M_him,m,Match,obj,The man can escape from,him,6.591204643249512
simple,can escape from,126,126_M_his,m,Match,poss,The man can escape from,his,2.9138126373291016
simple,can escape from,126,126_F_him,f,Mismatch,obj,Jennifer can escape from,him,6.887228012084961
simple,can escape from,126,126_F_his,f,Mismatch,poss,Jennifer can escape from,his,6.592416286468506
simple,isn't drawing,127,127_M_him,m,Match,obj,Larry isn't drawing,him,8.306008338928223
simple,isn't drawing,127,127_M_his,m,Match,poss,Larry isn't drawing,his,5.044986248016357
simple,isn't drawing,127,127_F_him,f,Mismatch,obj,Amelia isn't drawing,him,9.2666654586792
simple,isn't drawing,127,127_F_his,f,Mismatch,poss,Amelia isn't drawing,his,8.226158142089844
simple,visits,128,128_M_him,m,Match,obj,Jason visits,him,7.017268180847168
simple,visits,128,128_M_his,m,Match,poss,Jason visits,his,4.709498405456543
simple,visits,128,128_F_him,f,Mismatch,obj,Danielle visits,him,6.030731201171875
simple,visits,128,128_F_his,f,Mismatch,poss,Danielle visits,his,5.277695655822754
simple,won't talk about,129,129_M_him,m,Match,obj,Todd won't talk about,him,7.905589580535889
simple,won't talk about,129,129_M_his,m,Match,poss,Todd won't talk about,his,3.575134038925171
