exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,7.089786529541016
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,4.166676998138428
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,7.608254909515381
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,4.9066691398620605
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,5.544095039367676
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,4.422013759613037
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,4.935458183288574
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,3.286503791809082
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,4.367824554443359
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,8.606441497802734
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,9.665220260620117
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,3.4056830406188965
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,3.618497133255005
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,5.716248989105225
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,6.594055652618408
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,4.550525188446045
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,3.775242805480957
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,8.608104705810547
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,9.241703987121582
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,2.7079050540924072
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,3.0936431884765625
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,5.582024097442627
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,7.399186134338379
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,5.821206569671631
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,7.910544395446777
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,6.8581438064575195
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,8.800957679748535
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,6.504042625427246
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,7.10011100769043
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,5.8615922927856445
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,7.2128214836120605
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,5.642333984375
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,8.230538368225098
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,5.946652412414551
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,8.681380271911621
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,4.339418888092041
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,3.82924222946167
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,7.078285217285156
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,7.537418842315674
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,5.200636386871338
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,5.100517749786377
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,9.382197380065918
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,9.969613075256348
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,4.424569606781006
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,5.787064552307129
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,4.187877178192139
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,6.914170265197754
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,4.982249736785889
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,5.5451273918151855
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,8.228313446044922
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.971528053283691
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,9.124296188354492
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,9.314010620117188
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,11.153085708618164
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,11.500595092773438
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,2.8413116931915283
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,3.697395086288452
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,6.684741497039795
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,9.073688507080078
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,2.480109691619873
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,2.244629383087158
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,5.072452068328857
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,5.9189934730529785
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,2.152510643005371
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,1.9791947603225708
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,7.382280349731445
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,7.693619728088379
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,1.8553131818771362
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,3.1584644317626953
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,5.056292533874512
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,7.204773426055908
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,4.638875961303711
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,5.122751235961914
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,10.375843048095703
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,11.738860130310059
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,6.740499973297119
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,6.8490471839904785
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,6.582705497741699
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,9.328679084777832
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,3.2612249851226807
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,5.866186618804932
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.6106278896331787
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,4.941959857940674
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,2.1409761905670166
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,4.948461055755615
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,4.507897853851318
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,7.709869384765625
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,13.178881645202637
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,13.711980819702148
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,13.849509239196777
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,15.182853698730469
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,3.912292957305908
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,3.8677680492401123
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,2.3681585788726807
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,6.730616092681885
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,4.4686689376831055
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,6.0085906982421875
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,7.804901599884033
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,10.066170692443848
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.378034591674805
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,3.6794087886810303
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,5.12192440032959
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,6.361920356750488
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,2.630072832107544
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,3.335932970046997
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,6.090286731719971
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,7.866897106170654
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,2.454777717590332
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,2.2682721614837646
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,7.718360424041748
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,7.7572760581970215
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,4.272716999053955
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,7.556874752044678
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,3.483743190765381
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,6.914424896240234
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,2.5562260150909424
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,3.8726916313171387
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,5.689579486846924
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,7.287821292877197
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,4.574698448181152
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,5.951696395874023
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,6.547132968902588
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,9.52462100982666
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,6.434190273284912
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,6.595829010009766
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,8.992719650268555
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,10.878829956054688
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,4.062788963317871
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,5.522425651550293
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,4.322022914886475
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,5.297004699707031
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,8.769927978515625
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,10.465264320373535
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,12.0498046875
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,13.72823429107666
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,2.9310226440429688
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,3.0646586418151855
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,6.5152177810668945
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,7.854856967926025
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,4.045553207397461
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,6.223443984985352
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,6.998569488525391
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,9.807639122009277
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,3.868596315383911
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,6.349626064300537
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,3.8798673152923584
