exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
simple,would scan,64,64_F_him,f,Mismatch,obj,Margaret would scan,him,gpt-neo-125M,6.624151229858398
simple,would scan,64,64_F_his,f,Mismatch,poss,Margaret would scan,his,gpt-neo-125M,4.722297668457031
simple,had observed,65,65_M_him,m,Match,obj,Lawrence had observed,him,gpt-neo-125M,5.396100997924805
simple,had observed,65,65_M_his,m,Match,poss,Lawrence had observed,his,gpt-neo-125M,5.777063846588135
simple,had observed,65,65_F_him,f,Mismatch,obj,Bethany had observed,him,gpt-neo-125M,6.410435199737549
simple,had observed,65,65_F_his,f,Mismatch,poss,Bethany had observed,his,gpt-neo-125M,7.180254936218262
simple,understood,66,66_M_him,m,Match,obj,Donald understood,him,gpt-neo-125M,6.9198503494262695
simple,understood,66,66_M_his,m,Match,poss,Donald understood,his,gpt-neo-125M,5.521662712097168
simple,understood,66,66_F_him,f,Mismatch,obj,This wife understood,him,gpt-neo-125M,5.62885856628418
simple,understood,66,66_F_his,f,Mismatch,poss,This wife understood,his,gpt-neo-125M,6.921155452728272
simple,is hiring,67,67_M_him,m,Match,obj,Dennis is hiring,him,gpt-neo-125M,6.934564590454102
simple,is hiring,67,67_M_his,m,Match,poss,Dennis is hiring,his,gpt-neo-125M,6.895198345184326
simple,is hiring,67,67_F_him,f,Mismatch,obj,Elaine is hiring,him,gpt-neo-125M,6.5505547523498535
simple,is hiring,67,67_F_his,f,Mismatch,poss,Elaine is hiring,his,gpt-neo-125M,7.927921772003174
simple,hadn't embarrassed,68,68_M_him,m,Match,obj,This grandson hadn't embarrassed,him,gpt-neo-125M,3.241912364959717
simple,hadn't embarrassed,68,68_M_his,m,Match,poss,This grandson hadn't embarrassed,his,gpt-neo-125M,3.861084699630737
simple,hadn't embarrassed,68,68_F_him,f,Mismatch,obj,Sharon hadn't embarrassed,him,gpt-neo-125M,3.3854784965515137
simple,hadn't embarrassed,68,68_F_his,f,Mismatch,poss,Sharon hadn't embarrassed,his,gpt-neo-125M,4.588839530944824
simple,had thought about,69,69_M_him,m,Match,obj,Noah had thought about,him,gpt-neo-125M,5.597882270812988
simple,had thought about,69,69_M_his,m,Match,poss,Noah had thought about,his,gpt-neo-125M,5.894753456115723
simple,had thought about,69,69_F_him,f,Mismatch,obj,Erin had thought about,him,gpt-neo-125M,6.495430946350098
simple,had thought about,69,69_F_his,f,Mismatch,poss,Erin had thought about,his,gpt-neo-125M,5.345571517944336
simple,hasn't impressed,70,70_M_him,m,Match,obj,That ex-boyfriend hasn't impressed,him,gpt-neo-125M,3.205863237380981
simple,hasn't impressed,70,70_M_his,m,Match,poss,That ex-boyfriend hasn't impressed,his,gpt-neo-125M,5.8624587059021
simple,hasn't impressed,70,70_F_him,f,Mismatch,obj,This actress hasn't impressed,him,gpt-neo-125M,4.350923538208008
simple,hasn't impressed,70,70_F_his,f,Mismatch,poss,This actress hasn't impressed,his,gpt-neo-125M,8.5390043258667
simple,had thought about,71,71_M_him,m,Match,obj,Adam had thought about,him,gpt-neo-125M,5.327025890350342
simple,had thought about,71,71_M_his,m,Match,poss,Adam had thought about,his,gpt-neo-125M,5.6487226486206055
simple,had thought about,71,71_F_him,f,Mismatch,obj,Elaine had thought about,him,gpt-neo-125M,5.480621337890625
simple,had thought about,71,71_F_his,f,Mismatch,poss,Elaine had thought about,his,gpt-neo-125M,6.26336669921875
simple,catches,72,72_M_him,m,Match,obj,Gary catches,him,gpt-neo-125M,5.660655975341797
simple,catches,72,72_M_his,m,Match,poss,Gary catches,his,gpt-neo-125M,5.809946060180664
simple,catches,72,72_F_him,f,Mismatch,obj,Susan catches,him,gpt-neo-125M,5.729096412658691
simple,catches,72,72_F_his,f,Mismatch,poss,Susan catches,his,gpt-neo-125M,6.168569564819336
simple,is holding,73,73_M_him,m,Match,obj,Paul is holding,him,gpt-neo-125M,6.754970073699951
simple,is holding,73,73_M_his,m,Match,poss,Paul is holding,his,gpt-neo-125M,4.808311462402344
simple,is holding,73,73_F_him,f,Mismatch,obj,Carolyn is holding,him,gpt-neo-125M,9.02952480316162
simple,is holding,73,73_F_his,f,Mismatch,poss,Carolyn is holding,his,gpt-neo-125M,9.378856658935549
simple,doesn't talk to,74,74_M_him,m,Match,obj,Curtis doesn't talk to,him,gpt-neo-125M,3.0673348903656006
simple,doesn't talk to,74,74_M_his,m,Match,poss,Curtis doesn't talk to,his,gpt-neo-125M,5.415830135345459
simple,doesn't talk to,74,74_F_him,f,Mismatch,obj,Kendra doesn't talk to,him,gpt-neo-125M,2.9641036987304688
simple,doesn't talk to,74,74_F_his,f,Mismatch,poss,Kendra doesn't talk to,his,gpt-neo-125M,5.046596527099609
simple,has understood,75,75_M_him,m,Match,obj,This boy has understood,him,gpt-neo-125M,6.036649227142334
simple,has understood,75,75_M_his,m,Match,poss,This boy has understood,his,gpt-neo-125M,4.641874313354492
simple,has understood,75,75_F_him,f,Mismatch,obj,Emily has understood,him,gpt-neo-125M,6.880566120147705
simple,has understood,75,75_F_his,f,Mismatch,poss,Emily has understood,his,gpt-neo-125M,5.259197235107422
simple,wouldn't hide,76,76_M_him,m,Match,obj,Walter wouldn't hide,him,gpt-neo-125M,6.456440448760986
simple,wouldn't hide,76,76_M_his,m,Match,poss,Walter wouldn't hide,his,gpt-neo-125M,2.7596447467803955
simple,wouldn't hide,76,76_F_him,f,Mismatch,obj,Connie wouldn't hide,him,gpt-neo-125M,6.36332893371582
simple,wouldn't hide,76,76_F_his,f,Mismatch,poss,Connie wouldn't hide,his,gpt-neo-125M,3.311063528060913
simple,hadn't examined,77,77_M_him,m,Match,obj,Stephen hadn't examined,him,gpt-neo-125M,4.780006408691406
simple,hadn't examined,77,77_M_his,m,Match,poss,Stephen hadn't examined,his,gpt-neo-125M,3.715265512466431
simple,hadn't examined,77,77_F_him,f,Mismatch,obj,Cynthia hadn't examined,him,gpt-neo-125M,3.8154006004333496
simple,hadn't examined,77,77_F_his,f,Mismatch,poss,Cynthia hadn't examined,his,gpt-neo-125M,4.690096378326416
simple,hires,78,78_M_him,m,Match,obj,Jason hires,him,gpt-neo-125M,5.4544453620910645
simple,hires,78,78_M_his,m,Match,poss,Jason hires,his,gpt-neo-125M,6.460452556610107
simple,hires,78,78_F_him,f,Mismatch,obj,Ann hires,him,gpt-neo-125M,5.14039421081543
simple,hires,78,78_F_his,f,Mismatch,poss,Ann hires,his,gpt-neo-125M,5.974241256713867
simple,had shocked,79,79_M_him,m,Match,obj,That ex-boyfriend had shocked,him,gpt-neo-125M,3.6206350326538086
simple,had shocked,79,79_M_his,m,Match,poss,That ex-boyfriend had shocked,his,gpt-neo-125M,4.201006889343262
simple,had shocked,79,79_F_him,f,Mismatch,obj,Barbara had shocked,him,gpt-neo-125M,2.836395502090454
simple,had shocked,79,79_F_his,f,Mismatch,poss,Barbara had shocked,his,gpt-neo-125M,5.125457286834717
simple,could talk to,80,80_M_him,m,Match,obj,Steven could talk to,him,gpt-neo-125M,2.865997552871704
simple,could talk to,80,80_M_his,m,Match,poss,Steven could talk to,his,gpt-neo-125M,5.062612056732178
simple,could talk to,80,80_F_him,f,Mismatch,obj,Irene could talk to,him,gpt-neo-125M,3.258946418762207
simple,could talk to,80,80_F_his,f,Mismatch,poss,Irene could talk to,his,gpt-neo-125M,5.36599063873291
simple,did scan,81,81_M_him,m,Match,obj,This grandson did scan,him,gpt-neo-125M,5.855720043182373
simple,did scan,81,81_M_his,m,Match,poss,This grandson did scan,his,gpt-neo-125M,4.034726619720459
simple,did scan,81,81_F_him,f,Mismatch,obj,Brenda did scan,him,gpt-neo-125M,6.078737735748291
simple,did scan,81,81_F_his,f,Mismatch,poss,Brenda did scan,his,gpt-neo-125M,4.110809326171875
simple,noticed,82,82_M_him,m,Match,obj,Thomas noticed,him,gpt-neo-125M,9.376302719116213
simple,noticed,82,82_M_his,m,Match,poss,Thomas noticed,his,gpt-neo-125M,8.891772270202637
simple,noticed,82,82_F_him,f,Mismatch,obj,Dawn noticed,him,gpt-neo-125M,6.19062614440918
simple,noticed,82,82_F_his,f,Mismatch,poss,Dawn noticed,his,gpt-neo-125M,5.768110275268555
simple,liked,83,83_M_him,m,Match,obj,Wayne liked,him,gpt-neo-125M,6.3232903480529785
simple,liked,83,83_M_his,m,Match,poss,Wayne liked,his,gpt-neo-125M,6.096002578735352
simple,liked,83,83_F_him,f,Mismatch,obj,Rachel liked,him,gpt-neo-125M,5.268648147583008
simple,liked,83,83_F_his,f,Mismatch,poss,Rachel liked,his,gpt-neo-125M,5.431283473968506
simple,didn't hear,84,84_M_him,m,Match,obj,Lawrence didn't hear,him,gpt-neo-125M,2.8445591926574707
simple,didn't hear,84,84_M_his,m,Match,poss,Lawrence didn't hear,his,gpt-neo-125M,5.631209850311279
simple,didn't hear,84,84_F_him,f,Mismatch,obj,The waitress didn't hear,him,gpt-neo-125M,1.92578125
simple,didn't hear,84,84_F_his,f,Mismatch,poss,The waitress didn't hear,his,gpt-neo-125M,6.825714588165283
simple,has boasted about,85,85_M_him,m,Match,obj,Frank has boasted about,him,gpt-neo-125M,6.387698173522949
simple,has boasted about,85,85_M_his,m,Match,poss,Frank has boasted about,his,gpt-neo-125M,2.168231964111328
simple,has boasted about,85,85_F_him,f,Mismatch,obj,Nicole has boasted about,him,gpt-neo-125M,8.014694213867188
simple,has boasted about,85,85_F_his,f,Mismatch,poss,Nicole has boasted about,his,gpt-neo-125M,4.531709671020508
simple,would love,86,86_M_him,m,Match,obj,Peter would love,him,gpt-neo-125M,7.832881450653076
simple,would love,86,86_M_his,m,Match,poss,Peter would love,his,gpt-neo-125M,7.664265155792236
simple,would love,86,86_F_him,f,Mismatch,obj,Sandra would love,him,gpt-neo-125M,8.124272346496582
simple,would love,86,86_F_his,f,Mismatch,poss,Sandra would love,his,gpt-neo-125M,8.766365051269531
simple,works with,87,87_M_him,m,Match,obj,Todd works with,him,gpt-neo-125M,7.226871967315674
simple,works with,87,87_M_his,m,Match,poss,Todd works with,his,gpt-neo-125M,6.708421230316162
simple,works with,87,87_F_him,f,Mismatch,obj,Janet works with,him,gpt-neo-125M,8.02414608001709
simple,works with,87,87_F_his,f,Mismatch,poss,Janet works with,his,gpt-neo-125M,6.204686641693115
simple,can fight,88,88_M_him,m,Match,obj,Joel can fight,him,gpt-neo-125M,7.342949867248535
simple,can fight,88,88_M_his,m,Match,poss,Joel can fight,his,gpt-neo-125M,4.651482105255127
simple,can fight,88,88_F_him,f,Mismatch,obj,Catherine can fight,him,gpt-neo-125M,7.835673809051514
simple,can fight,88,88_F_his,f,Mismatch,poss,Catherine can fight,his,gpt-neo-125M,7.265450477600098
simple,talks about,89,89_M_him,m,Match,obj,Daniel talks about,him,gpt-neo-125M,8.167884826660156
simple,talks about,89,89_M_his,m,Match,poss,Daniel talks about,his,gpt-neo-125M,3.5146243572235107
simple,talks about,89,89_F_him,f,Mismatch,obj,Stacey talks about,him,gpt-neo-125M,8.277205467224121
simple,talks about,89,89_F_his,f,Mismatch,poss,Stacey talks about,his,gpt-neo-125M,3.779378652572632
simple,has investigated,90,90_M_him,m,Match,obj,Ronald has investigated,him,gpt-neo-125M,11.194173812866213
simple,has investigated,90,90_M_his,m,Match,poss,Ronald has investigated,his,gpt-neo-125M,7.102602005004883
simple,has investigated,90,90_F_him,f,Mismatch,obj,Leslie has investigated,him,gpt-neo-125M,11.270055770874023
simple,has investigated,90,90_F_his,f,Mismatch,poss,Leslie has investigated,his,gpt-neo-125M,8.072474479675293
simple,wouldn't astound,91,91_M_him,m,Match,obj,Omar wouldn't astound,him,gpt-neo-125M,3.559524774551392
simple,wouldn't astound,91,91_M_his,m,Match,poss,Omar wouldn't astound,his,gpt-neo-125M,5.434874534606934
simple,wouldn't astound,91,91_F_him,f,Mismatch,obj,Claire wouldn't astound,him,gpt-neo-125M,3.1876790523529053
simple,wouldn't astound,91,91_F_his,f,Mismatch,poss,Claire wouldn't astound,his,gpt-neo-125M,6.442157745361328
simple,wasn't praising,92,92_M_him,m,Match,obj,Donald wasn't praising,him,gpt-neo-125M,2.6588003635406494
simple,wasn't praising,92,92_M_his,m,Match,poss,Donald wasn't praising,his,gpt-neo-125M,3.845969438552856
simple,wasn't praising,92,92_F_him,f,Mismatch,obj,Diane wasn't praising,him,gpt-neo-125M,3.0459794998168945
simple,wasn't praising,92,92_F_his,f,Mismatch,poss,Diane wasn't praising,his,gpt-neo-125M,4.224503517150879
simple,had argued about,93,93_M_him,m,Match,obj,Dennis had argued about,him,gpt-neo-125M,5.616605281829834
simple,had argued about,93,93_M_his,m,Match,poss,Dennis had argued about,his,gpt-neo-125M,4.35563850402832
simple,had argued about,93,93_F_him,f,Mismatch,obj,Kristin had argued about,him,gpt-neo-125M,6.311347007751465
simple,had argued about,93,93_F_his,f,Mismatch,poss,Kristin had argued about,his,gpt-neo-125M,4.435358047485352
simple,astounds,94,94_M_him,m,Match,obj,Carl astounds,him,gpt-neo-125M,10.781964302062988
simple,astounds,94,94_M_his,m,Match,poss,Carl astounds,his,gpt-neo-125M,11.906631469726562
simple,astounds,94,94_F_him,f,Mismatch,obj,Stacy astounds,him,gpt-neo-125M,5.939448356628418
simple,astounds,94,94_F_his,f,Mismatch,poss,Stacy astounds,his,gpt-neo-125M,9.217129707336426
simple,is praising,95,95_M_him,m,Match,obj,Bradley is praising,him,gpt-neo-125M,4.171493053436279
simple,is praising,95,95_M_his,m,Match,poss,Bradley is praising,his,gpt-neo-125M,4.1778106689453125
simple,is praising,95,95_F_him,f,Mismatch,obj,Holly is praising,him,gpt-neo-125M,4.430172443389893
simple,is praising,95,95_F_his,f,Mismatch,poss,Holly is praising,his,gpt-neo-125M,3.920253753662109
simple,sounded like,96,96_M_him,m,Match,obj,Gary sounded like,him,gpt-neo-125M,8.096951484680176
simple,sounded like,96,96_M_his,m,Match,poss,Gary sounded like,his,gpt-neo-125M,6.83535623550415
simple,sounded like,96,96_F_him,f,Mismatch,obj,Danielle sounded like,him,gpt-neo-125M,8.592690467834473
simple,sounded like,96,96_F_his,f,Mismatch,poss,Danielle sounded like,his,gpt-neo-125M,7.071356296539307
simple,talks to,97,97_M_him,m,Match,obj,Gary talks to,him,gpt-neo-125M,6.29075288772583
simple,talks to,97,97_M_his,m,Match,poss,Gary talks to,his,gpt-neo-125M,5.752390384674072
simple,talks to,97,97_F_him,f,Mismatch,obj,Diane talks to,him,gpt-neo-125M,5.703975677490234
simple,talks to,97,97_F_his,f,Mismatch,poss,Diane talks to,his,gpt-neo-125M,5.973214626312256
simple,had investigated,98,98_M_him,m,Match,obj,Richard had investigated,him,gpt-neo-125M,6.4521684646606445
simple,had investigated,98,98_M_his,m,Match,poss,Richard had investigated,his,gpt-neo-125M,5.239049434661865
simple,had investigated,98,98_F_him,f,Mismatch,obj,Connie had investigated,him,gpt-neo-125M,5.702315330505371
simple,had investigated,98,98_F_his,f,Mismatch,poss,Connie had investigated,his,gpt-neo-125M,5.227267265319824
simple,can examine,99,99_M_him,m,Match,obj,Guy can examine,him,gpt-neo-125M,7.090019702911377
simple,can examine,99,99_M_his,m,Match,poss,Guy can examine,his,gpt-neo-125M,4.663194179534912
simple,can examine,99,99_F_him,f,Mismatch,obj,Amanda can examine,him,gpt-neo-125M,8.130435943603516
simple,can examine,99,99_F_his,f,Mismatch,poss,Amanda can examine,his,gpt-neo-125M,5.338853359222412
simple,should examine,100,100_M_him,m,Match,obj,Dan should examine,him,gpt-neo-125M,7.174130439758301
simple,should examine,100,100_M_his,m,Match,poss,Dan should examine,his,gpt-neo-125M,3.9520325660705566
simple,should examine,100,100_F_him,f,Mismatch,obj,Kristen should examine,him,gpt-neo-125M,7.659461975097656
simple,should examine,100,100_F_his,f,Mismatch,poss,Kristen should examine,his,gpt-neo-125M,4.378427982330322
simple,will draw,101,101_M_him,m,Match,obj,Craig will draw,him,gpt-neo-125M,6.138557434082031
simple,will draw,101,101_M_his,m,Match,poss,Craig will draw,his,gpt-neo-125M,4.580708026885986
simple,will draw,101,101_F_him,f,Mismatch,obj,Sally will draw,him,gpt-neo-125M,6.016641139984131
simple,will draw,101,101_F_his,f,Mismatch,poss,Sally will draw,his,gpt-neo-125M,6.500733375549316
simple,hasn't impressed,102,102_M_him,m,Match,obj,That man hasn't impressed,him,gpt-neo-125M,4.269099712371826
simple,hasn't impressed,102,102_M_his,m,Match,poss,That man hasn't impressed,his,gpt-neo-125M,6.5015130043029785
simple,hasn't impressed,102,102_F_him,f,Mismatch,obj,Laura hasn't impressed,him,gpt-neo-125M,3.841233491897583
simple,hasn't impressed,102,102_F_his,f,Mismatch,poss,Laura hasn't impressed,his,gpt-neo-125M,8.149055480957031
simple,has discussed,103,103_M_him,m,Match,obj,Carlos has discussed,him,gpt-neo-125M,8.433130264282227
simple,has discussed,103,103_M_his,m,Match,poss,Carlos has discussed,his,gpt-neo-125M,4.615114688873291
simple,has discussed,103,103_F_him,f,Mismatch,obj,Susan has discussed,him,gpt-neo-125M,9.04103946685791
simple,has discussed,103,103_F_his,f,Mismatch,poss,Susan has discussed,his,gpt-neo-125M,4.724033355712891
simple,couldn't lead,104,104_M_him,m,Match,obj,Omar couldn't lead,him,gpt-neo-125M,2.9964599609375
simple,couldn't lead,104,104_M_his,m,Match,poss,Omar couldn't lead,his,gpt-neo-125M,4.894824504852295
simple,couldn't lead,104,104_F_him,f,Mismatch,obj,Wendy couldn't lead,him,gpt-neo-125M,3.715592622756958
simple,couldn't lead,104,104_F_his,f,Mismatch,poss,Wendy couldn't lead,his,gpt-neo-125M,5.222126483917236
simple,shocked,105,105_M_him,m,Match,obj,Carlos shocked,him,gpt-neo-125M,4.723513603210449
simple,shocked,105,105_M_his,m,Match,poss,Carlos shocked,his,gpt-neo-125M,5.620543479919434
simple,shocked,105,105_F_him,f,Mismatch,obj,Christine shocked,him,gpt-neo-125M,3.348134756088257
simple,shocked,105,105_F_his,f,Mismatch,poss,Christine shocked,his,gpt-neo-125M,5.006641864776611
simple,was holding,106,106_M_him,m,Match,obj,Jason was holding,him,gpt-neo-125M,6.868516445159912
simple,was holding,106,106_M_his,m,Match,poss,Jason was holding,his,gpt-neo-125M,3.622923851013184
simple,was holding,106,106_F_him,f,Mismatch,obj,Colleen was holding,him,gpt-neo-125M,6.877034187316895
simple,was holding,106,106_F_his,f,Mismatch,poss,Colleen was holding,his,gpt-neo-125M,4.222923755645752
simple,was underwhelming,107,107_M_him,m,Match,obj,William was underwhelming,him,gpt-neo-125M,14.214316368103027
simple,was underwhelming,107,107_M_his,m,Match,poss,William was underwhelming,his,gpt-neo-125M,9.953533172607422
simple,was underwhelming,107,107_F_him,f,Mismatch,obj,Jessica was underwhelming,him,gpt-neo-125M,14.467485427856444
simple,was underwhelming,107,107_F_his,f,Mismatch,poss,Jessica was underwhelming,his,gpt-neo-125M,11.818367958068848
simple,criticized,108,108_M_him,m,Match,obj,The nephew criticized,him,gpt-neo-125M,3.9806740283966064
simple,criticized,108,108_M_his,m,Match,poss,The nephew criticized,his,gpt-neo-125M,4.191118240356445
simple,criticized,108,108_F_him,f,Mismatch,obj,Eva criticized,him,gpt-neo-125M,4.788420677185059
simple,criticized,108,108_F_his,f,Mismatch,poss,Eva criticized,his,gpt-neo-125M,5.293933391571045
simple,distracts,109,109_M_him,m,Match,obj,Matt distracts,him,gpt-neo-125M,6.724307537078857
simple,distracts,109,109_M_his,m,Match,poss,Matt distracts,his,gpt-neo-125M,7.007247447967529
simple,distracts,109,109_F_him,f,Mismatch,obj,Melissa distracts,him,gpt-neo-125M,4.888527870178223
simple,distracts,109,109_F_his,f,Mismatch,poss,Melissa distracts,his,gpt-neo-125M,8.056257247924805
simple,kissed,110,110_M_him,m,Match,obj,Wayne kissed,him,gpt-neo-125M,2.861772060394287
simple,kissed,110,110_M_his,m,Match,poss,Wayne kissed,his,gpt-neo-125M,3.5098366737365723
simple,kissed,110,110_F_him,f,Mismatch,obj,Diane kissed,him,gpt-neo-125M,2.930501699447632
simple,kissed,110,110_F_his,f,Mismatch,poss,Diane kissed,his,gpt-neo-125M,3.5543484687805176
simple,shoots,111,111_M_him,m,Match,obj,Dennis shoots,him,gpt-neo-125M,9.9395112991333
simple,shoots,111,111_M_his,m,Match,poss,Dennis shoots,his,gpt-neo-125M,7.103952884674072
simple,shoots,111,111_F_him,f,Mismatch,obj,Elizabeth shoots,him,gpt-neo-125M,6.45947790145874
simple,shoots,111,111_F_his,f,Mismatch,poss,Elizabeth shoots,his,gpt-neo-125M,6.145331382751465
simple,talked about,112,112_M_him,m,Match,obj,Christopher talked about,him,gpt-neo-125M,7.089219570159912
simple,talked about,112,112_M_his,m,Match,poss,Christopher talked about,his,gpt-neo-125M,4.006158828735352
