exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
OneEmbedding,is confessing,bit,25,25_FF_his,ff,MismatchMismatch,poss,Anne is confessing that Alice bit,his,6.125490665435791
OneEmbedding,had said,observed,26,26_MM_him,mm,MatchMatch,obj,Rodney had said that Walter observed,him,4.187129497528076
OneEmbedding,had said,observed,26,26_MF_him,mf,MatchMismatch,obj,Rodney had said that Bethany observed,him,4.002518653869629
OneEmbedding,had said,observed,26,26_FM_him,fm,MismatchMatch,obj,Colleen had said that Walter observed,him,5.918412685394287
OneEmbedding,had said,observed,26,26_FF_him,ff,MismatchMismatch,obj,Colleen had said that Bethany observed,him,5.400038719177246
OneEmbedding,had said,observed,26,26_MM_his,mm,MatchMatch,poss,Rodney had said that Walter observed,his,4.840850830078125
OneEmbedding,had said,observed,26,26_MF_his,mf,MatchMismatch,poss,Rodney had said that Bethany observed,his,5.231063365936279
OneEmbedding,had said,observed,26,26_FM_his,fm,MismatchMatch,poss,Colleen had said that Walter observed,his,4.904017448425293
OneEmbedding,had said,observed,26,26_FF_his,ff,MismatchMismatch,poss,Colleen had said that Bethany observed,his,6.7751078605651855
OneEmbedding,is noticing,can't hire,27,27_MM_him,mm,MatchMatch,obj,Stephen is noticing that Peter can't hire,him,3.3522050380706787
OneEmbedding,is noticing,can't hire,27,27_MF_him,mf,MatchMismatch,obj,Stephen is noticing that Cheryl can't hire,him,3.240835189819336
OneEmbedding,is noticing,can't hire,27,27_FM_him,fm,MismatchMatch,obj,Veronica is noticing that Peter can't hire,him,6.234065532684326
OneEmbedding,is noticing,can't hire,27,27_FF_him,ff,MismatchMismatch,obj,Veronica is noticing that Cheryl can't hire,him,6.246689796447754
OneEmbedding,is noticing,can't hire,27,27_MM_his,mm,MatchMatch,poss,Stephen is noticing that Peter can't hire,his,5.234471321105957
OneEmbedding,is noticing,can't hire,27,27_MF_his,mf,MatchMismatch,poss,Stephen is noticing that Cheryl can't hire,his,8.08738899230957
OneEmbedding,is noticing,can't hire,27,27_FM_his,fm,MismatchMatch,poss,Veronica is noticing that Peter can't hire,his,5.298568248748779
OneEmbedding,is noticing,can't hire,27,27_FF_his,ff,MismatchMismatch,poss,Veronica is noticing that Cheryl can't hire,his,10.450793266296387
OneEmbedding,admits,hadn't shot,28,28_MM_him,mm,MatchMatch,obj,Matt admits that Lawrence hadn't shot,him,2.561009645462036
OneEmbedding,admits,hadn't shot,28,28_MF_him,mf,MatchMismatch,obj,Matt admits that Andrea hadn't shot,him,2.252424478530884
OneEmbedding,admits,hadn't shot,28,28_FM_him,fm,MismatchMatch,obj,Tara admits that Lawrence hadn't shot,him,3.1900582313537598
OneEmbedding,admits,hadn't shot,28,28_FF_him,ff,MismatchMismatch,obj,Tara admits that Andrea hadn't shot,him,2.4207417964935303
OneEmbedding,admits,hadn't shot,28,28_MM_his,mm,MatchMatch,poss,Matt admits that Lawrence hadn't shot,his,4.9955573081970215
OneEmbedding,admits,hadn't shot,28,28_MF_his,mf,MatchMismatch,poss,Matt admits that Andrea hadn't shot,his,6.321275234222412
OneEmbedding,admits,hadn't shot,28,28_FM_his,fm,MismatchMatch,poss,Tara admits that Lawrence hadn't shot,his,5.1286797523498535
OneEmbedding,admits,hadn't shot,28,28_FF_his,ff,MismatchMismatch,poss,Tara admits that Andrea hadn't shot,his,7.030603408813477
OneEmbedding,agrees,wasn't curing,29,29_MM_him,mm,MatchMatch,obj,Alan agrees that Steven wasn't curing,him,3.503676176071167
OneEmbedding,agrees,wasn't curing,29,29_MF_him,mf,MatchMismatch,obj,Alan agrees that Nina wasn't curing,him,3.796790838241577
OneEmbedding,agrees,wasn't curing,29,29_FM_him,fm,MismatchMatch,obj,Amanda agrees that Steven wasn't curing,him,5.430637836456299
OneEmbedding,agrees,wasn't curing,29,29_FF_him,ff,MismatchMismatch,obj,Amanda agrees that Nina wasn't curing,him,6.118661880493164
OneEmbedding,agrees,wasn't curing,29,29_MM_his,mm,MatchMatch,poss,Alan agrees that Steven wasn't curing,his,3.5149474143981934
OneEmbedding,agrees,wasn't curing,29,29_MF_his,mf,MatchMismatch,poss,Alan agrees that Nina wasn't curing,his,6.2651519775390625
OneEmbedding,agrees,wasn't curing,29,29_FM_his,fm,MismatchMatch,poss,Amanda agrees that Steven wasn't curing,his,3.7061662673950195
OneEmbedding,agrees,wasn't curing,29,29_FF_his,ff,MismatchMismatch,poss,Amanda agrees that Nina wasn't curing,his,8.868799209594727
OneEmbedding,did notice,finds,30,30_MM_him,mm,MatchMatch,obj,Ronald did notice that Timothy finds,him,4.670942306518555
OneEmbedding,did notice,finds,30,30_MF_him,mf,MatchMismatch,obj,Ronald did notice that Gina finds,him,3.961082935333252
OneEmbedding,did notice,finds,30,30_FM_him,fm,MismatchMatch,obj,Erin did notice that Timothy finds,him,5.359817028045654
OneEmbedding,did notice,finds,30,30_FF_him,ff,MismatchMismatch,obj,Erin did notice that Gina finds,him,4.801135063171387
OneEmbedding,did notice,finds,30,30_MM_his,mm,MatchMatch,poss,Ronald did notice that Timothy finds,his,4.23137092590332
OneEmbedding,did notice,finds,30,30_MF_his,mf,MatchMismatch,poss,Ronald did notice that Gina finds,his,5.6179280281066895
OneEmbedding,did notice,finds,30,30_FM_his,fm,MismatchMatch,poss,Erin did notice that Timothy finds,his,4.18762731552124
OneEmbedding,did notice,finds,30,30_FF_his,ff,MismatchMismatch,poss,Erin did notice that Gina finds,his,6.187474727630615
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_him,mm,MatchMatch,obj,Samuel isn't disliking that Kevin wasn't distracting,him,3.1846277713775635
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_him,mf,MatchMismatch,obj,Samuel isn't disliking that Bethany wasn't distracting,him,2.8978209495544434
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_him,fm,MismatchMatch,obj,Allison isn't disliking that Kevin wasn't distracting,him,4.090918064117432
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_him,ff,MismatchMismatch,obj,Allison isn't disliking that Bethany wasn't distracting,him,3.69779896736145
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_his,mm,MatchMatch,poss,Samuel isn't disliking that Kevin wasn't distracting,his,6.487046718597412
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_his,mf,MatchMismatch,poss,Samuel isn't disliking that Bethany wasn't distracting,his,7.023026943206787
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_his,fm,MismatchMatch,poss,Allison isn't disliking that Kevin wasn't distracting,his,7.077747821807861
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_his,ff,MismatchMismatch,poss,Allison isn't disliking that Bethany wasn't distracting,his,8.048425674438477
OneEmbedding,wasn't disliking,hears,32,32_MM_him,mm,MatchMatch,obj,Frank wasn't disliking that Aaron hears,him,4.7207159996032715
OneEmbedding,wasn't disliking,hears,32,32_MF_him,mf,MatchMismatch,obj,Frank wasn't disliking that Barbara hears,him,5.418408393859863
OneEmbedding,wasn't disliking,hears,32,32_FM_him,fm,MismatchMatch,obj,The sister wasn't disliking that Aaron hears,him,7.324662685394287
OneEmbedding,wasn't disliking,hears,32,32_FF_him,ff,MismatchMismatch,obj,The sister wasn't disliking that Barbara hears,him,6.720983028411865
OneEmbedding,wasn't disliking,hears,32,32_MM_his,mm,MatchMatch,poss,Frank wasn't disliking that Aaron hears,his,4.901052951812744
OneEmbedding,wasn't disliking,hears,32,32_MF_his,mf,MatchMismatch,poss,Frank wasn't disliking that Barbara hears,his,6.421532154083252
OneEmbedding,wasn't disliking,hears,32,32_FM_his,fm,MismatchMatch,poss,The sister wasn't disliking that Aaron hears,his,5.870696544647217
OneEmbedding,wasn't disliking,hears,32,32_FF_his,ff,MismatchMismatch,poss,The sister wasn't disliking that Barbara hears,his,8.253846168518066
OneEmbedding,wouldn't insist,does astound,33,33_MM_him,mm,MatchMatch,obj,Mark wouldn't insist that Carlos does astound,him,6.179449558258057
OneEmbedding,wouldn't insist,does astound,33,33_MF_him,mf,MatchMismatch,obj,Mark wouldn't insist that Linda does astound,him,7.457111835479736
OneEmbedding,wouldn't insist,does astound,33,33_FM_him,fm,MismatchMatch,obj,Valerie wouldn't insist that Carlos does astound,him,9.18258285522461
OneEmbedding,wouldn't insist,does astound,33,33_FF_him,ff,MismatchMismatch,obj,Valerie wouldn't insist that Linda does astound,him,10.684345245361328
OneEmbedding,wouldn't insist,does astound,33,33_MM_his,mm,MatchMatch,poss,Mark wouldn't insist that Carlos does astound,his,8.873231887817383
OneEmbedding,wouldn't insist,does astound,33,33_MF_his,mf,MatchMismatch,poss,Mark wouldn't insist that Linda does astound,his,12.100786209106445
OneEmbedding,wouldn't insist,does astound,33,33_FM_his,fm,MismatchMatch,poss,Valerie wouldn't insist that Carlos does astound,his,11.132474899291992
OneEmbedding,wouldn't insist,does astound,33,33_FF_his,ff,MismatchMismatch,poss,Valerie wouldn't insist that Linda does astound,his,15.95356273651123
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_him,mm,MatchMatch,obj,Adam wasn't concluding that Kevin hasn't fled from,him,9.212143898010254
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_him,mf,MatchMismatch,obj,Adam wasn't concluding that that girlfriend hasn't fled from,him,4.225135326385498
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_him,fm,MismatchMatch,obj,Lori wasn't concluding that Kevin hasn't fled from,him,9.892263412475586
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_him,ff,MismatchMismatch,obj,Lori wasn't concluding that that girlfriend hasn't fled from,him,4.579601287841797
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_his,mm,MatchMatch,poss,Adam wasn't concluding that Kevin hasn't fled from,his,2.75382924079895
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_his,mf,MatchMismatch,poss,Adam wasn't concluding that that girlfriend hasn't fled from,his,5.284614562988281
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_his,fm,MismatchMatch,poss,Lori wasn't concluding that Kevin hasn't fled from,his,2.881667375564575
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_his,ff,MismatchMismatch,poss,Lori wasn't concluding that that girlfriend hasn't fled from,his,6.02229642868042
OneEmbedding,whispered,worries,35,35_MM_him,mm,MatchMatch,obj,Steven whispered that Robert worries,him,6.850041389465332
OneEmbedding,whispered,worries,35,35_MF_him,mf,MatchMismatch,obj,Steven whispered that Tamara worries,him,6.010809421539307
OneEmbedding,whispered,worries,35,35_FM_him,fm,MismatchMatch,obj,Sonia whispered that Robert worries,him,8.638510704040527
OneEmbedding,whispered,worries,35,35_FF_him,ff,MismatchMismatch,obj,Sonia whispered that Tamara worries,him,7.283526420593262
OneEmbedding,whispered,worries,35,35_MM_his,mm,MatchMatch,poss,Steven whispered that Robert worries,his,6.680975437164307
OneEmbedding,whispered,worries,35,35_MF_his,mf,MatchMismatch,poss,Steven whispered that Tamara worries,his,8.986368179321289
OneEmbedding,whispered,worries,35,35_FM_his,fm,MismatchMatch,poss,Sonia whispered that Robert worries,his,6.835142135620117
OneEmbedding,whispered,worries,35,35_FF_his,ff,MismatchMismatch,poss,Sonia whispered that Tamara worries,his,9.909682273864746
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_him,mm,MatchMatch,obj,Timothy hadn't denied that Eric isn't kissing,him,3.9270153045654297
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_him,mf,MatchMismatch,obj,Timothy hadn't denied that Paula isn't kissing,him,2.5503313541412354
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_him,fm,MismatchMatch,obj,Dawn hadn't denied that Eric isn't kissing,him,6.075818061828613
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_him,ff,MismatchMismatch,obj,Dawn hadn't denied that Paula isn't kissing,him,3.66837477684021
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_his,mm,MatchMatch,poss,Timothy hadn't denied that Eric isn't kissing,his,3.8481180667877197
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_his,mf,MatchMismatch,poss,Timothy hadn't denied that Paula isn't kissing,his,4.624205589294434
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_his,fm,MismatchMatch,poss,Dawn hadn't denied that Eric isn't kissing,his,4.542954444885254
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_his,ff,MismatchMismatch,poss,Dawn hadn't denied that Paula isn't kissing,his,6.080380439758301
OneEmbedding,claims,will forgive,37,37_MM_him,mm,MatchMatch,obj,Kenneth claims that David will forgive,him,1.5597546100616455
OneEmbedding,claims,will forgive,37,37_MF_him,mf,MatchMismatch,obj,Kenneth claims that Margaret will forgive,him,0.8952765464782715
OneEmbedding,claims,will forgive,37,37_FM_him,fm,MismatchMatch,obj,Kirsten claims that David will forgive,him,3.96492338180542
OneEmbedding,claims,will forgive,37,37_FF_him,ff,MismatchMismatch,obj,Kirsten claims that Margaret will forgive,him,2.7925641536712646
OneEmbedding,claims,will forgive,37,37_MM_his,mm,MatchMatch,poss,Kenneth claims that David will forgive,his,2.506523370742798
OneEmbedding,claims,will forgive,37,37_MF_his,mf,MatchMismatch,poss,Kenneth claims that Margaret will forgive,his,4.456930160522461
OneEmbedding,claims,will forgive,37,37_FM_his,fm,MismatchMatch,poss,Kirsten claims that David will forgive,his,4.866607666015625
OneEmbedding,claims,will forgive,37,37_FF_his,ff,MismatchMismatch,poss,Kirsten claims that Margaret will forgive,his,7.109378337860107
OneEmbedding,discovered,doesn't respect,38,38_MM_him,mm,MatchMatch,obj,Joseph discovered that George doesn't respect,him,2.1786797046661377
OneEmbedding,discovered,doesn't respect,38,38_MF_him,mf,MatchMismatch,obj,Joseph discovered that Meredith doesn't respect,him,1.6969754695892334
OneEmbedding,discovered,doesn't respect,38,38_FM_him,fm,MismatchMatch,obj,Sabrina discovered that George doesn't respect,him,7.047440528869629
OneEmbedding,discovered,doesn't respect,38,38_FF_him,ff,MismatchMismatch,obj,Sabrina discovered that Meredith doesn't respect,him,4.726832389831543
OneEmbedding,discovered,doesn't respect,38,38_MM_his,mm,MatchMatch,poss,Joseph discovered that George doesn't respect,his,3.7678983211517334
OneEmbedding,discovered,doesn't respect,38,38_MF_his,mf,MatchMismatch,poss,Joseph discovered that Meredith doesn't respect,his,3.984999656677246
OneEmbedding,discovered,doesn't respect,38,38_FM_his,fm,MismatchMatch,poss,Sabrina discovered that George doesn't respect,his,4.691789627075195
OneEmbedding,discovered,doesn't respect,38,38_FF_his,ff,MismatchMismatch,poss,Sabrina discovered that Meredith doesn't respect,his,6.721808910369873
OneEmbedding,is concealing,hasn't watched,39,39_MM_him,mm,MatchMatch,obj,Liam is concealing that Matt hasn't watched,him,6.665297508239746
OneEmbedding,is concealing,hasn't watched,39,39_MF_him,mf,MatchMismatch,obj,Liam is concealing that the lady hasn't watched,him,5.705616474151611
OneEmbedding,is concealing,hasn't watched,39,39_FM_him,fm,MismatchMatch,obj,Kathleen is concealing that Matt hasn't watched,him,8.565338134765625
OneEmbedding,is concealing,hasn't watched,39,39_FF_him,ff,MismatchMismatch,obj,Kathleen is concealing that the lady hasn't watched,him,6.799006462097168
OneEmbedding,is concealing,hasn't watched,39,39_MM_his,mm,MatchMatch,poss,Liam is concealing that Matt hasn't watched,his,5.515650272369385
OneEmbedding,is concealing,hasn't watched,39,39_MF_his,mf,MatchMismatch,poss,Liam is concealing that the lady hasn't watched,his,5.998663902282715
OneEmbedding,is concealing,hasn't watched,39,39_FM_his,fm,MismatchMatch,poss,Kathleen is concealing that Matt hasn't watched,his,6.018080234527588
OneEmbedding,is concealing,hasn't watched,39,39_FF_his,ff,MismatchMismatch,poss,Kathleen is concealing that the lady hasn't watched,his,8.681272506713867
OneEmbedding,feels,is scanning,40,40_MM_him,mm,MatchMatch,obj,The grandson feels that Kenneth is scanning,him,2.5113048553466797
OneEmbedding,feels,is scanning,40,40_MF_him,mf,MatchMismatch,obj,The grandson feels that Carrie is scanning,him,2.230595350265503
OneEmbedding,feels,is scanning,40,40_FM_him,fm,MismatchMatch,obj,Meredith feels that Kenneth is scanning,him,5.425625324249268
OneEmbedding,feels,is scanning,40,40_FF_him,ff,MismatchMismatch,obj,Meredith feels that Carrie is scanning,him,4.84529972076416
OneEmbedding,feels,is scanning,40,40_MM_his,mm,MatchMatch,poss,The grandson feels that Kenneth is scanning,his,2.218257427215576
OneEmbedding,feels,is scanning,40,40_MF_his,mf,MatchMismatch,poss,The grandson feels that Carrie is scanning,his,1.847379446029663
OneEmbedding,feels,is scanning,40,40_FM_his,fm,MismatchMatch,poss,Meredith feels that Kenneth is scanning,his,3.7913224697113037
OneEmbedding,feels,is scanning,40,40_FF_his,ff,MismatchMismatch,poss,Meredith feels that Carrie is scanning,his,4.067596912384033
OneEmbedding,has complained,wasn't hiding,41,41_MM_him,mm,MatchMatch,obj,Martin has complained that Jason wasn't hiding,him,7.949902057647705
OneEmbedding,has complained,wasn't hiding,41,41_MF_him,mf,MatchMismatch,obj,Martin has complained that Tracy wasn't hiding,him,7.406685829162598
OneEmbedding,has complained,wasn't hiding,41,41_FM_him,fm,MismatchMatch,obj,Donna has complained that Jason wasn't hiding,him,9.1062593460083
OneEmbedding,has complained,wasn't hiding,41,41_FF_him,ff,MismatchMismatch,obj,Donna has complained that Tracy wasn't hiding,him,7.867049217224121
OneEmbedding,has complained,wasn't hiding,41,41_MM_his,mm,MatchMatch,poss,Martin has complained that Jason wasn't hiding,his,2.4045426845550537
OneEmbedding,has complained,wasn't hiding,41,41_MF_his,mf,MatchMismatch,poss,Martin has complained that Tracy wasn't hiding,his,4.32968807220459
