exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
simple,hires,78,78_F_him,f,Mismatch,obj,Ann hires,him,7.955700874328613
simple,hires,78,78_F_his,f,Mismatch,poss,Ann hires,his,7.139801979064941
simple,had shocked,79,79_M_him,m,Match,obj,That ex-boyfriend had shocked,him,5.3188018798828125
simple,had shocked,79,79_M_his,m,Match,poss,That ex-boyfriend had shocked,his,6.187345027923584
simple,had shocked,79,79_F_him,f,Mismatch,obj,Barbara had shocked,him,4.054312705993652
simple,had shocked,79,79_F_his,f,Mismatch,poss,Barbara had shocked,his,8.964670181274414
simple,could talk to,80,80_M_him,m,Match,obj,Steven could talk to,him,4.254857063293457
simple,could talk to,80,80_M_his,m,Match,poss,Steven could talk to,his,3.420466661453247
simple,could talk to,80,80_F_him,f,Mismatch,obj,Irene could talk to,him,5.141139984130859
simple,could talk to,80,80_F_his,f,Mismatch,poss,Irene could talk to,his,10.108264923095703
simple,did scan,81,81_M_him,m,Match,obj,This grandson did scan,him,10.866494178771973
simple,did scan,81,81_M_his,m,Match,poss,This grandson did scan,his,3.8799350261688232
simple,did scan,81,81_F_him,f,Mismatch,obj,Brenda did scan,him,10.60276985168457
simple,did scan,81,81_F_his,f,Mismatch,poss,Brenda did scan,his,6.21520471572876
simple,noticed,82,82_M_him,m,Match,obj,Thomas noticed,him,8.144110679626465
simple,noticed,82,82_M_his,m,Match,poss,Thomas noticed,his,4.121833324432373
simple,noticed,82,82_F_him,f,Mismatch,obj,Dawn noticed,him,6.5832295417785645
simple,noticed,82,82_F_his,f,Mismatch,poss,Dawn noticed,his,4.756738662719727
simple,liked,83,83_M_him,m,Match,obj,Wayne liked,him,7.671576499938965
simple,liked,83,83_M_his,m,Match,poss,Wayne liked,his,4.083958625793457
simple,liked,83,83_F_him,f,Mismatch,obj,Rachel liked,him,6.394820690155029
simple,liked,83,83_F_his,f,Mismatch,poss,Rachel liked,his,5.524099349975586
simple,didn't hear,84,84_M_him,m,Match,obj,Lawrence didn't hear,him,3.3266453742980957
simple,didn't hear,84,84_M_his,m,Match,poss,Lawrence didn't hear,his,5.062804698944092
simple,didn't hear,84,84_F_him,f,Mismatch,obj,The waitress didn't hear,him,2.4463560581207275
simple,didn't hear,84,84_F_his,f,Mismatch,poss,The waitress didn't hear,his,6.266871452331543
simple,has boasted about,85,85_M_him,m,Match,obj,Frank has boasted about,him,10.114248275756836
simple,has boasted about,85,85_M_his,m,Match,poss,Frank has boasted about,his,1.7335784435272217
simple,has boasted about,85,85_F_him,f,Mismatch,obj,Nicole has boasted about,him,10.231229782104492
simple,has boasted about,85,85_F_his,f,Mismatch,poss,Nicole has boasted about,his,7.30647087097168
simple,would love,86,86_M_him,m,Match,obj,Peter would love,him,10.743775367736816
simple,would love,86,86_M_his,m,Match,poss,Peter would love,his,7.629295349121094
simple,would love,86,86_F_him,f,Mismatch,obj,Sandra would love,him,9.918784141540527
simple,would love,86,86_F_his,f,Mismatch,poss,Sandra would love,his,10.591196060180664
simple,works with,87,87_M_him,m,Match,obj,Todd works with,him,10.389557838439941
simple,works with,87,87_M_his,m,Match,poss,Todd works with,his,5.2645792961120605
simple,works with,87,87_F_him,f,Mismatch,obj,Janet works with,him,10.719834327697754
simple,works with,87,87_F_his,f,Mismatch,poss,Janet works with,his,11.33034610748291
simple,can fight,88,88_M_him,m,Match,obj,Joel can fight,him,8.092379570007324
simple,can fight,88,88_M_his,m,Match,poss,Joel can fight,his,4.222196578979492
simple,can fight,88,88_F_him,f,Mismatch,obj,Catherine can fight,him,7.744147777557373
simple,can fight,88,88_F_his,f,Mismatch,poss,Catherine can fight,his,9.393465042114258
simple,talks about,89,89_M_him,m,Match,obj,Daniel talks about,him,10.5779390335083
simple,talks about,89,89_M_his,m,Match,poss,Daniel talks about,his,2.9776196479797363
simple,talks about,89,89_F_him,f,Mismatch,obj,Stacey talks about,him,10.904252052307129
simple,talks about,89,89_F_his,f,Mismatch,poss,Stacey talks about,his,7.118653774261475
simple,has investigated,90,90_M_him,m,Match,obj,Ronald has investigated,him,10.756256103515625
simple,has investigated,90,90_M_his,m,Match,poss,Ronald has investigated,his,6.825168609619141
simple,has investigated,90,90_F_him,f,Mismatch,obj,Leslie has investigated,him,10.545919418334961
simple,has investigated,90,90_F_his,f,Mismatch,poss,Leslie has investigated,his,8.916333198547363
simple,wouldn't astound,91,91_M_him,m,Match,obj,Omar wouldn't astound,him,9.832174301147461
simple,wouldn't astound,91,91_M_his,m,Match,poss,Omar wouldn't astound,his,4.924258232116699
simple,wouldn't astound,91,91_F_him,f,Mismatch,obj,Claire wouldn't astound,him,4.029956340789795
simple,wouldn't astound,91,91_F_his,f,Mismatch,poss,Claire wouldn't astound,his,8.099064826965332
simple,wasn't praising,92,92_M_him,m,Match,obj,Donald wasn't praising,him,4.423876762390137
simple,wasn't praising,92,92_M_his,m,Match,poss,Donald wasn't praising,his,5.0233659744262695
simple,wasn't praising,92,92_F_him,f,Mismatch,obj,Diane wasn't praising,him,4.182622909545898
simple,wasn't praising,92,92_F_his,f,Mismatch,poss,Diane wasn't praising,his,5.940277099609375
simple,had argued about,93,93_M_him,m,Match,obj,Dennis had argued about,him,8.598444938659668
simple,had argued about,93,93_M_his,m,Match,poss,Dennis had argued about,his,4.302521705627441
simple,had argued about,93,93_F_him,f,Mismatch,obj,Kristin had argued about,him,6.678473472595215
simple,had argued about,93,93_F_his,f,Mismatch,poss,Kristin had argued about,his,5.621273994445801
simple,astounds,94,94_M_him,m,Match,obj,Carl astounds,him,7.095752239227295
simple,astounds,94,94_M_his,m,Match,poss,Carl astounds,his,3.0007033348083496
simple,astounds,94,94_F_him,f,Mismatch,obj,Stacy astounds,him,8.224058151245117
simple,astounds,94,94_F_his,f,Mismatch,poss,Stacy astounds,his,7.929549217224121
simple,is praising,95,95_M_him,m,Match,obj,Bradley is praising,him,6.864895343780518
simple,is praising,95,95_M_his,m,Match,poss,Bradley is praising,his,4.325009822845459
simple,is praising,95,95_F_him,f,Mismatch,obj,Holly is praising,him,6.7125067710876465
simple,is praising,95,95_F_his,f,Mismatch,poss,Holly is praising,his,7.34616231918335
simple,sounded like,96,96_M_him,m,Match,obj,Gary sounded like,him,10.402981758117676
simple,sounded like,96,96_M_his,m,Match,poss,Gary sounded like,his,5.846901893615723
simple,sounded like,96,96_F_him,f,Mismatch,obj,Danielle sounded like,him,12.266806602478027
simple,sounded like,96,96_F_his,f,Mismatch,poss,Danielle sounded like,his,10.546257019042969
simple,talks to,97,97_M_him,m,Match,obj,Gary talks to,him,8.976753234863281
simple,talks to,97,97_M_his,m,Match,poss,Gary talks to,his,4.943135738372803
simple,talks to,97,97_F_him,f,Mismatch,obj,Diane talks to,him,8.177153587341309
simple,talks to,97,97_F_his,f,Mismatch,poss,Diane talks to,his,10.987688064575195
simple,had investigated,98,98_M_him,m,Match,obj,Richard had investigated,him,6.645657062530518
simple,had investigated,98,98_M_his,m,Match,poss,Richard had investigated,his,4.991642951965332
simple,had investigated,98,98_F_him,f,Mismatch,obj,Connie had investigated,him,6.421474456787109
simple,had investigated,98,98_F_his,f,Mismatch,poss,Connie had investigated,his,6.03933572769165
simple,can examine,99,99_M_him,m,Match,obj,Guy can examine,him,7.204977035522461
simple,can examine,99,99_M_his,m,Match,poss,Guy can examine,his,3.8936140537261963
simple,can examine,99,99_F_him,f,Mismatch,obj,Amanda can examine,him,8.040239334106445
simple,can examine,99,99_F_his,f,Mismatch,poss,Amanda can examine,his,6.896636486053467
simple,should examine,100,100_M_him,m,Match,obj,Dan should examine,him,8.811671257019043
simple,should examine,100,100_M_his,m,Match,poss,Dan should examine,his,2.048706293106079
simple,should examine,100,100_F_him,f,Mismatch,obj,Kristen should examine,him,13.495858192443848
simple,should examine,100,100_F_his,f,Mismatch,poss,Kristen should examine,his,10.383661270141602
simple,will draw,101,101_M_him,m,Match,obj,Craig will draw,him,11.50245475769043
simple,will draw,101,101_M_his,m,Match,poss,Craig will draw,his,4.793833255767822
simple,will draw,101,101_F_him,f,Mismatch,obj,Sally will draw,him,12.158173561096191
simple,will draw,101,101_F_his,f,Mismatch,poss,Sally will draw,his,9.097003936767578
simple,hasn't impressed,102,102_M_him,m,Match,obj,That man hasn't impressed,him,8.684128761291504
simple,hasn't impressed,102,102_M_his,m,Match,poss,That man hasn't impressed,his,7.598080158233643
simple,hasn't impressed,102,102_F_him,f,Mismatch,obj,Laura hasn't impressed,him,6.487629413604736
simple,hasn't impressed,102,102_F_his,f,Mismatch,poss,Laura hasn't impressed,his,8.851597785949707
simple,has discussed,103,103_M_him,m,Match,obj,Carlos has discussed,him,11.547722816467285
simple,has discussed,103,103_M_his,m,Match,poss,Carlos has discussed,his,2.6669623851776123
simple,has discussed,103,103_F_him,f,Mismatch,obj,Susan has discussed,him,11.614108085632324
simple,has discussed,103,103_F_his,f,Mismatch,poss,Susan has discussed,his,7.802738666534424
simple,couldn't lead,104,104_M_him,m,Match,obj,Omar couldn't lead,him,8.068241119384766
simple,couldn't lead,104,104_M_his,m,Match,poss,Omar couldn't lead,his,4.574362754821777
simple,couldn't lead,104,104_F_him,f,Mismatch,obj,Wendy couldn't lead,him,5.738567352294922
simple,couldn't lead,104,104_F_his,f,Mismatch,poss,Wendy couldn't lead,his,9.05881118774414
simple,shocked,105,105_M_him,m,Match,obj,Carlos shocked,him,5.8111982345581055
simple,shocked,105,105_M_his,m,Match,poss,Carlos shocked,his,3.600189208984375
simple,shocked,105,105_F_him,f,Mismatch,obj,Christine shocked,him,5.51457405090332
simple,shocked,105,105_F_his,f,Mismatch,poss,Christine shocked,his,9.401285171508789
simple,was holding,106,106_M_him,m,Match,obj,Jason was holding,him,8.13670539855957
simple,was holding,106,106_M_his,m,Match,poss,Jason was holding,his,2.6234264373779297
simple,was holding,106,106_F_him,f,Mismatch,obj,Colleen was holding,him,7.867242336273193
simple,was holding,106,106_F_his,f,Mismatch,poss,Colleen was holding,his,6.7055816650390625
simple,was underwhelming,107,107_M_him,m,Match,obj,William was underwhelming,him,15.13722038269043
simple,was underwhelming,107,107_M_his,m,Match,poss,William was underwhelming,his,10.162233352661133
simple,was underwhelming,107,107_F_him,f,Mismatch,obj,Jessica was underwhelming,him,14.976679801940918
simple,was underwhelming,107,107_F_his,f,Mismatch,poss,Jessica was underwhelming,his,12.632022857666016
simple,criticized,108,108_M_him,m,Match,obj,The nephew criticized,him,6.394229412078857
simple,criticized,108,108_M_his,m,Match,poss,The nephew criticized,his,2.6152725219726562
simple,criticized,108,108_F_him,f,Mismatch,obj,Eva criticized,him,4.998392105102539
simple,criticized,108,108_F_his,f,Mismatch,poss,Eva criticized,his,5.270289897918701
simple,distracts,109,109_M_him,m,Match,obj,Matt distracts,him,5.0119829177856445
simple,distracts,109,109_M_his,m,Match,poss,Matt distracts,his,5.6899237632751465
simple,distracts,109,109_F_him,f,Mismatch,obj,Melissa distracts,him,5.3643035888671875
simple,distracts,109,109_F_his,f,Mismatch,poss,Melissa distracts,his,9.836247444152832
simple,kissed,110,110_M_him,m,Match,obj,Wayne kissed,him,5.829561710357666
simple,kissed,110,110_M_his,m,Match,poss,Wayne kissed,his,4.071722984313965
simple,kissed,110,110_F_him,f,Mismatch,obj,Diane kissed,him,2.670976161956787
simple,kissed,110,110_F_his,f,Mismatch,poss,Diane kissed,his,3.8053135871887207
simple,shoots,111,111_M_him,m,Match,obj,Dennis shoots,him,5.421267986297607
simple,shoots,111,111_M_his,m,Match,poss,Dennis shoots,his,4.258972644805908
simple,shoots,111,111_F_him,f,Mismatch,obj,Elizabeth shoots,him,3.534179449081421
simple,shoots,111,111_F_his,f,Mismatch,poss,Elizabeth shoots,his,8.854722023010254
simple,talked about,112,112_M_him,m,Match,obj,Christopher talked about,him,9.831034660339355
simple,talked about,112,112_M_his,m,Match,poss,Christopher talked about,his,2.7231342792510986
simple,talked about,112,112_F_him,f,Mismatch,obj,Sharon talked about,him,9.413899421691895
simple,talked about,112,112_F_his,f,Mismatch,poss,Sharon talked about,his,6.058226585388184
simple,distracted,113,113_M_him,m,Match,obj,That man distracted,him,5.257884502410889
simple,distracted,113,113_M_his,m,Match,poss,That man distracted,his,6.968765735626221
simple,distracted,113,113_F_him,f,Mismatch,obj,Deanna distracted,him,3.465773820877075
simple,distracted,113,113_F_his,f,Mismatch,poss,Deanna distracted,his,9.041227340698242
simple,has heard,114,114_M_him,m,Match,obj,Donald has heard,him,9.635422706604004
simple,has heard,114,114_M_his,m,Match,poss,Donald has heard,his,5.928276538848877
simple,has heard,114,114_F_him,f,Mismatch,obj,Caroline has heard,him,8.835381507873535
simple,has heard,114,114_F_his,f,Mismatch,poss,Caroline has heard,his,8.927638053894043
simple,isn't teaching,115,115_M_him,m,Match,obj,Gary isn't teaching,him,9.757922172546387
simple,isn't teaching,115,115_M_his,m,Match,poss,Gary isn't teaching,his,4.00253963470459
simple,isn't teaching,115,115_F_him,f,Mismatch,obj,Tracy isn't teaching,him,9.854757308959961
simple,isn't teaching,115,115_F_his,f,Mismatch,poss,Tracy isn't teaching,his,5.292701721191406
simple,approaches,116,116_M_him,m,Match,obj,Rodney approaches,him,5.424333095550537
simple,approaches,116,116_M_his,m,Match,poss,Rodney approaches,his,3.9716808795928955
simple,approaches,116,116_F_him,f,Mismatch,obj,The girl approaches,him,4.607385158538818
simple,approaches,116,116_F_his,f,Mismatch,poss,The girl approaches,his,8.087158203125
simple,had chosen,117,117_M_him,m,Match,obj,Timothy had chosen,him,6.9433274269104
simple,had chosen,117,117_M_his,m,Match,poss,Timothy had chosen,his,4.506985664367676
simple,had chosen,117,117_F_him,f,Mismatch,obj,Martha had chosen,him,8.033050537109375
simple,had chosen,117,117_F_his,f,Mismatch,poss,Martha had chosen,his,9.382304191589355
simple,returns to,118,118_M_him,m,Match,obj,Dan returns to,him,12.125068664550781
simple,returns to,118,118_M_his,m,Match,poss,Dan returns to,his,2.113288640975952
simple,returns to,118,118_F_him,f,Mismatch,obj,Amelia returns to,him,12.668503761291504
simple,returns to,118,118_F_his,f,Mismatch,poss,Amelia returns to,his,8.456216812133789
simple,was hiring,119,119_M_him,m,Match,obj,Donald was hiring,him,6.861159801483154
simple,was hiring,119,119_M_his,m,Match,poss,Donald was hiring,his,5.456640243530273
simple,was hiring,119,119_F_him,f,Mismatch,obj,Sharon was hiring,him,7.602927207946777
simple,was hiring,119,119_F_his,f,Mismatch,poss,Sharon was hiring,his,8.567822456359863
simple,revealed,120,120_M_him,m,Match,obj,Walter revealed,him,12.434515953063965
simple,revealed,120,120_M_his,m,Match,poss,Walter revealed,his,4.3847737312316895
simple,revealed,120,120_F_him,f,Mismatch,obj,April revealed,him,13.366377830505371
simple,revealed,120,120_F_his,f,Mismatch,poss,April revealed,his,6.405369758605957
simple,had fired,121,121_M_him,m,Match,obj,Randolf had fired,him,7.198835849761963
simple,had fired,121,121_M_his,m,Match,poss,Randolf had fired,his,2.235463857650757
simple,had fired,121,121_F_him,f,Mismatch,obj,Jill had fired,him,5.084641933441162
simple,had fired,121,121_F_his,f,Mismatch,poss,Jill had fired,his,7.80173921585083
simple,isn't firing,122,122_M_him,m,Match,obj,Patrick isn't firing,him,7.6319475173950195
simple,isn't firing,122,122_M_his,m,Match,poss,Patrick isn't firing,his,3.3150134086608887
simple,isn't firing,122,122_F_him,f,Mismatch,obj,Martha isn't firing,him,8.510525703430176
simple,isn't firing,122,122_F_his,f,Mismatch,poss,Martha isn't firing,his,9.335637092590332
simple,investigated,123,123_M_him,m,Match,obj,Eric investigated,him,6.911608695983887
simple,investigated,123,123_M_his,m,Match,poss,Eric investigated,his,4.4930338859558105
simple,investigated,123,123_F_him,f,Mismatch,obj,Elizabeth investigated,him,5.447149753570557
simple,investigated,123,123_F_his,f,Mismatch,poss,Elizabeth investigated,his,6.144959926605225
simple,hugs,124,124_M_him,m,Match,obj,Jason hugs,him,4.740813732147217
simple,hugs,124,124_M_his,m,Match,poss,Jason hugs,his,3.6861038208007812
simple,hugs,124,124_F_him,f,Mismatch,obj,Jane hugs,him,4.0307087898254395
simple,hugs,124,124_F_his,f,Mismatch,poss,Jane hugs,his,6.247853755950928
simple,hides,125,125_M_him,m,Match,obj,Derek hides,him,10.228523254394531
simple,hides,125,125_M_his,m,Match,poss,Derek hides,his,1.7161986827850342
simple,hides,125,125_F_him,f,Mismatch,obj,Beth hides,him,9.377419471740723
simple,hides,125,125_F_his,f,Mismatch,poss,Beth hides,his,6.905582427978516
simple,can escape from,126,126_M_him,m,Match,obj,The man can escape from,him,11.425463676452637
simple,can escape from,126,126_M_his,m,Match,poss,The man can escape from,his,4.700697422027588
simple,can escape from,126,126_F_him,f,Mismatch,obj,Jennifer can escape from,him,8.945426940917969
simple,can escape from,126,126_F_his,f,Mismatch,poss,Jennifer can escape from,his,6.488469123840332
simple,isn't drawing,127,127_M_him,m,Match,obj,Larry isn't drawing,him,11.135992050170898
simple,isn't drawing,127,127_M_his,m,Match,poss,Larry isn't drawing,his,4.470605373382568
simple,isn't drawing,127,127_F_him,f,Mismatch,obj,Amelia isn't drawing,him,11.730833053588867
simple,isn't drawing,127,127_F_his,f,Mismatch,poss,Amelia isn't drawing,his,8.776322364807129
simple,visits,128,128_M_him,m,Match,obj,Jason visits,him,8.206489562988281
simple,visits,128,128_M_his,m,Match,poss,Jason visits,his,3.624528169631958
simple,visits,128,128_F_him,f,Mismatch,obj,Danielle visits,him,9.530326843261719
simple,visits,128,128_F_his,f,Mismatch,poss,Danielle visits,his,9.469131469726562
simple,won't talk about,129,129_M_him,m,Match,obj,Todd won't talk about,him,9.943181037902832
