exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,5.609388828277588
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,4.401769638061523
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,5.7825822830200195
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,3.523627996444702
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,4.7065348625183105
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,3.9095563888549805
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,5.168470859527588
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,5.237005233764648
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,5.778954982757568
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,7.5429463386535645
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,8.251075744628906
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,5.007507801055908
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,5.313765525817871
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,7.44553279876709
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,8.397749900817871
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,3.7851572036743164
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,3.7321460247039795
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,7.879970550537109
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,8.654257774353027
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,3.7813117504119873
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,3.7060422897338867
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,5.14171028137207
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,5.775430679321289
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,5.8738932609558105
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,6.225224494934082
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,7.2294206619262695
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,8.24567985534668
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,5.700388431549072
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,5.892796993255615
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,6.714646816253662
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,7.848184585571289
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,4.850361347198486
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,6.316351890563965
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,6.807803153991699
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,7.496201515197754
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,4.703295707702637
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,5.100688457489014
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,5.881444931030273
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,6.929469108581543
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,4.544137954711914
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,4.9680633544921875
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,8.533966064453125
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,8.940590858459473
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,4.816152572631836
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,5.775008201599121
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,4.32544469833374
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,5.779693126678467
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,3.0856080055236816
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,5.37104606628418
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,6.374228000640869
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.829150199890137
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,10.734517097473145
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,10.14490032196045
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,13.32431411743164
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,13.523077964782715
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,3.843607187271118
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,6.217966079711914
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,6.191432476043701
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,8.471853256225586
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,3.1825265884399414
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,3.1857526302337646
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,4.350122451782227
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,5.044425964355469
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,2.8781394958496094
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,3.5522894859313965
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,6.0747833251953125
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,6.66895055770874
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,2.7686636447906494
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,3.277362585067749
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,6.661913871765137
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,7.347879409790039
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,3.2400224208831787
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,4.275192737579346
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,8.31599235534668
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,9.558218002319336
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,4.985958576202393
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,4.849102020263672
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,8.20052719116211
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,8.987215042114258
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,4.988046646118164
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,4.788775444030762
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.4013218879699707
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,4.788060665130615
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,3.2501792907714844
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,5.518693923950195
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,6.071493625640869
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,7.917695999145508
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,15.511466979980469
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,14.993337631225586
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,15.824057579040527
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,16.15416145324707
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,4.683345794677734
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,3.9664230346679688
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,3.071037769317627
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,6.692400932312012
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,3.1973116397857666
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,4.881620407104492
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,8.07972240447998
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,9.477045059204102
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.766991138458252
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,5.661481857299805
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,5.786585330963135
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,6.841541290283203
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,4.652622222900391
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,5.187620639801025
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,6.833998203277588
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,8.110397338867188
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,4.102659702301025
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,4.343307018280029
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,7.070077419281006
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,8.313729286193848
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,4.6202006340026855
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,5.979142665863037
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,5.050172805786133
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,6.7942376136779785
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,3.615448236465454
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,4.739841938018799
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,6.095780372619629
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,7.40859842300415
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,4.493556022644043
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,4.558662414550781
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,6.635656833648682
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,7.339840412139893
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,6.1635026931762695
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,6.5753560066223145
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,8.790046691894531
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,9.216533660888672
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,5.408609867095947
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,7.215110778808594
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,4.747885227203369
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,6.603723526000977
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,9.900261878967285
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,11.270788192749023
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,11.296463966369629
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,12.769393920898438
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,5.0487470626831055
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,4.187579154968262
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,7.458998203277588
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,8.548775672912598
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,3.797173261642456
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,4.818855285644531
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,7.278768062591553
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,7.833434581756592
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,4.775522708892822
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,4.968250751495361
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,4.2444376945495605
