exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
OneEmbedding,is confessing,bit,25,25_FF_his,ff,MismatchMismatch,poss,Anne is confessing that Alice bit,his,5.668463706970215
OneEmbedding,had said,observed,26,26_MM_him,mm,MatchMatch,obj,Rodney had said that Walter observed,him,3.9932363033294678
OneEmbedding,had said,observed,26,26_MF_him,mf,MatchMismatch,obj,Rodney had said that Bethany observed,him,3.6970572471618652
OneEmbedding,had said,observed,26,26_FM_him,fm,MismatchMatch,obj,Colleen had said that Walter observed,him,4.824965000152588
OneEmbedding,had said,observed,26,26_FF_him,ff,MismatchMismatch,obj,Colleen had said that Bethany observed,him,4.832835674285889
OneEmbedding,had said,observed,26,26_MM_his,mm,MatchMatch,poss,Rodney had said that Walter observed,his,4.563043594360352
OneEmbedding,had said,observed,26,26_MF_his,mf,MatchMismatch,poss,Rodney had said that Bethany observed,his,5.823457717895508
OneEmbedding,had said,observed,26,26_FM_his,fm,MismatchMatch,poss,Colleen had said that Walter observed,his,5.229384422302246
OneEmbedding,had said,observed,26,26_FF_his,ff,MismatchMismatch,poss,Colleen had said that Bethany observed,his,7.264420509338379
OneEmbedding,is noticing,can't hire,27,27_MM_him,mm,MatchMatch,obj,Stephen is noticing that Peter can't hire,him,3.8862080574035645
OneEmbedding,is noticing,can't hire,27,27_MF_him,mf,MatchMismatch,obj,Stephen is noticing that Cheryl can't hire,him,3.663322925567627
OneEmbedding,is noticing,can't hire,27,27_FM_him,fm,MismatchMatch,obj,Veronica is noticing that Peter can't hire,him,6.087628364562988
OneEmbedding,is noticing,can't hire,27,27_FF_him,ff,MismatchMismatch,obj,Veronica is noticing that Cheryl can't hire,him,5.709795951843262
OneEmbedding,is noticing,can't hire,27,27_MM_his,mm,MatchMatch,poss,Stephen is noticing that Peter can't hire,his,5.001683235168457
OneEmbedding,is noticing,can't hire,27,27_MF_his,mf,MatchMismatch,poss,Stephen is noticing that Cheryl can't hire,his,7.163378715515137
OneEmbedding,is noticing,can't hire,27,27_FM_his,fm,MismatchMatch,poss,Veronica is noticing that Peter can't hire,his,5.064345836639404
OneEmbedding,is noticing,can't hire,27,27_FF_his,ff,MismatchMismatch,poss,Veronica is noticing that Cheryl can't hire,his,9.887001037597656
OneEmbedding,admits,hadn't shot,28,28_MM_him,mm,MatchMatch,obj,Matt admits that Lawrence hadn't shot,him,5.058788299560547
OneEmbedding,admits,hadn't shot,28,28_MF_him,mf,MatchMismatch,obj,Matt admits that Andrea hadn't shot,him,3.6217994689941406
OneEmbedding,admits,hadn't shot,28,28_FM_him,fm,MismatchMatch,obj,Tara admits that Lawrence hadn't shot,him,4.989059925079346
OneEmbedding,admits,hadn't shot,28,28_FF_him,ff,MismatchMismatch,obj,Tara admits that Andrea hadn't shot,him,3.517404317855835
OneEmbedding,admits,hadn't shot,28,28_MM_his,mm,MatchMatch,poss,Matt admits that Lawrence hadn't shot,his,3.749053478240967
OneEmbedding,admits,hadn't shot,28,28_MF_his,mf,MatchMismatch,poss,Matt admits that Andrea hadn't shot,his,5.528621196746826
OneEmbedding,admits,hadn't shot,28,28_FM_his,fm,MismatchMatch,poss,Tara admits that Lawrence hadn't shot,his,4.0108795166015625
OneEmbedding,admits,hadn't shot,28,28_FF_his,ff,MismatchMismatch,poss,Tara admits that Andrea hadn't shot,his,6.653119087219238
OneEmbedding,agrees,wasn't curing,29,29_MM_him,mm,MatchMatch,obj,Alan agrees that Steven wasn't curing,him,3.860673427581787
OneEmbedding,agrees,wasn't curing,29,29_MF_him,mf,MatchMismatch,obj,Alan agrees that Nina wasn't curing,him,3.5128655433654785
OneEmbedding,agrees,wasn't curing,29,29_FM_him,fm,MismatchMatch,obj,Amanda agrees that Steven wasn't curing,him,4.579270362854004
OneEmbedding,agrees,wasn't curing,29,29_FF_him,ff,MismatchMismatch,obj,Amanda agrees that Nina wasn't curing,him,4.082213878631592
OneEmbedding,agrees,wasn't curing,29,29_MM_his,mm,MatchMatch,poss,Alan agrees that Steven wasn't curing,his,4.041784763336182
OneEmbedding,agrees,wasn't curing,29,29_MF_his,mf,MatchMismatch,poss,Alan agrees that Nina wasn't curing,his,6.222903251647949
OneEmbedding,agrees,wasn't curing,29,29_FM_his,fm,MismatchMatch,poss,Amanda agrees that Steven wasn't curing,his,4.033466815948486
OneEmbedding,agrees,wasn't curing,29,29_FF_his,ff,MismatchMismatch,poss,Amanda agrees that Nina wasn't curing,his,6.537543296813965
OneEmbedding,did notice,finds,30,30_MM_him,mm,MatchMatch,obj,Ronald did notice that Timothy finds,him,5.633156776428223
OneEmbedding,did notice,finds,30,30_MF_him,mf,MatchMismatch,obj,Ronald did notice that Gina finds,him,3.55965518951416
OneEmbedding,did notice,finds,30,30_FM_him,fm,MismatchMatch,obj,Erin did notice that Timothy finds,him,6.234461307525635
OneEmbedding,did notice,finds,30,30_FF_him,ff,MismatchMismatch,obj,Erin did notice that Gina finds,him,4.289774417877197
OneEmbedding,did notice,finds,30,30_MM_his,mm,MatchMatch,poss,Ronald did notice that Timothy finds,his,3.801431655883789
OneEmbedding,did notice,finds,30,30_MF_his,mf,MatchMismatch,poss,Ronald did notice that Gina finds,his,5.7226176261901855
OneEmbedding,did notice,finds,30,30_FM_his,fm,MismatchMatch,poss,Erin did notice that Timothy finds,his,3.859208822250366
OneEmbedding,did notice,finds,30,30_FF_his,ff,MismatchMismatch,poss,Erin did notice that Gina finds,his,6.3763628005981445
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_him,mm,MatchMatch,obj,Samuel isn't disliking that Kevin wasn't distracting,him,1.4628185033798218
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_him,mf,MatchMismatch,obj,Samuel isn't disliking that Bethany wasn't distracting,him,1.1099259853363037
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_him,fm,MismatchMatch,obj,Allison isn't disliking that Kevin wasn't distracting,him,3.981778383255005
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_him,ff,MismatchMismatch,obj,Allison isn't disliking that Bethany wasn't distracting,him,3.239809513092041
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_his,mm,MatchMatch,poss,Samuel isn't disliking that Kevin wasn't distracting,his,5.864384174346924
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_his,mf,MatchMismatch,poss,Samuel isn't disliking that Bethany wasn't distracting,his,6.288995265960693
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_his,fm,MismatchMatch,poss,Allison isn't disliking that Kevin wasn't distracting,his,6.288849830627441
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_his,ff,MismatchMismatch,poss,Allison isn't disliking that Bethany wasn't distracting,his,8.774454116821289
OneEmbedding,wasn't disliking,hears,32,32_MM_him,mm,MatchMatch,obj,Frank wasn't disliking that Aaron hears,him,3.7985146045684814
OneEmbedding,wasn't disliking,hears,32,32_MF_him,mf,MatchMismatch,obj,Frank wasn't disliking that Barbara hears,him,4.163197040557861
OneEmbedding,wasn't disliking,hears,32,32_FM_him,fm,MismatchMatch,obj,The sister wasn't disliking that Aaron hears,him,5.742198467254639
OneEmbedding,wasn't disliking,hears,32,32_FF_him,ff,MismatchMismatch,obj,The sister wasn't disliking that Barbara hears,him,5.790518283843994
OneEmbedding,wasn't disliking,hears,32,32_MM_his,mm,MatchMatch,poss,Frank wasn't disliking that Aaron hears,his,4.045456409454346
OneEmbedding,wasn't disliking,hears,32,32_MF_his,mf,MatchMismatch,poss,Frank wasn't disliking that Barbara hears,his,5.249709129333496
OneEmbedding,wasn't disliking,hears,32,32_FM_his,fm,MismatchMatch,poss,The sister wasn't disliking that Aaron hears,his,4.914804935455322
OneEmbedding,wasn't disliking,hears,32,32_FF_his,ff,MismatchMismatch,poss,The sister wasn't disliking that Barbara hears,his,6.987888813018799
OneEmbedding,wouldn't insist,does astound,33,33_MM_him,mm,MatchMatch,obj,Mark wouldn't insist that Carlos does astound,him,10.226286888122559
OneEmbedding,wouldn't insist,does astound,33,33_MF_him,mf,MatchMismatch,obj,Mark wouldn't insist that Linda does astound,him,9.688130378723145
OneEmbedding,wouldn't insist,does astound,33,33_FM_him,fm,MismatchMatch,obj,Valerie wouldn't insist that Carlos does astound,him,12.389777183532715
OneEmbedding,wouldn't insist,does astound,33,33_FF_him,ff,MismatchMismatch,obj,Valerie wouldn't insist that Linda does astound,him,11.228827476501465
OneEmbedding,wouldn't insist,does astound,33,33_MM_his,mm,MatchMatch,poss,Mark wouldn't insist that Carlos does astound,his,11.729567527770996
OneEmbedding,wouldn't insist,does astound,33,33_MF_his,mf,MatchMismatch,poss,Mark wouldn't insist that Linda does astound,his,11.89649486541748
OneEmbedding,wouldn't insist,does astound,33,33_FM_his,fm,MismatchMatch,poss,Valerie wouldn't insist that Carlos does astound,his,13.790420532226562
OneEmbedding,wouldn't insist,does astound,33,33_FF_his,ff,MismatchMismatch,poss,Valerie wouldn't insist that Linda does astound,his,13.90125560760498
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_him,mm,MatchMatch,obj,Adam wasn't concluding that Kevin hasn't fled from,him,5.405422687530518
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_him,mf,MatchMismatch,obj,Adam wasn't concluding that that girlfriend hasn't fled from,him,2.1494672298431396
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_him,fm,MismatchMatch,obj,Lori wasn't concluding that Kevin hasn't fled from,him,5.239170551300049
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_him,ff,MismatchMismatch,obj,Lori wasn't concluding that that girlfriend hasn't fled from,him,2.1273193359375
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_his,mm,MatchMatch,poss,Adam wasn't concluding that Kevin hasn't fled from,his,2.939534902572632
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_his,mf,MatchMismatch,poss,Adam wasn't concluding that that girlfriend hasn't fled from,his,5.676350116729736
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_his,fm,MismatchMatch,poss,Lori wasn't concluding that Kevin hasn't fled from,his,2.8652498722076416
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_his,ff,MismatchMismatch,poss,Lori wasn't concluding that that girlfriend hasn't fled from,his,6.026037216186523
OneEmbedding,whispered,worries,35,35_MM_him,mm,MatchMatch,obj,Steven whispered that Robert worries,him,6.207396507263184
OneEmbedding,whispered,worries,35,35_MF_him,mf,MatchMismatch,obj,Steven whispered that Tamara worries,him,7.59224271774292
OneEmbedding,whispered,worries,35,35_FM_him,fm,MismatchMatch,obj,Sonia whispered that Robert worries,him,6.703355312347412
OneEmbedding,whispered,worries,35,35_FF_him,ff,MismatchMismatch,obj,Sonia whispered that Tamara worries,him,8.387609481811523
OneEmbedding,whispered,worries,35,35_MM_his,mm,MatchMatch,poss,Steven whispered that Robert worries,his,6.091561317443848
OneEmbedding,whispered,worries,35,35_MF_his,mf,MatchMismatch,poss,Steven whispered that Tamara worries,his,8.000516891479492
OneEmbedding,whispered,worries,35,35_FM_his,fm,MismatchMatch,poss,Sonia whispered that Robert worries,his,6.337217807769775
OneEmbedding,whispered,worries,35,35_FF_his,ff,MismatchMismatch,poss,Sonia whispered that Tamara worries,his,8.992812156677246
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_him,mm,MatchMatch,obj,Timothy hadn't denied that Eric isn't kissing,him,4.100017547607422
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_him,mf,MatchMismatch,obj,Timothy hadn't denied that Paula isn't kissing,him,2.0742857456207275
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_him,fm,MismatchMatch,obj,Dawn hadn't denied that Eric isn't kissing,him,6.299375057220459
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_him,ff,MismatchMismatch,obj,Dawn hadn't denied that Paula isn't kissing,him,3.287259101867676
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_his,mm,MatchMatch,poss,Timothy hadn't denied that Eric isn't kissing,his,3.497101306915283
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_his,mf,MatchMismatch,poss,Timothy hadn't denied that Paula isn't kissing,his,5.337608337402344
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_his,fm,MismatchMatch,poss,Dawn hadn't denied that Eric isn't kissing,his,3.863112449645996
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_his,ff,MismatchMismatch,poss,Dawn hadn't denied that Paula isn't kissing,his,6.522496223449707
OneEmbedding,claims,will forgive,37,37_MM_him,mm,MatchMatch,obj,Kenneth claims that David will forgive,him,1.2205778360366821
OneEmbedding,claims,will forgive,37,37_MF_him,mf,MatchMismatch,obj,Kenneth claims that Margaret will forgive,him,1.0923030376434326
OneEmbedding,claims,will forgive,37,37_FM_him,fm,MismatchMatch,obj,Kirsten claims that David will forgive,him,4.0673065185546875
OneEmbedding,claims,will forgive,37,37_FF_him,ff,MismatchMismatch,obj,Kirsten claims that Margaret will forgive,him,2.3610613346099854
OneEmbedding,claims,will forgive,37,37_MM_his,mm,MatchMatch,poss,Kenneth claims that David will forgive,his,4.1724467277526855
OneEmbedding,claims,will forgive,37,37_MF_his,mf,MatchMismatch,poss,Kenneth claims that Margaret will forgive,his,4.438438892364502
OneEmbedding,claims,will forgive,37,37_FM_his,fm,MismatchMatch,poss,Kirsten claims that David will forgive,his,5.081356525421143
OneEmbedding,claims,will forgive,37,37_FF_his,ff,MismatchMismatch,poss,Kirsten claims that Margaret will forgive,his,5.814151287078857
OneEmbedding,discovered,doesn't respect,38,38_MM_him,mm,MatchMatch,obj,Joseph discovered that George doesn't respect,him,3.198878288269043
OneEmbedding,discovered,doesn't respect,38,38_MF_him,mf,MatchMismatch,obj,Joseph discovered that Meredith doesn't respect,him,1.7532974481582642
OneEmbedding,discovered,doesn't respect,38,38_FM_him,fm,MismatchMatch,obj,Sabrina discovered that George doesn't respect,him,5.883518695831299
OneEmbedding,discovered,doesn't respect,38,38_FF_him,ff,MismatchMismatch,obj,Sabrina discovered that Meredith doesn't respect,him,3.324958324432373
OneEmbedding,discovered,doesn't respect,38,38_MM_his,mm,MatchMatch,poss,Joseph discovered that George doesn't respect,his,2.782006025314331
OneEmbedding,discovered,doesn't respect,38,38_MF_his,mf,MatchMismatch,poss,Joseph discovered that Meredith doesn't respect,his,3.250582456588745
OneEmbedding,discovered,doesn't respect,38,38_FM_his,fm,MismatchMatch,poss,Sabrina discovered that George doesn't respect,his,3.6570589542388916
OneEmbedding,discovered,doesn't respect,38,38_FF_his,ff,MismatchMismatch,poss,Sabrina discovered that Meredith doesn't respect,his,5.8529582023620605
OneEmbedding,is concealing,hasn't watched,39,39_MM_him,mm,MatchMatch,obj,Liam is concealing that Matt hasn't watched,him,6.708738327026367
OneEmbedding,is concealing,hasn't watched,39,39_MF_him,mf,MatchMismatch,obj,Liam is concealing that the lady hasn't watched,him,5.404852867126465
OneEmbedding,is concealing,hasn't watched,39,39_FM_him,fm,MismatchMatch,obj,Kathleen is concealing that Matt hasn't watched,him,7.023468017578125
OneEmbedding,is concealing,hasn't watched,39,39_FF_him,ff,MismatchMismatch,obj,Kathleen is concealing that the lady hasn't watched,him,7.0206618309021
OneEmbedding,is concealing,hasn't watched,39,39_MM_his,mm,MatchMatch,poss,Liam is concealing that Matt hasn't watched,his,4.171588897705078
OneEmbedding,is concealing,hasn't watched,39,39_MF_his,mf,MatchMismatch,poss,Liam is concealing that the lady hasn't watched,his,6.411759376525879
OneEmbedding,is concealing,hasn't watched,39,39_FM_his,fm,MismatchMatch,poss,Kathleen is concealing that Matt hasn't watched,his,4.15873908996582
OneEmbedding,is concealing,hasn't watched,39,39_FF_his,ff,MismatchMismatch,poss,Kathleen is concealing that the lady hasn't watched,his,7.710184574127197
OneEmbedding,feels,is scanning,40,40_MM_him,mm,MatchMatch,obj,The grandson feels that Kenneth is scanning,him,3.2282402515411377
OneEmbedding,feels,is scanning,40,40_MF_him,mf,MatchMismatch,obj,The grandson feels that Carrie is scanning,him,2.7446341514587402
OneEmbedding,feels,is scanning,40,40_FM_him,fm,MismatchMatch,obj,Meredith feels that Kenneth is scanning,him,6.155132293701172
OneEmbedding,feels,is scanning,40,40_FF_him,ff,MismatchMismatch,obj,Meredith feels that Carrie is scanning,him,4.758487701416016
OneEmbedding,feels,is scanning,40,40_MM_his,mm,MatchMatch,poss,The grandson feels that Kenneth is scanning,his,2.571927070617676
OneEmbedding,feels,is scanning,40,40_MF_his,mf,MatchMismatch,poss,The grandson feels that Carrie is scanning,his,2.1774792671203613
OneEmbedding,feels,is scanning,40,40_FM_his,fm,MismatchMatch,poss,Meredith feels that Kenneth is scanning,his,4.3297858238220215
OneEmbedding,feels,is scanning,40,40_FF_his,ff,MismatchMismatch,poss,Meredith feels that Carrie is scanning,his,5.075896739959717
OneEmbedding,has complained,wasn't hiding,41,41_MM_him,mm,MatchMatch,obj,Martin has complained that Jason wasn't hiding,him,9.36199951171875
OneEmbedding,has complained,wasn't hiding,41,41_MF_him,mf,MatchMismatch,obj,Martin has complained that Tracy wasn't hiding,him,9.070148468017578
OneEmbedding,has complained,wasn't hiding,41,41_FM_him,fm,MismatchMatch,obj,Donna has complained that Jason wasn't hiding,him,9.440455436706543
OneEmbedding,has complained,wasn't hiding,41,41_FF_him,ff,MismatchMismatch,obj,Donna has complained that Tracy wasn't hiding,him,9.879481315612793
OneEmbedding,has complained,wasn't hiding,41,41_MM_his,mm,MatchMatch,poss,Martin has complained that Jason wasn't hiding,his,2.2707059383392334
OneEmbedding,has complained,wasn't hiding,41,41_MF_his,mf,MatchMismatch,poss,Martin has complained that Tracy wasn't hiding,his,3.6087541580200195
