exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,3.8645102977752686
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,6.9422407150268555
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,3.697053909301758
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,5.344035625457764
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,3.4868218898773193
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,5.574795246124268
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,4.337631702423096
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,5.402042388916016
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,6.130697727203369
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,7.858835220336914
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,4.290937423706055
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,4.853274345397949
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,6.961010932922363
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,8.749669075012207
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,5.259834289550781
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,5.633636474609375
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,7.971205711364746
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,8.758195877075195
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,5.1249918937683105
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,5.335431098937988
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,4.784251689910889
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,5.498828411102295
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,5.243650436401367
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,6.179852485656738
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,6.355038166046143
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,7.023695468902588
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,6.315771579742432
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,7.516811847686768
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,6.511298179626465
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,8.661055564880371
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,6.446053504943848
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,6.078917980194092
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,5.481255531311035
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,6.2245941162109375
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,7.085943698883057
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,6.581775188446045
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,7.644862174987793
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,8.405540466308594
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,5.896551609039307
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,6.428980350494385
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,8.16559886932373
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,9.267712593078613
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,4.355895519256592
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,4.608105659484863
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,4.034560203552246
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,5.017628192901611
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,6.630024433135986
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,7.200092792510986
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,7.656968116760254
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.520930290222168
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,10.369560241699219
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,9.343379020690918
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,11.982465744018555
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,11.635619163513184
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,4.9022932052612305
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,5.471018314361572
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,5.040253639221191
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,7.666694641113281
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,5.391196250915527
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,5.294849872589111
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,5.746146202087402
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,6.538352966308594
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,5.803787708282471
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,6.50289249420166
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,7.111527442932129
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,8.19241714477539
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,3.430311679840088
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,4.081373691558838
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,5.103138446807861
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,6.93081521987915
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,4.771818161010742
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,5.788521766662598
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,8.0930814743042
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,10.004292488098145
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,6.750427722930908
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,6.460488319396973
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,6.663571834564209
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,7.600625991821289
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,5.753526210784912
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,4.8276238441467285
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.4752321243286133
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,5.0733747482299805
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,4.716775417327881
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,5.655879974365234
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,4.7323832511901855
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,7.322498798370361
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,16.212636947631836
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,15.72024917602539
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,15.722542762756348
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,15.90361213684082
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,3.6492302417755127
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,4.860840320587158
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,4.8655686378479
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,5.790746688842773
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,4.232767105102539
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,5.661131858825684
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,6.041694641113281
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,7.9394145011901855
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,6.893495082855225
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,5.699408054351807
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,6.589056491851807
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,7.089831352233887
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,4.943466663360596
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,5.648585796356201
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,4.910104751586914
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,6.555344104766846
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,4.6481404304504395
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,5.674802780151367
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,8.330604553222656
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,9.833250045776367
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,5.537899017333984
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,7.064942836761475
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,4.6293134689331055
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,6.581597328186035
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,3.2218728065490723
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,4.274200916290283
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,5.641451358795166
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,7.095486640930176
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,5.1808905601501465
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,4.743653297424316
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,5.989071369171143
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,8.192144393920898
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,5.8409833908081055
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,6.936951160430908
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,6.676153182983398
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,8.223722457885742
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,6.095314979553223
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,7.16721773147583
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,5.4413743019104
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,7.298628330230713
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,7.69789981842041
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,8.835679054260254
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,8.500985145568848
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,10.230350494384766
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,3.8438808917999268
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,4.8954973220825195
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,6.837578773498535
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,7.888182163238525
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,4.892091751098633
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,5.552496433258057
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,6.718596935272217
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,7.203123092651367
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,5.935888767242432
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,5.809083461761475
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,3.9509828090667725
About,hurt,108,108_F_his,f,Mismatch,poss,The book about Jennifer hurt,his,5.7524309158325195
