exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,3.341294765472412
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,9.991304397583008
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,3.082916736602783
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,4.305761337280273
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,4.209380149841309
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,5.327164173126221
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,4.349559783935547
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,6.253809928894043
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,4.96614408493042
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,9.790197372436523
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,4.247643947601318
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,7.826789379119873
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,4.791022300720215
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,10.296235084533691
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,2.878527879714966
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,4.042863368988037
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,7.329710006713867
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,10.528087615966797
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,3.5289645195007324
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,6.042634010314941
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,4.186185359954834
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,9.92648983001709
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,6.146633625030518
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,7.72658634185791
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,5.809789180755615
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,10.86668586730957
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,5.5738115310668945
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,8.676170349121094
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,5.406484603881836
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,9.344926834106445
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,6.060419082641602
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,6.938608169555664
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,5.618227958679199
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,9.019852638244629
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,4.010115146636963
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,5.088239669799805
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,5.093140125274658
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,9.163475036621094
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,4.797152042388916
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,3.7919206619262695
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,8.998309135437012
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,8.255074501037598
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,3.1539804935455322
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,4.3473734855651855
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,3.533623695373535
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,4.501176834106445
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,3.2931458950042725
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,3.973912239074707
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,5.297406196594238
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.983072280883789
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,12.6045503616333
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,14.857726097106934
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,14.350268363952637
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,16.793428421020508
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,0.3621888756752014
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,6.5924787521362305
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,5.303652286529541
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,10.104782104492188
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,4.199626922607422
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,4.1018218994140625
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,6.088485240936279
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,8.26452922821045
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,4.418369293212891
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,4.2927751541137695
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,8.392234802246094
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,11.249947547912598
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,3.568851947784424
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,5.128856182098389
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,4.201539993286133
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,7.7939653396606445
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,8.60062313079834
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,10.195642471313477
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,15.344622611999512
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,20.220378875732422
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,4.665524959564209
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,6.471527576446533
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,4.489825248718262
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,9.99309253692627
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,4.30251932144165
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,4.216806411743164
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,6.252496719360352
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,6.311751365661621
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,1.9948675632476807
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,6.597412109375
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,3.1275062561035156
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,7.044937610626221
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,14.029779434204102
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,15.826584815979004
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,14.763955116271973
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,17.1525936126709
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,3.2916646003723145
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,5.572686195373535
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,2.4701967239379883
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,8.328482627868652
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,1.4758919477462769
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,7.839917182922363
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,5.455142498016357
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,11.74284839630127
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.4570746421813965
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,7.171193599700928
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,4.10819673538208
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,9.99541187286377
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,2.219902276992798
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,4.66618537902832
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,4.8515214920043945
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,10.088430404663086
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,3.9650516510009766
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,6.0282769203186035
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,6.71676778793335
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,9.863341331481934
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,4.528079509735107
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,6.753016948699951
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,4.064362049102783
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,8.72217845916748
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,2.6625492572784424
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,6.9355058670043945
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,4.577669620513916
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,8.709412574768066
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,4.2882585525512695
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,5.095248222351074
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,3.7206506729125977
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,9.113838195800781
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,9.681431770324707
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,10.135153770446777
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,13.839665412902832
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,15.061735153198242
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,7.121118545532227
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,7.469491481781006
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,5.46021032333374
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,8.859389305114746
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,10.665324211120605
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,13.427915573120117
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,11.280722618103027
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,14.319457054138184
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,3.984649419784546
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,4.603161811828613
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,6.255205154418945
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,10.192950248718262
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,3.3319008350372314
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,11.012907028198242
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,8.060137748718262
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,13.135297775268555
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,4.299055099487305
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,6.451658725738525
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,3.2710986137390137
