exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
TwoEmbedding,informed,isn't shocking,11,11_MFF_his,mff,MatchMismatchMismatch,poss,Christopher informed Jill that the woman isn't shocking,his,8.577268600463867
TwoEmbedding,informed,isn't shocking,11,11_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie informed Guy that Aaron isn't shocking,his,6.949861526489258
TwoEmbedding,informed,isn't shocking,11,11_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie informed Guy that the woman isn't shocking,his,8.814878463745117
TwoEmbedding,informed,isn't shocking,11,11_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie informed Jill that Aaron isn't shocking,his,6.977097988128662
TwoEmbedding,informed,isn't shocking,11,11_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie informed Jill that the woman isn't shocking,his,10.552387237548828
TwoEmbedding,informed,has boasted about,12,12_MMM_him,mmm,MatchMatchMatch,obj,Larry informed Walter that Larry has boasted about,him,7.051164627075195
TwoEmbedding,informed,has boasted about,12,12_MMF_him,mmf,MatchMatchMismatch,obj,Larry informed Walter that Helen has boasted about,him,5.56258487701416
TwoEmbedding,informed,has boasted about,12,12_MFM_him,mfm,MatchMismatchMatch,obj,Larry informed Elizabeth that Larry has boasted about,him,7.936336040496826
TwoEmbedding,informed,has boasted about,12,12_MFF_him,mff,MatchMismatchMismatch,obj,Larry informed Elizabeth that Helen has boasted about,him,6.469820022583008
TwoEmbedding,informed,has boasted about,12,12_FMM_him,fmm,MismatchMatchMatch,obj,Brenda informed Walter that Larry has boasted about,him,7.592885971069336
TwoEmbedding,informed,has boasted about,12,12_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda informed Walter that Helen has boasted about,him,6.401455402374268
TwoEmbedding,informed,has boasted about,12,12_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda informed Elizabeth that Larry has boasted about,him,8.478238105773926
TwoEmbedding,informed,has boasted about,12,12_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda informed Elizabeth that Helen has boasted about,him,8.056392669677734
TwoEmbedding,informed,has boasted about,12,12_MMM_his,mmm,MatchMatchMatch,poss,Larry informed Walter that Larry has boasted about,his,2.4299933910369873
TwoEmbedding,informed,has boasted about,12,12_MMF_his,mmf,MatchMatchMismatch,poss,Larry informed Walter that Helen has boasted about,his,5.238043308258057
TwoEmbedding,informed,has boasted about,12,12_MFM_his,mfm,MatchMismatchMatch,poss,Larry informed Elizabeth that Larry has boasted about,his,2.34773850440979
TwoEmbedding,informed,has boasted about,12,12_MFF_his,mff,MatchMismatchMismatch,poss,Larry informed Elizabeth that Helen has boasted about,his,6.01534366607666
TwoEmbedding,informed,has boasted about,12,12_FMM_his,fmm,MismatchMatchMatch,poss,Brenda informed Walter that Larry has boasted about,his,2.4954545497894287
TwoEmbedding,informed,has boasted about,12,12_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda informed Walter that Helen has boasted about,his,5.9081621170043945
TwoEmbedding,informed,has boasted about,12,12_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda informed Elizabeth that Larry has boasted about,his,2.453165054321289
TwoEmbedding,informed,has boasted about,12,12_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda informed Elizabeth that Helen has boasted about,his,6.567600250244141
TwoEmbedding,alerts,leads,13,13_MMM_him,mmm,MatchMatchMatch,obj,Omar alerts Phillip that Brett leads,him,3.3300299644470215
TwoEmbedding,alerts,leads,13,13_MMF_him,mmf,MatchMatchMismatch,obj,Omar alerts Phillip that that lady leads,him,2.1513195037841797
TwoEmbedding,alerts,leads,13,13_MFM_him,mfm,MatchMismatchMatch,obj,Omar alerts Julie that Brett leads,him,4.983570098876953
TwoEmbedding,alerts,leads,13,13_MFF_him,mff,MatchMismatchMismatch,obj,Omar alerts Julie that that lady leads,him,3.493492364883423
TwoEmbedding,alerts,leads,13,13_FMM_him,fmm,MismatchMatchMatch,obj,Laurie alerts Phillip that Brett leads,him,3.1732699871063232
TwoEmbedding,alerts,leads,13,13_FMF_him,fmf,MismatchMatchMismatch,obj,Laurie alerts Phillip that that lady leads,him,2.354755401611328
TwoEmbedding,alerts,leads,13,13_FFM_him,ffm,MismatchMismatchMatch,obj,Laurie alerts Julie that Brett leads,him,5.264517307281494
TwoEmbedding,alerts,leads,13,13_FFF_him,fff,MismatchMismatchMismatch,obj,Laurie alerts Julie that that lady leads,him,4.076752662658691
TwoEmbedding,alerts,leads,13,13_MMM_his,mmm,MatchMatchMatch,poss,Omar alerts Phillip that Brett leads,his,5.787731170654297
TwoEmbedding,alerts,leads,13,13_MMF_his,mmf,MatchMatchMismatch,poss,Omar alerts Phillip that that lady leads,his,7.100937366485596
TwoEmbedding,alerts,leads,13,13_MFM_his,mfm,MatchMismatchMatch,poss,Omar alerts Julie that Brett leads,his,6.1800432205200195
TwoEmbedding,alerts,leads,13,13_MFF_his,mff,MatchMismatchMismatch,poss,Omar alerts Julie that that lady leads,his,8.281912803649902
TwoEmbedding,alerts,leads,13,13_FMM_his,fmm,MismatchMatchMatch,poss,Laurie alerts Phillip that Brett leads,his,6.134790420532227
TwoEmbedding,alerts,leads,13,13_FMF_his,fmf,MismatchMatchMismatch,poss,Laurie alerts Phillip that that lady leads,his,7.397700786590576
TwoEmbedding,alerts,leads,13,13_FFM_his,ffm,MismatchMismatchMatch,poss,Laurie alerts Julie that Brett leads,his,6.582630157470703
TwoEmbedding,alerts,leads,13,13_FFF_his,fff,MismatchMismatchMismatch,poss,Laurie alerts Julie that that lady leads,his,9.035826683044434
TwoEmbedding,informs,didn't shake,14,14_MMM_him,mmm,MatchMatchMatch,obj,Kenneth informs Aaron that Robert didn't shake,him,5.13883113861084
TwoEmbedding,informs,didn't shake,14,14_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth informs Aaron that Carmen didn't shake,him,4.500088214874268
TwoEmbedding,informs,didn't shake,14,14_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth informs Donna that Robert didn't shake,him,8.16890811920166
TwoEmbedding,informs,didn't shake,14,14_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth informs Donna that Carmen didn't shake,him,4.9213972091674805
TwoEmbedding,informs,didn't shake,14,14_FMM_him,fmm,MismatchMatchMatch,obj,That lady informs Aaron that Robert didn't shake,him,7.546791076660156
TwoEmbedding,informs,didn't shake,14,14_FMF_him,fmf,MismatchMatchMismatch,obj,That lady informs Aaron that Carmen didn't shake,him,4.766313076019287
TwoEmbedding,informs,didn't shake,14,14_FFM_him,ffm,MismatchMismatchMatch,obj,That lady informs Donna that Robert didn't shake,him,10.041133880615234
TwoEmbedding,informs,didn't shake,14,14_FFF_him,fff,MismatchMismatchMismatch,obj,That lady informs Donna that Carmen didn't shake,him,5.861843585968018
TwoEmbedding,informs,didn't shake,14,14_MMM_his,mmm,MatchMatchMatch,poss,Kenneth informs Aaron that Robert didn't shake,his,1.6490212678909302
TwoEmbedding,informs,didn't shake,14,14_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth informs Aaron that Carmen didn't shake,his,1.6179219484329224
TwoEmbedding,informs,didn't shake,14,14_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth informs Donna that Robert didn't shake,his,3.365950107574463
TwoEmbedding,informs,didn't shake,14,14_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth informs Donna that Carmen didn't shake,his,2.899143934249878
TwoEmbedding,informs,didn't shake,14,14_FMM_his,fmm,MismatchMatchMatch,poss,That lady informs Aaron that Robert didn't shake,his,2.3520894050598145
TwoEmbedding,informs,didn't shake,14,14_FMF_his,fmf,MismatchMatchMismatch,poss,That lady informs Aaron that Carmen didn't shake,his,1.7412124872207642
TwoEmbedding,informs,didn't shake,14,14_FFM_his,ffm,MismatchMismatchMatch,poss,That lady informs Donna that Robert didn't shake,his,4.256714344024658
TwoEmbedding,informs,didn't shake,14,14_FFF_his,fff,MismatchMismatchMismatch,poss,That lady informs Donna that Carmen didn't shake,his,3.6294949054718018
TwoEmbedding,advised,doesn't observe,15,15_MMM_him,mmm,MatchMatchMatch,obj,Steven advised Keith that Bill doesn't observe,him,7.241367340087891
TwoEmbedding,advised,doesn't observe,15,15_MMF_him,mmf,MatchMatchMismatch,obj,Steven advised Keith that Heather doesn't observe,him,5.370116233825684
TwoEmbedding,advised,doesn't observe,15,15_MFM_him,mfm,MatchMismatchMatch,obj,Steven advised Katherine that Bill doesn't observe,him,7.935070991516113
TwoEmbedding,advised,doesn't observe,15,15_MFF_him,mff,MatchMismatchMismatch,obj,Steven advised Katherine that Heather doesn't observe,him,6.047658443450928
TwoEmbedding,advised,doesn't observe,15,15_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advised Keith that Bill doesn't observe,him,8.082962036132812
TwoEmbedding,advised,doesn't observe,15,15_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advised Keith that Heather doesn't observe,him,5.921328067779541
TwoEmbedding,advised,doesn't observe,15,15_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advised Katherine that Bill doesn't observe,him,9.321170806884766
TwoEmbedding,advised,doesn't observe,15,15_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advised Katherine that Heather doesn't observe,him,7.813935279846191
TwoEmbedding,advised,doesn't observe,15,15_MMM_his,mmm,MatchMatchMatch,poss,Steven advised Keith that Bill doesn't observe,his,4.327491283416748
TwoEmbedding,advised,doesn't observe,15,15_MMF_his,mmf,MatchMatchMismatch,poss,Steven advised Keith that Heather doesn't observe,his,5.217220783233643
TwoEmbedding,advised,doesn't observe,15,15_MFM_his,mfm,MatchMismatchMatch,poss,Steven advised Katherine that Bill doesn't observe,his,4.04703950881958
TwoEmbedding,advised,doesn't observe,15,15_MFF_his,mff,MatchMismatchMismatch,poss,Steven advised Katherine that Heather doesn't observe,his,6.149995803833008
TwoEmbedding,advised,doesn't observe,15,15_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advised Keith that Bill doesn't observe,his,4.601004123687744
TwoEmbedding,advised,doesn't observe,15,15_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advised Keith that Heather doesn't observe,his,5.842334270477295
TwoEmbedding,advised,doesn't observe,15,15_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advised Katherine that Bill doesn't observe,his,4.7707037925720215
TwoEmbedding,advised,doesn't observe,15,15_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advised Katherine that Heather doesn't observe,his,7.820302963256836
TwoEmbedding,showed,can't find,16,16_MMM_him,mmm,MatchMatchMatch,obj,William showed Roger that Peter can't find,him,4.411328315734863
TwoEmbedding,showed,can't find,16,16_MMF_him,mmf,MatchMatchMismatch,obj,William showed Roger that Holly can't find,him,3.6348373889923096
TwoEmbedding,showed,can't find,16,16_MFM_him,mfm,MatchMismatchMatch,obj,William showed Debra that Peter can't find,him,6.048415184020996
TwoEmbedding,showed,can't find,16,16_MFF_him,mff,MatchMismatchMismatch,obj,William showed Debra that Holly can't find,him,4.792697429656982
TwoEmbedding,showed,can't find,16,16_FMM_him,fmm,MismatchMatchMatch,obj,Christine showed Roger that Peter can't find,him,4.814624786376953
TwoEmbedding,showed,can't find,16,16_FMF_him,fmf,MismatchMatchMismatch,obj,Christine showed Roger that Holly can't find,him,3.733210802078247
TwoEmbedding,showed,can't find,16,16_FFM_him,ffm,MismatchMismatchMatch,obj,Christine showed Debra that Peter can't find,him,6.735607624053955
TwoEmbedding,showed,can't find,16,16_FFF_him,fff,MismatchMismatchMismatch,obj,Christine showed Debra that Holly can't find,him,5.276684761047363
TwoEmbedding,showed,can't find,16,16_MMM_his,mmm,MatchMatchMatch,poss,William showed Roger that Peter can't find,his,2.441821336746216
TwoEmbedding,showed,can't find,16,16_MMF_his,mmf,MatchMatchMismatch,poss,William showed Roger that Holly can't find,his,5.469432830810547
TwoEmbedding,showed,can't find,16,16_MFM_his,mfm,MatchMismatchMatch,poss,William showed Debra that Peter can't find,his,2.3445801734924316
TwoEmbedding,showed,can't find,16,16_MFF_his,mff,MatchMismatchMismatch,poss,William showed Debra that Holly can't find,his,6.361879825592041
TwoEmbedding,showed,can't find,16,16_FMM_his,fmm,MismatchMatchMatch,poss,Christine showed Roger that Peter can't find,his,2.533766984939575
TwoEmbedding,showed,can't find,16,16_FMF_his,fmf,MismatchMatchMismatch,poss,Christine showed Roger that Holly can't find,his,6.272430896759033
TwoEmbedding,showed,can't find,16,16_FFM_his,ffm,MismatchMismatchMatch,poss,Christine showed Debra that Peter can't find,his,2.5553996562957764
TwoEmbedding,showed,can't find,16,16_FFF_his,fff,MismatchMismatchMismatch,poss,Christine showed Debra that Holly can't find,his,7.090967178344727
TwoEmbedding,alerts,should hide,17,17_MMM_him,mmm,MatchMatchMatch,obj,Donald alerts Theodore that Joel should hide,him,7.224892616271973
TwoEmbedding,alerts,should hide,17,17_MMF_him,mmf,MatchMatchMismatch,obj,Donald alerts Theodore that Kirsten should hide,him,6.769572734832764
TwoEmbedding,alerts,should hide,17,17_MFM_him,mfm,MatchMismatchMatch,obj,Donald alerts Amelia that Joel should hide,him,6.944403648376465
TwoEmbedding,alerts,should hide,17,17_MFF_him,mff,MatchMismatchMismatch,obj,Donald alerts Amelia that Kirsten should hide,him,7.723523139953613
TwoEmbedding,alerts,should hide,17,17_FMM_him,fmm,MismatchMatchMatch,obj,The waitress alerts Theodore that Joel should hide,him,6.811776161193848
TwoEmbedding,alerts,should hide,17,17_FMF_him,fmf,MismatchMatchMismatch,obj,The waitress alerts Theodore that Kirsten should hide,him,5.960178375244141
TwoEmbedding,alerts,should hide,17,17_FFM_him,ffm,MismatchMismatchMatch,obj,The waitress alerts Amelia that Joel should hide,him,6.96102237701416
TwoEmbedding,alerts,should hide,17,17_FFF_him,fff,MismatchMismatchMismatch,obj,The waitress alerts Amelia that Kirsten should hide,him,7.6277360916137695
TwoEmbedding,alerts,should hide,17,17_MMM_his,mmm,MatchMatchMatch,poss,Donald alerts Theodore that Joel should hide,his,3.766511917114258
TwoEmbedding,alerts,should hide,17,17_MMF_his,mmf,MatchMatchMismatch,poss,Donald alerts Theodore that Kirsten should hide,his,7.08338737487793
TwoEmbedding,alerts,should hide,17,17_MFM_his,mfm,MatchMismatchMatch,poss,Donald alerts Amelia that Joel should hide,his,4.083417892456055
TwoEmbedding,alerts,should hide,17,17_MFF_his,mff,MatchMismatchMismatch,poss,Donald alerts Amelia that Kirsten should hide,his,8.061779975891113
TwoEmbedding,alerts,should hide,17,17_FMM_his,fmm,MismatchMatchMatch,poss,The waitress alerts Theodore that Joel should hide,his,3.3733577728271484
TwoEmbedding,alerts,should hide,17,17_FMF_his,fmf,MismatchMatchMismatch,poss,The waitress alerts Theodore that Kirsten should hide,his,6.897183418273926
TwoEmbedding,alerts,should hide,17,17_FFM_his,ffm,MismatchMismatchMatch,poss,The waitress alerts Amelia that Joel should hide,his,3.1072771549224854
TwoEmbedding,alerts,should hide,17,17_FFF_his,fff,MismatchMismatchMismatch,poss,The waitress alerts Amelia that Kirsten should hide,his,6.77480936050415
TwoEmbedding,alerts,had praised,18,18_MMM_him,mmm,MatchMatchMatch,obj,Russell alerts this ex-boyfriend that Carl had praised,him,1.519154667854309
TwoEmbedding,alerts,had praised,18,18_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerts this ex-boyfriend that Teresa had praised,him,1.0470118522644043
TwoEmbedding,alerts,had praised,18,18_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerts Anne that Carl had praised,him,4.315821170806885
TwoEmbedding,alerts,had praised,18,18_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerts Anne that Teresa had praised,him,2.65767502784729
TwoEmbedding,alerts,had praised,18,18_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts this ex-boyfriend that Carl had praised,him,3.0186009407043457
TwoEmbedding,alerts,had praised,18,18_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerts this ex-boyfriend that Teresa had praised,him,1.3572800159454346
TwoEmbedding,alerts,had praised,18,18_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerts Anne that Carl had praised,him,5.67285680770874
TwoEmbedding,alerts,had praised,18,18_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerts Anne that Teresa had praised,him,4.22946310043335
TwoEmbedding,alerts,had praised,18,18_MMM_his,mmm,MatchMatchMatch,poss,Russell alerts this ex-boyfriend that Carl had praised,his,2.62953519821167
TwoEmbedding,alerts,had praised,18,18_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerts this ex-boyfriend that Teresa had praised,his,2.4061548709869385
TwoEmbedding,alerts,had praised,18,18_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerts Anne that Carl had praised,his,4.544285774230957
TwoEmbedding,alerts,had praised,18,18_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerts Anne that Teresa had praised,his,4.257306098937988
TwoEmbedding,alerts,had praised,18,18_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerts this ex-boyfriend that Carl had praised,his,3.506221294403076
TwoEmbedding,alerts,had praised,18,18_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerts this ex-boyfriend that Teresa had praised,his,2.9325573444366455
TwoEmbedding,alerts,had praised,18,18_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerts Anne that Carl had praised,his,5.696743011474609
TwoEmbedding,alerts,had praised,18,18_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerts Anne that Teresa had praised,his,6.476832866668701
TwoEmbedding,alerts,argued about,19,19_MMM_him,mmm,MatchMatchMatch,obj,Curtis alerts Benjamin that Benjamin argued about,him,6.489850997924805
TwoEmbedding,alerts,argued about,19,19_MMF_him,mmf,MatchMatchMismatch,obj,Curtis alerts Benjamin that Jodi argued about,him,5.105684280395508
TwoEmbedding,alerts,argued about,19,19_MFM_him,mfm,MatchMismatchMatch,obj,Curtis alerts Teresa that Benjamin argued about,him,6.005486965179443
TwoEmbedding,alerts,argued about,19,19_MFF_him,mff,MatchMismatchMismatch,obj,Curtis alerts Teresa that Jodi argued about,him,5.825140476226807
TwoEmbedding,alerts,argued about,19,19_FMM_him,fmm,MismatchMatchMatch,obj,Sandra alerts Benjamin that Benjamin argued about,him,6.2125325202941895
TwoEmbedding,alerts,argued about,19,19_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra alerts Benjamin that Jodi argued about,him,4.719698905944824
TwoEmbedding,alerts,argued about,19,19_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra alerts Teresa that Benjamin argued about,him,6.261608123779297
TwoEmbedding,alerts,argued about,19,19_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra alerts Teresa that Jodi argued about,him,6.497646331787109
TwoEmbedding,alerts,argued about,19,19_MMM_his,mmm,MatchMatchMatch,poss,Curtis alerts Benjamin that Benjamin argued about,his,4.749817371368408
TwoEmbedding,alerts,argued about,19,19_MMF_his,mmf,MatchMatchMismatch,poss,Curtis alerts Benjamin that Jodi argued about,his,5.379978656768799
