exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
TwoEmbedding,informed,isn't shocking,11,11_MFF_his,mff,MatchMismatchMismatch,poss,Christopher informed Jill that the woman isn't shocking,his,6.159882545471191
TwoEmbedding,informed,isn't shocking,11,11_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie informed Guy that Aaron isn't shocking,his,4.836533069610596
TwoEmbedding,informed,isn't shocking,11,11_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie informed Guy that the woman isn't shocking,his,5.617743968963623
TwoEmbedding,informed,isn't shocking,11,11_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie informed Jill that Aaron isn't shocking,his,4.998437881469727
TwoEmbedding,informed,isn't shocking,11,11_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie informed Jill that the woman isn't shocking,his,6.662971496582031
TwoEmbedding,informed,has boasted about,12,12_MMM_him,mmm,MatchMatchMatch,obj,Larry informed Walter that Larry has boasted about,him,5.1762847900390625
TwoEmbedding,informed,has boasted about,12,12_MMF_him,mmf,MatchMatchMismatch,obj,Larry informed Walter that Helen has boasted about,him,5.314395904541016
TwoEmbedding,informed,has boasted about,12,12_MFM_him,mfm,MatchMismatchMatch,obj,Larry informed Elizabeth that Larry has boasted about,him,5.198167324066162
TwoEmbedding,informed,has boasted about,12,12_MFF_him,mff,MatchMismatchMismatch,obj,Larry informed Elizabeth that Helen has boasted about,him,5.7825493812561035
TwoEmbedding,informed,has boasted about,12,12_FMM_him,fmm,MismatchMatchMatch,obj,Brenda informed Walter that Larry has boasted about,him,5.439249038696289
TwoEmbedding,informed,has boasted about,12,12_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda informed Walter that Helen has boasted about,him,6.15328311920166
TwoEmbedding,informed,has boasted about,12,12_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda informed Elizabeth that Larry has boasted about,him,5.410130977630615
TwoEmbedding,informed,has boasted about,12,12_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda informed Elizabeth that Helen has boasted about,him,6.822885990142822
TwoEmbedding,informed,has boasted about,12,12_MMM_his,mmm,MatchMatchMatch,poss,Larry informed Walter that Larry has boasted about,his,2.144928455352783
TwoEmbedding,informed,has boasted about,12,12_MMF_his,mmf,MatchMatchMismatch,poss,Larry informed Walter that Helen has boasted about,his,4.60326623916626
TwoEmbedding,informed,has boasted about,12,12_MFM_his,mfm,MatchMismatchMatch,poss,Larry informed Elizabeth that Larry has boasted about,his,2.187946319580078
TwoEmbedding,informed,has boasted about,12,12_MFF_his,mff,MatchMismatchMismatch,poss,Larry informed Elizabeth that Helen has boasted about,his,5.3443379402160645
TwoEmbedding,informed,has boasted about,12,12_FMM_his,fmm,MismatchMatchMatch,poss,Brenda informed Walter that Larry has boasted about,his,2.111685276031494
TwoEmbedding,informed,has boasted about,12,12_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda informed Walter that Helen has boasted about,his,5.274911880493164
TwoEmbedding,informed,has boasted about,12,12_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda informed Elizabeth that Larry has boasted about,his,2.230008602142334
TwoEmbedding,informed,has boasted about,12,12_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda informed Elizabeth that Helen has boasted about,his,6.14341402053833
TwoEmbedding,alerts,leads,13,13_MMM_him,mmm,MatchMatchMatch,obj,Omar alerts Phillip that Brett leads,him,3.0471396446228027
TwoEmbedding,alerts,leads,13,13_MMF_him,mmf,MatchMatchMismatch,obj,Omar alerts Phillip that that lady leads,him,1.2956877946853638
TwoEmbedding,alerts,leads,13,13_MFM_him,mfm,MatchMismatchMatch,obj,Omar alerts Julie that Brett leads,him,4.3096795082092285
TwoEmbedding,alerts,leads,13,13_MFF_him,mff,MatchMismatchMismatch,obj,Omar alerts Julie that that lady leads,him,3.6297106742858887
TwoEmbedding,alerts,leads,13,13_FMM_him,fmm,MismatchMatchMatch,obj,Laurie alerts Phillip that Brett leads,him,3.082432508468628
TwoEmbedding,alerts,leads,13,13_FMF_him,fmf,MismatchMatchMismatch,obj,Laurie alerts Phillip that that lady leads,him,1.5268036127090454
TwoEmbedding,alerts,leads,13,13_FFM_him,ffm,MismatchMismatchMatch,obj,Laurie alerts Julie that Brett leads,him,4.120757102966309
TwoEmbedding,alerts,leads,13,13_FFF_him,fff,MismatchMismatchMismatch,obj,Laurie alerts Julie that that lady leads,him,3.6568257808685303
TwoEmbedding,alerts,leads,13,13_MMM_his,mmm,MatchMatchMatch,poss,Omar alerts Phillip that Brett leads,his,4.489823818206787
TwoEmbedding,alerts,leads,13,13_MMF_his,mmf,MatchMatchMismatch,poss,Omar alerts Phillip that that lady leads,his,6.773552417755127
TwoEmbedding,alerts,leads,13,13_MFM_his,mfm,MatchMismatchMatch,poss,Omar alerts Julie that Brett leads,his,5.19737434387207
TwoEmbedding,alerts,leads,13,13_MFF_his,mff,MatchMismatchMismatch,poss,Omar alerts Julie that that lady leads,his,8.831082344055176
TwoEmbedding,alerts,leads,13,13_FMM_his,fmm,MismatchMatchMatch,poss,Laurie alerts Phillip that Brett leads,his,4.743647575378418
TwoEmbedding,alerts,leads,13,13_FMF_his,fmf,MismatchMatchMismatch,poss,Laurie alerts Phillip that that lady leads,his,7.107241630554199
TwoEmbedding,alerts,leads,13,13_FFM_his,ffm,MismatchMismatchMatch,poss,Laurie alerts Julie that Brett leads,his,5.38511848449707
TwoEmbedding,alerts,leads,13,13_FFF_his,fff,MismatchMismatchMismatch,poss,Laurie alerts Julie that that lady leads,his,8.909390449523926
TwoEmbedding,informs,didn't shake,14,14_MMM_him,mmm,MatchMatchMatch,obj,Kenneth informs Aaron that Robert didn't shake,him,5.239934921264648
TwoEmbedding,informs,didn't shake,14,14_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth informs Aaron that Carmen didn't shake,him,4.4214935302734375
TwoEmbedding,informs,didn't shake,14,14_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth informs Donna that Robert didn't shake,him,5.919108867645264
TwoEmbedding,informs,didn't shake,14,14_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth informs Donna that Carmen didn't shake,him,4.973817348480225
TwoEmbedding,informs,didn't shake,14,14_FMM_him,fmm,MismatchMatchMatch,obj,That lady informs Aaron that Robert didn't shake,him,5.0082879066467285
TwoEmbedding,informs,didn't shake,14,14_FMF_him,fmf,MismatchMatchMismatch,obj,That lady informs Aaron that Carmen didn't shake,him,4.3120269775390625
TwoEmbedding,informs,didn't shake,14,14_FFM_him,ffm,MismatchMismatchMatch,obj,That lady informs Donna that Robert didn't shake,him,5.594775199890137
TwoEmbedding,informs,didn't shake,14,14_FFF_him,fff,MismatchMismatchMismatch,obj,That lady informs Donna that Carmen didn't shake,him,5.78212833404541
TwoEmbedding,informs,didn't shake,14,14_MMM_his,mmm,MatchMatchMatch,poss,Kenneth informs Aaron that Robert didn't shake,his,1.5103825330734253
TwoEmbedding,informs,didn't shake,14,14_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth informs Aaron that Carmen didn't shake,his,1.6495184898376465
TwoEmbedding,informs,didn't shake,14,14_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth informs Donna that Robert didn't shake,his,1.985521912574768
TwoEmbedding,informs,didn't shake,14,14_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth informs Donna that Carmen didn't shake,his,2.733353853225708
TwoEmbedding,informs,didn't shake,14,14_FMM_his,fmm,MismatchMatchMatch,poss,That lady informs Aaron that Robert didn't shake,his,1.6401135921478271
TwoEmbedding,informs,didn't shake,14,14_FMF_his,fmf,MismatchMatchMismatch,poss,That lady informs Aaron that Carmen didn't shake,his,1.8756630420684814
TwoEmbedding,informs,didn't shake,14,14_FFM_his,ffm,MismatchMismatchMatch,poss,That lady informs Donna that Robert didn't shake,his,2.192061185836792
TwoEmbedding,informs,didn't shake,14,14_FFF_his,fff,MismatchMismatchMismatch,poss,That lady informs Donna that Carmen didn't shake,his,3.669069528579712
TwoEmbedding,advised,doesn't observe,15,15_MMM_him,mmm,MatchMatchMatch,obj,Steven advised Keith that Bill doesn't observe,him,8.190391540527344
TwoEmbedding,advised,doesn't observe,15,15_MMF_him,mmf,MatchMatchMismatch,obj,Steven advised Keith that Heather doesn't observe,him,5.050498008728027
TwoEmbedding,advised,doesn't observe,15,15_MFM_him,mfm,MatchMismatchMatch,obj,Steven advised Katherine that Bill doesn't observe,him,7.902103900909424
TwoEmbedding,advised,doesn't observe,15,15_MFF_him,mff,MatchMismatchMismatch,obj,Steven advised Katherine that Heather doesn't observe,him,6.498841285705566
TwoEmbedding,advised,doesn't observe,15,15_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advised Keith that Bill doesn't observe,him,8.163283348083496
TwoEmbedding,advised,doesn't observe,15,15_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advised Keith that Heather doesn't observe,him,5.615264415740967
TwoEmbedding,advised,doesn't observe,15,15_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advised Katherine that Bill doesn't observe,him,7.917811393737793
TwoEmbedding,advised,doesn't observe,15,15_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advised Katherine that Heather doesn't observe,him,7.46347188949585
TwoEmbedding,advised,doesn't observe,15,15_MMM_his,mmm,MatchMatchMatch,poss,Steven advised Keith that Bill doesn't observe,his,4.302945137023926
TwoEmbedding,advised,doesn't observe,15,15_MMF_his,mmf,MatchMatchMismatch,poss,Steven advised Keith that Heather doesn't observe,his,4.896753787994385
TwoEmbedding,advised,doesn't observe,15,15_MFM_his,mfm,MatchMismatchMatch,poss,Steven advised Katherine that Bill doesn't observe,his,4.369365692138672
TwoEmbedding,advised,doesn't observe,15,15_MFF_his,mff,MatchMismatchMismatch,poss,Steven advised Katherine that Heather doesn't observe,his,6.590044021606445
TwoEmbedding,advised,doesn't observe,15,15_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advised Keith that Bill doesn't observe,his,4.141014099121094
TwoEmbedding,advised,doesn't observe,15,15_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advised Keith that Heather doesn't observe,his,5.367488384246826
TwoEmbedding,advised,doesn't observe,15,15_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advised Katherine that Bill doesn't observe,his,4.519136905670166
TwoEmbedding,advised,doesn't observe,15,15_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advised Katherine that Heather doesn't observe,his,7.387964725494385
TwoEmbedding,showed,can't find,16,16_MMM_him,mmm,MatchMatchMatch,obj,William showed Roger that Peter can't find,him,4.09547233581543
TwoEmbedding,showed,can't find,16,16_MMF_him,mmf,MatchMatchMismatch,obj,William showed Roger that Holly can't find,him,2.6443088054656982
TwoEmbedding,showed,can't find,16,16_MFM_him,mfm,MatchMismatchMatch,obj,William showed Debra that Peter can't find,him,4.0062575340271
TwoEmbedding,showed,can't find,16,16_MFF_him,mff,MatchMismatchMismatch,obj,William showed Debra that Holly can't find,him,4.877375602722168
TwoEmbedding,showed,can't find,16,16_FMM_him,fmm,MismatchMatchMatch,obj,Christine showed Roger that Peter can't find,him,4.395740509033203
TwoEmbedding,showed,can't find,16,16_FMF_him,fmf,MismatchMatchMismatch,obj,Christine showed Roger that Holly can't find,him,2.7097158432006836
TwoEmbedding,showed,can't find,16,16_FFM_him,ffm,MismatchMismatchMatch,obj,Christine showed Debra that Peter can't find,him,3.831979751586914
TwoEmbedding,showed,can't find,16,16_FFF_him,fff,MismatchMismatchMismatch,obj,Christine showed Debra that Holly can't find,him,4.9777679443359375
TwoEmbedding,showed,can't find,16,16_MMM_his,mmm,MatchMatchMatch,poss,William showed Roger that Peter can't find,his,2.8947086334228516
TwoEmbedding,showed,can't find,16,16_MMF_his,mmf,MatchMatchMismatch,poss,William showed Roger that Holly can't find,his,4.168344974517822
TwoEmbedding,showed,can't find,16,16_MFM_his,mfm,MatchMismatchMatch,poss,William showed Debra that Peter can't find,his,4.272117614746094
TwoEmbedding,showed,can't find,16,16_MFF_his,mff,MatchMismatchMismatch,poss,William showed Debra that Holly can't find,his,7.273861885070801
TwoEmbedding,showed,can't find,16,16_FMM_his,fmm,MismatchMatchMatch,poss,Christine showed Roger that Peter can't find,his,2.697685718536377
TwoEmbedding,showed,can't find,16,16_FMF_his,fmf,MismatchMatchMismatch,poss,Christine showed Roger that Holly can't find,his,3.9612984657287598
TwoEmbedding,showed,can't find,16,16_FFM_his,ffm,MismatchMismatchMatch,poss,Christine showed Debra that Peter can't find,his,4.134504318237305
TwoEmbedding,showed,can't find,16,16_FFF_his,fff,MismatchMismatchMismatch,poss,Christine showed Debra that Holly can't find,his,7.565102577209473
TwoEmbedding,alerts,should hide,17,17_MMM_him,mmm,MatchMatchMatch,obj,Donald alerts Theodore that Joel should hide,him,7.5359368324279785
TwoEmbedding,alerts,should hide,17,17_MMF_him,mmf,MatchMatchMismatch,obj,Donald alerts Theodore that Kirsten should hide,him,9.055135726928711
TwoEmbedding,alerts,should hide,17,17_MFM_him,mfm,MatchMismatchMatch,obj,Donald alerts Amelia that Joel should hide,him,7.199202060699463
TwoEmbedding,alerts,should hide,17,17_MFF_him,mff,MatchMismatchMismatch,obj,Donald alerts Amelia that Kirsten should hide,him,9.107100486755371
TwoEmbedding,alerts,should hide,17,17_FMM_him,fmm,MismatchMatchMatch,obj,The waitress alerts Theodore that Joel should hide,him,7.739427089691162
TwoEmbedding,alerts,should hide,17,17_FMF_him,fmf,MismatchMatchMismatch,obj,The waitress alerts Theodore that Kirsten should hide,him,8.021422386169434
TwoEmbedding,alerts,should hide,17,17_FFM_him,ffm,MismatchMismatchMatch,obj,The waitress alerts Amelia that Joel should hide,him,7.348267555236816
TwoEmbedding,alerts,should hide,17,17_FFF_him,fff,MismatchMismatchMismatch,obj,The waitress alerts Amelia that Kirsten should hide,him,8.9842529296875
TwoEmbedding,alerts,should hide,17,17_MMM_his,mmm,MatchMatchMatch,poss,Donald alerts Theodore that Joel should hide,his,2.3482322692871094
TwoEmbedding,alerts,should hide,17,17_MMF_his,mmf,MatchMatchMismatch,poss,Donald alerts Theodore that Kirsten should hide,his,5.565455436706543
TwoEmbedding,alerts,should hide,17,17_MFM_his,mfm,MatchMismatchMatch,poss,Donald alerts Amelia that Joel should hide,his,2.7217648029327393
TwoEmbedding,alerts,should hide,17,17_MFF_his,mff,MatchMismatchMismatch,poss,Donald alerts Amelia that Kirsten should hide,his,6.809662818908691
TwoEmbedding,alerts,should hide,17,17_FMM_his,fmm,MismatchMatchMatch,poss,The waitress alerts Theodore that Joel should hide,his,2.6729273796081543
TwoEmbedding,alerts,should hide,17,17_FMF_his,fmf,MismatchMatchMismatch,poss,The waitress alerts Theodore that Kirsten should hide,his,5.301178932189941
TwoEmbedding,alerts,should hide,17,17_FFM_his,ffm,MismatchMismatchMatch,poss,The waitress alerts Amelia that Joel should hide,his,2.773104190826416
TwoEmbedding,alerts,should hide,17,17_FFF_his,fff,MismatchMismatchMismatch,poss,The waitress alerts Amelia that Kirsten should hide,his,6.939937591552734
TwoEmbedding,alerts,had praised,18,18_MMM_him,mmm,MatchMatchMatch,obj,Russell alerts this ex-boyfriend that Carl had praised,him,1.4407814741134644
TwoEmbedding,alerts,had praised,18,18_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerts this ex-boyfriend that Teresa had praised,him,1.389508843421936
TwoEmbedding,alerts,had praised,18,18_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerts Anne that Carl had praised,him,2.560519218444824
TwoEmbedding,alerts,had praised,18,18_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerts Anne that Teresa had praised,him,2.336808204650879
TwoEmbedding,alerts,had praised,18,18_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts this ex-boyfriend that Carl had praised,him,2.2836227416992188
TwoEmbedding,alerts,had praised,18,18_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerts this ex-boyfriend that Teresa had praised,him,1.5254606008529663
TwoEmbedding,alerts,had praised,18,18_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerts Anne that Carl had praised,him,3.3148369789123535
TwoEmbedding,alerts,had praised,18,18_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerts Anne that Teresa had praised,him,3.4074671268463135
TwoEmbedding,alerts,had praised,18,18_MMM_his,mmm,MatchMatchMatch,poss,Russell alerts this ex-boyfriend that Carl had praised,his,2.9987406730651855
TwoEmbedding,alerts,had praised,18,18_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerts this ex-boyfriend that Teresa had praised,his,3.814194679260254
TwoEmbedding,alerts,had praised,18,18_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerts Anne that Carl had praised,his,3.427807092666626
TwoEmbedding,alerts,had praised,18,18_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerts Anne that Teresa had praised,his,4.773942470550537
TwoEmbedding,alerts,had praised,18,18_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerts this ex-boyfriend that Carl had praised,his,3.4437379837036133
TwoEmbedding,alerts,had praised,18,18_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerts this ex-boyfriend that Teresa had praised,his,3.969881772994995
TwoEmbedding,alerts,had praised,18,18_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerts Anne that Carl had praised,his,4.276993274688721
TwoEmbedding,alerts,had praised,18,18_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerts Anne that Teresa had praised,his,5.95942497253418
TwoEmbedding,alerts,argued about,19,19_MMM_him,mmm,MatchMatchMatch,obj,Curtis alerts Benjamin that Benjamin argued about,him,6.408486366271973
TwoEmbedding,alerts,argued about,19,19_MMF_him,mmf,MatchMatchMismatch,obj,Curtis alerts Benjamin that Jodi argued about,him,6.294180870056152
TwoEmbedding,alerts,argued about,19,19_MFM_him,mfm,MatchMismatchMatch,obj,Curtis alerts Teresa that Benjamin argued about,him,6.123106956481934
TwoEmbedding,alerts,argued about,19,19_MFF_him,mff,MatchMismatchMismatch,obj,Curtis alerts Teresa that Jodi argued about,him,6.663698196411133
TwoEmbedding,alerts,argued about,19,19_FMM_him,fmm,MismatchMatchMatch,obj,Sandra alerts Benjamin that Benjamin argued about,him,6.6927995681762695
TwoEmbedding,alerts,argued about,19,19_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra alerts Benjamin that Jodi argued about,him,6.552819728851318
TwoEmbedding,alerts,argued about,19,19_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra alerts Teresa that Benjamin argued about,him,6.449360370635986
TwoEmbedding,alerts,argued about,19,19_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra alerts Teresa that Jodi argued about,him,7.140868663787842
TwoEmbedding,alerts,argued about,19,19_MMM_his,mmm,MatchMatchMatch,poss,Curtis alerts Benjamin that Benjamin argued about,his,4.043700218200684
TwoEmbedding,alerts,argued about,19,19_MMF_his,mmf,MatchMatchMismatch,poss,Curtis alerts Benjamin that Jodi argued about,his,4.051340579986572
