exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,6.301597595214844
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,4.530905246734619
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,5.9442973136901855
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,4.240785121917725
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,5.361903190612793
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,3.7019855976104736
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,3.9937539100646973
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,3.5689003467559814
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,3.363757610321045
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,7.21766471862793
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,7.745949745178223
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,3.2633838653564453
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,3.8927533626556396
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,6.068606376647949
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,6.977902412414551
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,3.4631235599517822
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,3.5164878368377686
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,7.449024677276611
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,8.087531089782715
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,2.6541686058044434
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,2.9497480392456055
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,5.153997421264648
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,6.0625901222229
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,5.338493347167969
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,6.628457069396973
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,6.406282901763916
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,8.228066444396973
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,4.326404571533203
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,5.393141746520996
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,5.707456111907959
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,6.849976539611816
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,3.7521109580993652
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,4.122009754180908
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,7.381444454193115
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,7.949984550476074
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,5.095414638519287
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,4.456153869628906
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,6.604220867156982
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,6.981717586517334
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,4.880477428436279
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,4.377438068389893
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,9.04408073425293
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,8.6513032913208
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,4.370734214782715
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,4.310981750488281
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,3.2407443523406982
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,3.531700849533081
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,3.906958818435669
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,4.721804141998291
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,7.163784980773926
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,8.393850326538086
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,9.207274436950684
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,9.608864784240723
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,12.481314659118652
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,13.368386268615723
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,3.2975499629974365
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,4.112948417663574
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,6.861414432525635
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,8.65885066986084
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,2.2716524600982666
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,2.638843536376953
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,4.606512546539307
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,5.255269527435303
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,2.554537773132324
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,2.606369972229004
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,6.834590435028076
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,7.125843048095703
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,2.429450273513794
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,2.62198805809021
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,5.814410209655762
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,7.0044145584106445
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,4.04409646987915
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,4.765558242797852
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,8.172301292419434
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,9.998872756958008
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,6.14796257019043
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,6.473221778869629
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,8.947174072265625
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,9.150664329528809
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,3.7762038707733154
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,4.558671474456787
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.694098949432373
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,4.410991191864014
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,2.928413152694702
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,5.416082382202148
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,5.560517311096191
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,8.264993667602539
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,15.367056846618652
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,16.061927795410156
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,14.283166885375977
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,16.058589935302734
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,3.687338352203369
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,3.8851754665374756
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,2.6591107845306396
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,6.478671073913574
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,3.0334458351135254
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,3.876729965209961
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,5.970367908477783
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,7.146176338195801
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.4109625816345215
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,4.079504489898682
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,6.303706169128418
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,6.676157474517822
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,2.6580355167388916
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,2.611199140548706
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,6.496335506439209
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,6.780615329742432
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,2.8518102169036865
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,3.17622709274292
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,6.682482719421387
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,7.490401744842529
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,6.069155693054199
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,6.816835880279541
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,5.365536212921143
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,7.296372890472412
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,4.1464409828186035
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,4.728222846984863
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,6.8371992111206055
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,7.791271686553955
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,3.2805917263031006
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,3.848595142364502
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,5.553274154663086
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,6.890422821044922
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,7.008817195892334
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,7.044691562652588
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,9.174489974975586
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,10.283096313476562
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,5.307415962219238
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,6.259449005126953
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,5.37870979309082
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,6.11248779296875
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,10.415762901306152
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,11.892642974853516
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,12.483654975891113
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,14.314606666564941
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,3.657287836074829
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,3.4218950271606445
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,6.637578964233398
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,7.727149486541748
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,4.084952354431152
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,5.585691452026367
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,7.186374664306641
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,9.207935333251953
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,4.12270975112915
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,4.849407196044922
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,4.326920986175537
