exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
simple,hires,78,78_M_his,m,Match,poss,Jason hires,his,6.460452556610107
simple,hires,78,78_F_him,f,Mismatch,obj,Ann hires,him,5.14039421081543
simple,hires,78,78_F_his,f,Mismatch,poss,Ann hires,his,5.974241256713867
simple,had shocked,79,79_M_him,m,Match,obj,That ex-boyfriend had shocked,him,3.6206350326538086
simple,had shocked,79,79_M_his,m,Match,poss,That ex-boyfriend had shocked,his,4.201006889343262
simple,had shocked,79,79_F_him,f,Mismatch,obj,Barbara had shocked,him,2.836395502090454
simple,had shocked,79,79_F_his,f,Mismatch,poss,Barbara had shocked,his,5.125457286834717
simple,could talk to,80,80_M_him,m,Match,obj,Steven could talk to,him,2.865997552871704
simple,could talk to,80,80_M_his,m,Match,poss,Steven could talk to,his,5.062612056732178
simple,could talk to,80,80_F_him,f,Mismatch,obj,Irene could talk to,him,3.258946418762207
simple,could talk to,80,80_F_his,f,Mismatch,poss,Irene could talk to,his,5.36599063873291
simple,did scan,81,81_M_him,m,Match,obj,This grandson did scan,him,5.855720043182373
simple,did scan,81,81_M_his,m,Match,poss,This grandson did scan,his,4.034726619720459
simple,did scan,81,81_F_him,f,Mismatch,obj,Brenda did scan,him,6.078737735748291
simple,did scan,81,81_F_his,f,Mismatch,poss,Brenda did scan,his,4.110809326171875
simple,noticed,82,82_M_him,m,Match,obj,Thomas noticed,him,9.376302719116211
simple,noticed,82,82_M_his,m,Match,poss,Thomas noticed,his,8.891772270202637
simple,noticed,82,82_F_him,f,Mismatch,obj,Dawn noticed,him,6.19062614440918
simple,noticed,82,82_F_his,f,Mismatch,poss,Dawn noticed,his,5.768110275268555
simple,liked,83,83_M_him,m,Match,obj,Wayne liked,him,6.3232903480529785
simple,liked,83,83_M_his,m,Match,poss,Wayne liked,his,6.096002578735352
simple,liked,83,83_F_him,f,Mismatch,obj,Rachel liked,him,5.268648147583008
simple,liked,83,83_F_his,f,Mismatch,poss,Rachel liked,his,5.431283473968506
simple,didn't hear,84,84_M_him,m,Match,obj,Lawrence didn't hear,him,2.8445591926574707
simple,didn't hear,84,84_M_his,m,Match,poss,Lawrence didn't hear,his,5.631209850311279
simple,didn't hear,84,84_F_him,f,Mismatch,obj,The waitress didn't hear,him,1.92578125
simple,didn't hear,84,84_F_his,f,Mismatch,poss,The waitress didn't hear,his,6.825714588165283
simple,has boasted about,85,85_M_him,m,Match,obj,Frank has boasted about,him,6.387698173522949
simple,has boasted about,85,85_M_his,m,Match,poss,Frank has boasted about,his,2.168231964111328
simple,has boasted about,85,85_F_him,f,Mismatch,obj,Nicole has boasted about,him,8.014694213867188
simple,has boasted about,85,85_F_his,f,Mismatch,poss,Nicole has boasted about,his,4.531709671020508
simple,would love,86,86_M_him,m,Match,obj,Peter would love,him,7.832881450653076
simple,would love,86,86_M_his,m,Match,poss,Peter would love,his,7.664265155792236
simple,would love,86,86_F_him,f,Mismatch,obj,Sandra would love,him,8.124272346496582
simple,would love,86,86_F_his,f,Mismatch,poss,Sandra would love,his,8.766365051269531
simple,works with,87,87_M_him,m,Match,obj,Todd works with,him,7.226871967315674
simple,works with,87,87_M_his,m,Match,poss,Todd works with,his,6.708421230316162
simple,works with,87,87_F_him,f,Mismatch,obj,Janet works with,him,8.02414608001709
simple,works with,87,87_F_his,f,Mismatch,poss,Janet works with,his,6.204686641693115
simple,can fight,88,88_M_him,m,Match,obj,Joel can fight,him,7.342949867248535
simple,can fight,88,88_M_his,m,Match,poss,Joel can fight,his,4.651482105255127
simple,can fight,88,88_F_him,f,Mismatch,obj,Catherine can fight,him,7.835673809051514
simple,can fight,88,88_F_his,f,Mismatch,poss,Catherine can fight,his,7.265450477600098
simple,talks about,89,89_M_him,m,Match,obj,Daniel talks about,him,8.167884826660156
simple,talks about,89,89_M_his,m,Match,poss,Daniel talks about,his,3.5146243572235107
simple,talks about,89,89_F_him,f,Mismatch,obj,Stacey talks about,him,8.277205467224121
simple,talks about,89,89_F_his,f,Mismatch,poss,Stacey talks about,his,3.779378652572632
simple,has investigated,90,90_M_him,m,Match,obj,Ronald has investigated,him,11.194173812866211
simple,has investigated,90,90_M_his,m,Match,poss,Ronald has investigated,his,7.102602005004883
simple,has investigated,90,90_F_him,f,Mismatch,obj,Leslie has investigated,him,11.270055770874023
simple,has investigated,90,90_F_his,f,Mismatch,poss,Leslie has investigated,his,8.072474479675293
simple,wouldn't astound,91,91_M_him,m,Match,obj,Omar wouldn't astound,him,3.5595247745513916
simple,wouldn't astound,91,91_M_his,m,Match,poss,Omar wouldn't astound,his,5.434874534606934
simple,wouldn't astound,91,91_F_him,f,Mismatch,obj,Claire wouldn't astound,him,3.1876790523529053
simple,wouldn't astound,91,91_F_his,f,Mismatch,poss,Claire wouldn't astound,his,6.442157745361328
simple,wasn't praising,92,92_M_him,m,Match,obj,Donald wasn't praising,him,2.6588003635406494
simple,wasn't praising,92,92_M_his,m,Match,poss,Donald wasn't praising,his,3.8459694385528564
simple,wasn't praising,92,92_F_him,f,Mismatch,obj,Diane wasn't praising,him,3.0459794998168945
simple,wasn't praising,92,92_F_his,f,Mismatch,poss,Diane wasn't praising,his,4.224503517150879
simple,had argued about,93,93_M_him,m,Match,obj,Dennis had argued about,him,5.616605281829834
simple,had argued about,93,93_M_his,m,Match,poss,Dennis had argued about,his,4.35563850402832
simple,had argued about,93,93_F_him,f,Mismatch,obj,Kristin had argued about,him,6.311347007751465
simple,had argued about,93,93_F_his,f,Mismatch,poss,Kristin had argued about,his,4.435358047485352
simple,astounds,94,94_M_him,m,Match,obj,Carl astounds,him,10.781964302062988
simple,astounds,94,94_M_his,m,Match,poss,Carl astounds,his,11.906631469726562
simple,astounds,94,94_F_him,f,Mismatch,obj,Stacy astounds,him,5.939448356628418
simple,astounds,94,94_F_his,f,Mismatch,poss,Stacy astounds,his,9.217129707336426
simple,is praising,95,95_M_him,m,Match,obj,Bradley is praising,him,4.171493053436279
simple,is praising,95,95_M_his,m,Match,poss,Bradley is praising,his,4.1778106689453125
simple,is praising,95,95_F_him,f,Mismatch,obj,Holly is praising,him,4.430172443389893
simple,is praising,95,95_F_his,f,Mismatch,poss,Holly is praising,his,3.9202537536621094
simple,sounded like,96,96_M_him,m,Match,obj,Gary sounded like,him,8.096951484680176
simple,sounded like,96,96_M_his,m,Match,poss,Gary sounded like,his,6.83535623550415
simple,sounded like,96,96_F_him,f,Mismatch,obj,Danielle sounded like,him,8.592690467834473
simple,sounded like,96,96_F_his,f,Mismatch,poss,Danielle sounded like,his,7.071356296539307
simple,talks to,97,97_M_him,m,Match,obj,Gary talks to,him,6.29075288772583
simple,talks to,97,97_M_his,m,Match,poss,Gary talks to,his,5.752390384674072
simple,talks to,97,97_F_him,f,Mismatch,obj,Diane talks to,him,5.703975677490234
simple,talks to,97,97_F_his,f,Mismatch,poss,Diane talks to,his,5.973214626312256
simple,had investigated,98,98_M_him,m,Match,obj,Richard had investigated,him,6.4521684646606445
simple,had investigated,98,98_M_his,m,Match,poss,Richard had investigated,his,5.239049434661865
simple,had investigated,98,98_F_him,f,Mismatch,obj,Connie had investigated,him,5.702315330505371
simple,had investigated,98,98_F_his,f,Mismatch,poss,Connie had investigated,his,5.227267265319824
simple,can examine,99,99_M_him,m,Match,obj,Guy can examine,him,7.090019702911377
simple,can examine,99,99_M_his,m,Match,poss,Guy can examine,his,4.663194179534912
simple,can examine,99,99_F_him,f,Mismatch,obj,Amanda can examine,him,8.130435943603516
simple,can examine,99,99_F_his,f,Mismatch,poss,Amanda can examine,his,5.338853359222412
simple,should examine,100,100_M_him,m,Match,obj,Dan should examine,him,7.174130439758301
simple,should examine,100,100_M_his,m,Match,poss,Dan should examine,his,3.9520325660705566
simple,should examine,100,100_F_him,f,Mismatch,obj,Kristen should examine,him,7.659461975097656
simple,should examine,100,100_F_his,f,Mismatch,poss,Kristen should examine,his,4.378427982330322
simple,will draw,101,101_M_him,m,Match,obj,Craig will draw,him,6.138557434082031
simple,will draw,101,101_M_his,m,Match,poss,Craig will draw,his,4.580708026885986
simple,will draw,101,101_F_him,f,Mismatch,obj,Sally will draw,him,6.016641139984131
simple,will draw,101,101_F_his,f,Mismatch,poss,Sally will draw,his,6.500733375549316
simple,hasn't impressed,102,102_M_him,m,Match,obj,That man hasn't impressed,him,4.269099712371826
simple,hasn't impressed,102,102_M_his,m,Match,poss,That man hasn't impressed,his,6.5015130043029785
simple,hasn't impressed,102,102_F_him,f,Mismatch,obj,Laura hasn't impressed,him,3.841233491897583
simple,hasn't impressed,102,102_F_his,f,Mismatch,poss,Laura hasn't impressed,his,8.149055480957031
simple,has discussed,103,103_M_him,m,Match,obj,Carlos has discussed,him,8.433130264282227
simple,has discussed,103,103_M_his,m,Match,poss,Carlos has discussed,his,4.615114688873291
simple,has discussed,103,103_F_him,f,Mismatch,obj,Susan has discussed,him,9.04103946685791
simple,has discussed,103,103_F_his,f,Mismatch,poss,Susan has discussed,his,4.724033355712891
simple,couldn't lead,104,104_M_him,m,Match,obj,Omar couldn't lead,him,2.9964599609375
simple,couldn't lead,104,104_M_his,m,Match,poss,Omar couldn't lead,his,4.894824504852295
simple,couldn't lead,104,104_F_him,f,Mismatch,obj,Wendy couldn't lead,him,3.715592622756958
simple,couldn't lead,104,104_F_his,f,Mismatch,poss,Wendy couldn't lead,his,5.222126483917236
simple,shocked,105,105_M_him,m,Match,obj,Carlos shocked,him,4.723513603210449
simple,shocked,105,105_M_his,m,Match,poss,Carlos shocked,his,5.620543479919434
simple,shocked,105,105_F_him,f,Mismatch,obj,Christine shocked,him,3.348134756088257
simple,shocked,105,105_F_his,f,Mismatch,poss,Christine shocked,his,5.006641864776611
simple,was holding,106,106_M_him,m,Match,obj,Jason was holding,him,6.868516445159912
simple,was holding,106,106_M_his,m,Match,poss,Jason was holding,his,3.6229238510131836
simple,was holding,106,106_F_him,f,Mismatch,obj,Colleen was holding,him,6.8770341873168945
simple,was holding,106,106_F_his,f,Mismatch,poss,Colleen was holding,his,4.222923755645752
simple,was underwhelming,107,107_M_him,m,Match,obj,William was underwhelming,him,14.214316368103027
simple,was underwhelming,107,107_M_his,m,Match,poss,William was underwhelming,his,9.953533172607422
simple,was underwhelming,107,107_F_him,f,Mismatch,obj,Jessica was underwhelming,him,14.467485427856445
simple,was underwhelming,107,107_F_his,f,Mismatch,poss,Jessica was underwhelming,his,11.818367958068848
simple,criticized,108,108_M_him,m,Match,obj,The nephew criticized,him,3.9806740283966064
simple,criticized,108,108_M_his,m,Match,poss,The nephew criticized,his,4.191118240356445
simple,criticized,108,108_F_him,f,Mismatch,obj,Eva criticized,him,4.788420677185059
simple,criticized,108,108_F_his,f,Mismatch,poss,Eva criticized,his,5.293933391571045
simple,distracts,109,109_M_him,m,Match,obj,Matt distracts,him,6.724307537078857
simple,distracts,109,109_M_his,m,Match,poss,Matt distracts,his,7.007247447967529
simple,distracts,109,109_F_him,f,Mismatch,obj,Melissa distracts,him,4.888527870178223
simple,distracts,109,109_F_his,f,Mismatch,poss,Melissa distracts,his,8.056257247924805
simple,kissed,110,110_M_him,m,Match,obj,Wayne kissed,him,2.861772060394287
simple,kissed,110,110_M_his,m,Match,poss,Wayne kissed,his,3.5098366737365723
simple,kissed,110,110_F_him,f,Mismatch,obj,Diane kissed,him,2.930501699447632
simple,kissed,110,110_F_his,f,Mismatch,poss,Diane kissed,his,3.5543484687805176
simple,shoots,111,111_M_him,m,Match,obj,Dennis shoots,him,9.9395112991333
simple,shoots,111,111_M_his,m,Match,poss,Dennis shoots,his,7.103952884674072
simple,shoots,111,111_F_him,f,Mismatch,obj,Elizabeth shoots,him,6.45947790145874
simple,shoots,111,111_F_his,f,Mismatch,poss,Elizabeth shoots,his,6.145331382751465
simple,talked about,112,112_M_him,m,Match,obj,Christopher talked about,him,7.089219570159912
simple,talked about,112,112_M_his,m,Match,poss,Christopher talked about,his,4.006158828735352
simple,talked about,112,112_F_him,f,Mismatch,obj,Sharon talked about,him,6.892073154449463
simple,talked about,112,112_F_his,f,Mismatch,poss,Sharon talked about,his,3.954192638397217
simple,distracted,113,113_M_him,m,Match,obj,That man distracted,him,4.458043575286865
simple,distracted,113,113_M_his,m,Match,poss,That man distracted,his,4.4945387840271
simple,distracted,113,113_F_him,f,Mismatch,obj,Deanna distracted,him,5.382812976837158
simple,distracted,113,113_F_his,f,Mismatch,poss,Deanna distracted,his,8.939595222473145
simple,has heard,114,114_M_him,m,Match,obj,Donald has heard,him,5.618897438049316
simple,has heard,114,114_M_his,m,Match,poss,Donald has heard,his,5.530656814575195
simple,has heard,114,114_F_him,f,Mismatch,obj,Caroline has heard,him,9.518935203552246
simple,has heard,114,114_F_his,f,Mismatch,poss,Caroline has heard,his,8.441118240356445
simple,isn't teaching,115,115_M_him,m,Match,obj,Gary isn't teaching,him,4.5781569480896
simple,isn't teaching,115,115_M_his,m,Match,poss,Gary isn't teaching,his,6.934779167175293
simple,isn't teaching,115,115_F_him,f,Mismatch,obj,Tracy isn't teaching,him,5.6963982582092285
simple,isn't teaching,115,115_F_his,f,Mismatch,poss,Tracy isn't teaching,his,8.989121437072754
simple,approaches,116,116_M_him,m,Match,obj,Rodney approaches,him,12.051517486572266
simple,approaches,116,116_M_his,m,Match,poss,Rodney approaches,his,9.56578254699707
simple,approaches,116,116_F_him,f,Mismatch,obj,The girl approaches,him,3.167884588241577
simple,approaches,116,116_F_his,f,Mismatch,poss,The girl approaches,his,6.430748462677002
simple,had chosen,117,117_M_him,m,Match,obj,Timothy had chosen,him,7.782619476318359
simple,had chosen,117,117_M_his,m,Match,poss,Timothy had chosen,his,5.59249210357666
simple,had chosen,117,117_F_him,f,Mismatch,obj,Martha had chosen,him,6.7644195556640625
simple,had chosen,117,117_F_his,f,Mismatch,poss,Martha had chosen,his,7.003174781799316
simple,returns to,118,118_M_him,m,Match,obj,Dan returns to,him,8.899096488952637
simple,returns to,118,118_M_his,m,Match,poss,Dan returns to,his,3.410393238067627
simple,returns to,118,118_F_him,f,Mismatch,obj,Amelia returns to,him,7.764877796173096
simple,returns to,118,118_F_his,f,Mismatch,poss,Amelia returns to,his,6.704992771148682
simple,was hiring,119,119_M_him,m,Match,obj,Donald was hiring,him,5.209989070892334
simple,was hiring,119,119_M_his,m,Match,poss,Donald was hiring,his,5.174932479858398
simple,was hiring,119,119_F_him,f,Mismatch,obj,Sharon was hiring,him,5.995123386383057
simple,was hiring,119,119_F_his,f,Mismatch,poss,Sharon was hiring,his,5.691285610198975
simple,revealed,120,120_M_him,m,Match,obj,Walter revealed,him,8.176997184753418
simple,revealed,120,120_M_his,m,Match,poss,Walter revealed,his,4.079572677612305
simple,revealed,120,120_F_him,f,Mismatch,obj,April revealed,him,9.08347225189209
simple,revealed,120,120_F_his,f,Mismatch,poss,April revealed,his,5.7896904945373535
simple,had fired,121,121_M_him,m,Match,obj,Randolf had fired,him,6.153828144073486
simple,had fired,121,121_M_his,m,Match,poss,Randolf had fired,his,3.5359013080596924
simple,had fired,121,121_F_him,f,Mismatch,obj,Jill had fired,him,6.9337968826293945
simple,had fired,121,121_F_his,f,Mismatch,poss,Jill had fired,his,3.7463181018829346
simple,isn't firing,122,122_M_him,m,Match,obj,Patrick isn't firing,him,6.065180778503418
simple,isn't firing,122,122_M_his,m,Match,poss,Patrick isn't firing,his,5.715184211730957
simple,isn't firing,122,122_F_him,f,Mismatch,obj,Martha isn't firing,him,5.763859272003174
simple,isn't firing,122,122_F_his,f,Mismatch,poss,Martha isn't firing,his,7.853697776794434
simple,investigated,123,123_M_him,m,Match,obj,Eric investigated,him,7.976286888122559
simple,investigated,123,123_M_his,m,Match,poss,Eric investigated,his,5.598773956298828
simple,investigated,123,123_F_him,f,Mismatch,obj,Elizabeth investigated,him,7.728320121765137
simple,investigated,123,123_F_his,f,Mismatch,poss,Elizabeth investigated,his,6.409282207489014
simple,hugs,124,124_M_him,m,Match,obj,Jason hugs,him,4.575504302978516
simple,hugs,124,124_M_his,m,Match,poss,Jason hugs,his,3.634157180786133
simple,hugs,124,124_F_him,f,Mismatch,obj,Jane hugs,him,4.4232401847839355
simple,hugs,124,124_F_his,f,Mismatch,poss,Jane hugs,his,3.538505792617798
simple,hides,125,125_M_him,m,Match,obj,Derek hides,him,7.690155982971191
simple,hides,125,125_M_his,m,Match,poss,Derek hides,his,3.580939531326294
simple,hides,125,125_F_him,f,Mismatch,obj,Beth hides,him,6.631164073944092
simple,hides,125,125_F_his,f,Mismatch,poss,Beth hides,his,4.122500419616699
simple,can escape from,126,126_M_him,m,Match,obj,The man can escape from,him,6.024791717529297
simple,can escape from,126,126_M_his,m,Match,poss,The man can escape from,his,3.5535659790039062
simple,can escape from,126,126_F_him,f,Mismatch,obj,Jennifer can escape from,him,7.273962020874023
simple,can escape from,126,126_F_his,f,Mismatch,poss,Jennifer can escape from,his,4.711513519287109
simple,isn't drawing,127,127_M_him,m,Match,obj,Larry isn't drawing,him,4.585526943206787
simple,isn't drawing,127,127_M_his,m,Match,poss,Larry isn't drawing,his,5.365706443786621
simple,isn't drawing,127,127_F_him,f,Mismatch,obj,Amelia isn't drawing,him,3.971390962600708
simple,isn't drawing,127,127_F_his,f,Mismatch,poss,Amelia isn't drawing,his,6.761058330535889
simple,visits,128,128_M_him,m,Match,obj,Jason visits,him,5.960272789001465
simple,visits,128,128_M_his,m,Match,poss,Jason visits,his,5.590594291687012
simple,visits,128,128_F_him,f,Mismatch,obj,Danielle visits,him,5.172837734222412
simple,visits,128,128_F_his,f,Mismatch,poss,Danielle visits,his,5.046920299530029
simple,won't talk about,129,129_M_him,m,Match,obj,Todd won't talk about,him,5.533423900604248
