exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,3.8305370807647705
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,4.3817644119262695
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,6.339728355407715
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,3.5279276371002197
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,5.040484428405762
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,3.6705198287963867
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,5.27808952331543
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,3.898627996444702
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,4.317687511444092
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,6.756167888641357
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,7.2700724601745605
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,3.5613560676574707
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,3.3656625747680664
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,6.065372467041016
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,7.286295413970947
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,4.042974472045898
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,4.099423885345459
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,6.7098846435546875
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,7.728475570678711
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,3.4149391651153564
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,3.9561216831207275
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,5.418854713439941
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,6.111871242523193
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,5.2966413497924805
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,5.619246006011963
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,6.746462345123291
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,8.961038589477539
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,4.551187992095947
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,5.862555503845215
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,5.760487079620361
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,7.395534515380859
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,6.302753925323486
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,4.785099506378174
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,7.123132705688477
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,6.93739128112793
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,6.296106815338135
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,6.04372501373291
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,5.007509708404541
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,6.4478559494018555
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,4.578810214996338
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,5.336677074432373
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,6.9502949714660645
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,8.353812217712402
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,4.05473518371582
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,4.427443504333496
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,3.2165815830230713
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,5.182493686676025
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,4.2724223136901855
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,4.884572982788086
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,7.3141865730285645
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,9.361148834228516
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,8.679939270019531
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,9.426542282104492
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,10.913885116577148
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,11.761582374572754
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,3.72004771232605
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,4.53424072265625
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,5.393692493438721
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,7.896608829498291
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,2.588085651397705
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,2.1236660480499268
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,4.873457431793213
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,5.4615092277526855
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,2.6930577754974365
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,2.3781471252441406
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,6.200564861297607
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,6.223518371582031
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,2.5425095558166504
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,2.510432720184326
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,4.874542236328125
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,6.1878557205200195
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,4.142074108123779
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,5.1797075271606445
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,7.879791736602783
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,9.731358528137207
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,4.74671745300293
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,3.9522135257720947
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,6.4239301681518555
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,6.291602611541748
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,8.107028007507324
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,6.702270984649658
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,3.5558230876922607
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,5.246369361877441
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,4.293313503265381
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,4.517847061157227
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,5.07539176940918
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,7.269989967346191
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,13.779062271118164
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,13.83957290649414
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,14.620349884033203
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,15.103785514831543
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,3.2483572959899902
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,4.080758571624756
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,4.707423210144043
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,7.0968804359436035
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,3.0304408073425293
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,4.8127007484436035
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,5.7629804611206055
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,8.010520935058594
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,4.559952259063721
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,5.039820671081543
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,5.576947212219238
About,shocks,97,97_F_his,f,Mismatch,poss,The pamphlet about Caroline shocks,his,6.427011489868164
About,overwhelmed,98,98_M_him,m,Match,obj,The brochure about Carlos overwhelmed,him,3.8445980548858643
About,overwhelmed,98,98_F_him,f,Mismatch,obj,The brochure about Julia overwhelmed,him,4.170969486236572
About,overwhelmed,98,98_M_his,m,Match,poss,The brochure about Carlos overwhelmed,his,5.193146228790283
About,overwhelmed,98,98_F_his,f,Mismatch,poss,The brochure about Julia overwhelmed,his,6.025696277618408
About,wouldn't worry,99,99_M_him,m,Match,obj,The play about Joseph wouldn't worry,him,3.8671255111694336
About,wouldn't worry,99,99_F_him,f,Mismatch,obj,The play about Victoria wouldn't worry,him,4.226205825805664
About,wouldn't worry,99,99_M_his,m,Match,poss,The play about Joseph wouldn't worry,his,7.504859924316406
About,wouldn't worry,99,99_F_his,f,Mismatch,poss,The play about Victoria wouldn't worry,his,8.646462440490723
About,does hurt,100,100_M_him,m,Match,obj,The movie about Theodore does hurt,him,4.613633155822754
About,does hurt,100,100_F_him,f,Mismatch,obj,The movie about Kristen does hurt,him,5.753715515136719
About,does hurt,100,100_M_his,m,Match,poss,The movie about Theodore does hurt,his,5.807980537414551
About,does hurt,100,100_F_his,f,Mismatch,poss,The movie about Kristen does hurt,his,7.14888858795166
About,was helping,101,101_M_him,m,Match,obj,The newspaper article about Liam was helping,him,3.4479260444641113
About,was helping,101,101_F_him,f,Mismatch,obj,The newspaper article about Angela was helping,him,3.6462113857269287
About,was helping,101,101_M_his,m,Match,poss,The newspaper article about Liam was helping,his,4.827723503112793
About,was helping,101,101_F_his,f,Mismatch,poss,The newspaper article about Angela was helping,his,6.763840198516846
About,worried,102,102_M_him,m,Match,obj,The story about Paul worried,him,3.3628392219543457
About,worried,102,102_F_him,f,Mismatch,obj,The story about Paula worried,him,3.181776762008667
About,worried,102,102_M_his,m,Match,poss,The story about Paul worried,his,6.174310684204102
About,worried,102,102_F_his,f,Mismatch,poss,The story about Paula worried,his,7.292989730834961
About,is scaring,103,103_M_him,m,Match,obj,The essay about Brian is scaring,him,6.361556529998779
About,is scaring,103,103_F_him,f,Mismatch,obj,The essay about Florence is scaring,him,6.941302299499512
About,is scaring,103,103_M_his,m,Match,poss,The essay about Brian is scaring,his,6.9605865478515625
About,is scaring,103,103_F_his,f,Mismatch,poss,The essay about Florence is scaring,his,7.688002109527588
About,could aid,104,104_M_him,m,Match,obj,The report about Russell could aid,him,3.6551754474639893
About,could aid,104,104_F_him,f,Mismatch,obj,The report about Kimberley could aid,him,4.554752826690674
About,could aid,104,104_M_his,m,Match,poss,The report about Russell could aid,his,4.523849010467529
About,could aid,104,104_F_his,f,Mismatch,poss,The report about Kimberley could aid,his,5.548550128936768
About,was confusing,105,105_M_him,m,Match,obj,The documentary about Samuel was confusing,him,7.492591857910156
About,was confusing,105,105_F_him,f,Mismatch,obj,The documentary about Jessica was confusing,him,7.927542209625244
About,was confusing,105,105_M_his,m,Match,poss,The documentary about Samuel was confusing,his,10.032689094543457
About,was confusing,105,105_F_his,f,Mismatch,poss,The documentary about Jessica was confusing,his,10.572242736816406
About,wasn't impressing,106,106_M_him,m,Match,obj,The commentary about Guy wasn't impressing,him,3.3036789894104004
About,wasn't impressing,106,106_F_him,f,Mismatch,obj,The commentary about Veronica wasn't impressing,him,3.6289944648742676
About,wasn't impressing,106,106_M_his,m,Match,poss,The commentary about Guy wasn't impressing,his,6.287003993988037
About,wasn't impressing,106,106_F_his,f,Mismatch,poss,The commentary about Veronica wasn't impressing,his,7.376866817474365
About,is helping,107,107_M_him,m,Match,obj,The show about Timothy is helping,him,3.6914443969726562
About,is helping,107,107_F_him,f,Mismatch,obj,The show about Carla is helping,him,5.037669658660889
About,is helping,107,107_M_his,m,Match,poss,The show about Timothy is helping,his,6.036401271820068
About,is helping,107,107_F_his,f,Mismatch,poss,The show about Carla is helping,his,8.64014720916748
About,hurt,108,108_M_him,m,Match,obj,The book about Carl hurt,him,4.771039009094238
About,hurt,108,108_F_him,f,Mismatch,obj,The book about Jennifer hurt,him,5.578281402587891
About,hurt,108,108_M_his,m,Match,poss,The book about Carl hurt,his,3.523371458053589
