exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
About,is stunning,61,61_F_his,f,Mismatch,poss,The pamphlet about Dana is stunning,his,gpt2-medium,16.140323638916016
About,harms,62,62_M_him,m,Match,obj,The brochure about Theodore harms,him,gpt2-medium,6.391463279724121
About,harms,62,62_F_him,f,Mismatch,obj,The brochure about Pamela harms,him,gpt2-medium,7.775759220123291
About,harms,62,62_M_his,m,Match,poss,The brochure about Theodore harms,his,gpt2-medium,5.040125370025635
About,harms,62,62_F_his,f,Mismatch,poss,The brochure about Pamela harms,his,gpt2-medium,7.989083766937256
About,should bore,63,63_M_him,m,Match,obj,The play about Jason should bore,him,gpt2-medium,7.048733711242676
About,should bore,63,63_F_him,f,Mismatch,obj,The play about Jacqueline should bore,him,gpt2-medium,7.157203674316406
About,should bore,63,63_M_his,m,Match,poss,The play about Jason should bore,his,gpt2-medium,8.332147598266602
About,should bore,63,63_F_his,f,Mismatch,poss,The play about Jacqueline should bore,his,gpt2-medium,8.485801696777344
About,will upset,64,64_M_him,m,Match,obj,The movie about that boy will upset,him,gpt2-medium,6.205085754394531
About,will upset,64,64_F_him,f,Mismatch,obj,The movie about Melissa will upset,him,gpt2-medium,7.658142566680908
About,will upset,64,64_M_his,m,Match,poss,The movie about that boy will upset,his,gpt2-medium,7.167021751403809
About,will upset,64,64_F_his,f,Mismatch,poss,The movie about Melissa will upset,his,gpt2-medium,7.962681770324707
About,is shocking,65,65_M_him,m,Match,obj,The newspaper article about Craig is shocking,him,gpt2-medium,14.996439933776855
About,is shocking,65,65_F_him,f,Mismatch,obj,The newspaper article about Connie is shocking,him,gpt2-medium,14.865681648254396
About,is shocking,65,65_M_his,m,Match,poss,The newspaper article about Craig is shocking,his,gpt2-medium,14.469606399536133
About,is shocking,65,65_F_his,f,Mismatch,poss,The newspaper article about Connie is shocking,his,gpt2-medium,14.771120071411133
About,has aggravated,66,66_M_him,m,Match,obj,The story about Jeffrey has aggravated,him,gpt2-medium,4.6230292320251465
About,has aggravated,66,66_F_him,f,Mismatch,obj,The story about Sally has aggravated,him,gpt2-medium,5.370606899261475
About,has aggravated,66,66_M_his,m,Match,poss,The story about Jeffrey has aggravated,his,gpt2-medium,4.765050888061523
About,has aggravated,66,66_F_his,f,Mismatch,poss,The story about Sally has aggravated,his,gpt2-medium,5.874138832092285
About,would distract,67,67_M_him,m,Match,obj,The essay about Patrick would distract,him,gpt2-medium,5.656010150909424
About,would distract,67,67_F_him,f,Mismatch,obj,The essay about April would distract,him,gpt2-medium,5.844764232635498
About,would distract,67,67_M_his,m,Match,poss,The essay about Patrick would distract,his,gpt2-medium,7.916780948638916
About,would distract,67,67_F_his,f,Mismatch,poss,The essay about April would distract,his,gpt2-medium,8.14332103729248
About,had impressed,68,68_M_him,m,Match,obj,The report about Aaron had impressed,him,gpt2-medium,2.8270134925842285
About,had impressed,68,68_F_him,f,Mismatch,obj,The report about Monica had impressed,him,gpt2-medium,3.236708641052246
About,had impressed,68,68_M_his,m,Match,poss,The report about Aaron had impressed,his,gpt2-medium,6.050777435302734
About,had impressed,68,68_F_his,f,Mismatch,poss,The report about Monica had impressed,his,gpt2-medium,7.112912178039551
About,distracted,69,69_M_him,m,Match,obj,The documentary about Guy distracted,him,gpt2-medium,5.529905796051025
About,distracted,69,69_F_him,f,Mismatch,obj,The documentary about this grandmother distracted,him,gpt2-medium,7.139908313751221
About,distracted,69,69_M_his,m,Match,poss,The documentary about Guy distracted,his,gpt2-medium,7.052412033081055
About,distracted,69,69_F_his,f,Mismatch,poss,The documentary about this grandmother distracted,his,gpt2-medium,9.413041114807127
About,confused,70,70_M_him,m,Match,obj,The commentary about Steve confused,him,gpt2-medium,4.570080280303955
About,confused,70,70_F_him,f,Mismatch,obj,The commentary about Christina confused,him,gpt2-medium,5.80334997177124
About,confused,70,70_M_his,m,Match,poss,The commentary about Steve confused,his,gpt2-medium,6.09394121170044
About,confused,70,70_F_his,f,Mismatch,poss,The commentary about Christina confused,his,gpt2-medium,8.060973167419434
About,scares,71,71_M_him,m,Match,obj,The show about Scott scares,him,gpt2-medium,5.950675487518311
About,scares,71,71_F_him,f,Mismatch,obj,The show about Anna scares,him,gpt2-medium,5.884001731872559
About,scares,71,71_M_his,m,Match,poss,The show about Scott scares,his,gpt2-medium,8.269539833068848
About,scares,71,71_F_his,f,Mismatch,poss,The show about Anna scares,his,gpt2-medium,9.703514099121094
About,isn't hurting,72,72_M_him,m,Match,obj,The book about Brad isn't hurting,him,gpt2-medium,3.884244203567505
About,isn't hurting,72,72_F_him,f,Mismatch,obj,The book about Carrie isn't hurting,him,gpt2-medium,5.075030326843262
About,isn't hurting,72,72_M_his,m,Match,poss,The book about Brad isn't hurting,his,gpt2-medium,4.4496026039123535
About,isn't hurting,72,72_F_his,f,Mismatch,poss,The book about Carrie isn't hurting,his,gpt2-medium,5.956869602203369
About,hasn't aided,73,73_M_him,m,Match,obj,The pamphlet about Carl hasn't aided,him,gpt2-medium,3.597835063934326
About,hasn't aided,73,73_F_him,f,Mismatch,obj,The pamphlet about Jodi hasn't aided,him,gpt2-medium,5.591565608978272
About,hasn't aided,73,73_M_his,m,Match,poss,The pamphlet about Carl hasn't aided,his,gpt2-medium,3.75856876373291
About,hasn't aided,73,73_F_his,f,Mismatch,poss,The pamphlet about Jodi hasn't aided,his,gpt2-medium,5.367817401885986
About,hasn't alarmed,74,74_M_him,m,Match,obj,The brochure about Craig hasn't alarmed,him,gpt2-medium,3.413212299346924
About,hasn't alarmed,74,74_F_him,f,Mismatch,obj,The brochure about Heidi hasn't alarmed,him,gpt2-medium,4.877758979797363
About,hasn't alarmed,74,74_M_his,m,Match,poss,The brochure about Craig hasn't alarmed,his,gpt2-medium,6.848276138305664
About,hasn't alarmed,74,74_F_his,f,Mismatch,poss,The brochure about Heidi hasn't alarmed,his,gpt2-medium,8.749894142150879
About,wouldn't annoy,75,75_M_him,m,Match,obj,The play about Phillip wouldn't annoy,him,gpt2-medium,5.262608051300049
About,wouldn't annoy,75,75_F_him,f,Mismatch,obj,The play about Melanie wouldn't annoy,him,gpt2-medium,6.011704444885254
About,wouldn't annoy,75,75_M_his,m,Match,poss,The play about Phillip wouldn't annoy,his,gpt2-medium,7.717948436737059
About,wouldn't annoy,75,75_F_his,f,Mismatch,poss,The play about Melanie wouldn't annoy,his,gpt2-medium,9.296093940734863
About,bothered,76,76_M_him,m,Match,obj,The movie about Bruce bothered,him,gpt2-medium,3.4865002632141118
About,bothered,76,76_F_him,f,Mismatch,obj,The movie about Teresa bothered,him,gpt2-medium,4.2731523513793945
About,bothered,76,76_M_his,m,Match,poss,The movie about Bruce bothered,his,gpt2-medium,8.080456733703613
About,bothered,76,76_F_his,f,Mismatch,poss,The movie about Teresa bothered,his,gpt2-medium,8.820326805114746
About,alarmed,77,77_M_him,m,Match,obj,The newspaper article about Edward alarmed,him,gpt2-medium,3.009902000427246
About,alarmed,77,77_F_him,f,Mismatch,obj,The newspaper article about Deanna alarmed,him,gpt2-medium,3.591336965560913
About,alarmed,77,77_M_his,m,Match,poss,The newspaper article about Edward alarmed,his,gpt2-medium,5.693118095397949
About,alarmed,77,77_F_his,f,Mismatch,poss,The newspaper article about Deanna alarmed,his,gpt2-medium,6.491200923919678
About,doesn't overwhelm,78,78_M_him,m,Match,obj,The story about that man doesn't overwhelm,him,gpt2-medium,5.1261887550354
About,doesn't overwhelm,78,78_F_him,f,Mismatch,obj,The story about this waitress doesn't overwhelm,him,gpt2-medium,6.815403938293457
About,doesn't overwhelm,78,78_M_his,m,Match,poss,The story about that man doesn't overwhelm,his,gpt2-medium,7.320698261260986
About,doesn't overwhelm,78,78_F_his,f,Mismatch,poss,The story about this waitress doesn't overwhelm,his,gpt2-medium,8.92033863067627
About,can upset,79,79_M_him,m,Match,obj,The essay about Joel can upset,him,gpt2-medium,6.182486057281494
About,can upset,79,79_F_him,f,Mismatch,obj,The essay about Michelle can upset,him,gpt2-medium,6.806090831756592
About,can upset,79,79_M_his,m,Match,poss,The essay about Joel can upset,his,gpt2-medium,6.536148071289063
About,can upset,79,79_F_his,f,Mismatch,poss,The essay about Michelle can upset,his,gpt2-medium,7.754400253295898
About,alarms,80,80_M_him,m,Match,obj,The report about Vincent alarms,him,gpt2-medium,4.275854110717773
About,alarms,80,80_F_him,f,Mismatch,obj,The report about Sarah alarms,him,gpt2-medium,5.450961112976074
About,alarms,80,80_M_his,m,Match,poss,The report about Vincent alarms,his,gpt2-medium,6.904277801513672
About,alarms,80,80_F_his,f,Mismatch,poss,The report about Sarah alarms,his,gpt2-medium,8.389546394348145
About,disturbs,81,81_M_him,m,Match,obj,The documentary about Patrick disturbs,him,gpt2-medium,5.764000415802002
About,disturbs,81,81_F_him,f,Mismatch,obj,The documentary about that granddaughter disturbs,him,gpt2-medium,7.039698123931885
About,disturbs,81,81_M_his,m,Match,poss,The documentary about Patrick disturbs,his,gpt2-medium,8.433280944824219
About,disturbs,81,81_F_his,f,Mismatch,poss,The documentary about that granddaughter disturbs,his,gpt2-medium,9.972902297973633
About,hasn't distracted,82,82_M_him,m,Match,obj,The commentary about Gregory hasn't distracted,him,gpt2-medium,5.517704963684082
About,hasn't distracted,82,82_F_him,f,Mismatch,obj,The commentary about Sharon hasn't distracted,him,gpt2-medium,6.007021427154541
About,hasn't distracted,82,82_M_his,m,Match,poss,The commentary about Gregory hasn't distracted,his,gpt2-medium,8.986041069030762
About,hasn't distracted,82,82_F_his,f,Mismatch,poss,The commentary about Sharon hasn't distracted,his,gpt2-medium,9.53321647644043
About,harmed,83,83_M_him,m,Match,obj,The show about Lawrence harmed,him,gpt2-medium,4.259119510650635
About,harmed,83,83_F_him,f,Mismatch,obj,The show about this ex-girlfriend harmed,him,gpt2-medium,4.596243858337402
About,harmed,83,83_M_his,m,Match,poss,The show about Lawrence harmed,his,gpt2-medium,4.202147483825684
About,harmed,83,83_F_his,f,Mismatch,poss,The show about this ex-girlfriend harmed,his,gpt2-medium,4.494595050811768
About,distracts,84,84_M_him,m,Match,obj,The book about the grandson distracts,him,gpt2-medium,3.963718891143799
About,distracts,84,84_F_him,f,Mismatch,obj,The book about Nicole distracts,him,gpt2-medium,6.58743143081665
About,distracts,84,84_M_his,m,Match,poss,The book about the grandson distracts,his,gpt2-medium,5.875450134277344
About,distracts,84,84_F_his,f,Mismatch,poss,The book about Nicole distracts,his,gpt2-medium,8.916565895080566
About,isn't alarming,85,85_M_him,m,Match,obj,The pamphlet about Thomas isn't alarming,him,gpt2-medium,8.682427406311035
About,isn't alarming,85,85_F_him,f,Mismatch,obj,The pamphlet about Beth isn't alarming,him,gpt2-medium,8.903173446655273
About,isn't alarming,85,85_M_his,m,Match,poss,The pamphlet about Thomas isn't alarming,his,gpt2-medium,10.627687454223633
About,isn't alarming,85,85_F_his,f,Mismatch,poss,The pamphlet about Beth isn't alarming,his,gpt2-medium,11.30970859527588
About,embarrasses,86,86_M_him,m,Match,obj,The brochure about Liam embarrasses,him,gpt2-medium,2.3038852214813232
About,embarrasses,86,86_F_him,f,Mismatch,obj,The brochure about Ellen embarrasses,him,gpt2-medium,4.875045299530029
About,embarrasses,86,86_M_his,m,Match,poss,The brochure about Liam embarrasses,his,gpt2-medium,6.0904860496521
About,embarrasses,86,86_F_his,f,Mismatch,poss,The brochure about Ellen embarrasses,his,gpt2-medium,8.300993919372559
About,had alarmed,87,87_M_him,m,Match,obj,The play about Scott had alarmed,him,gpt2-medium,4.367547988891602
About,had alarmed,87,87_F_him,f,Mismatch,obj,The play about Paula had alarmed,him,gpt2-medium,4.427399635314941
About,had alarmed,87,87_M_his,m,Match,poss,The play about Scott had alarmed,his,gpt2-medium,5.379026889801025
About,had alarmed,87,87_F_his,f,Mismatch,poss,The play about Paula had alarmed,his,gpt2-medium,6.271031379699707
About,had impressed,88,88_M_him,m,Match,obj,The movie about Omar had impressed,him,gpt2-medium,2.672663927078247
About,had impressed,88,88_F_him,f,Mismatch,obj,The movie about Carmen had impressed,him,gpt2-medium,3.2832601070404053
About,had impressed,88,88_M_his,m,Match,poss,The movie about Omar had impressed,his,gpt2-medium,6.964139938354492
About,had impressed,88,88_F_his,f,Mismatch,poss,The movie about Carmen had impressed,his,gpt2-medium,7.666566848754883
About,wouldn't upset,89,89_M_him,m,Match,obj,The newspaper article about Craig wouldn't upset,him,gpt2-medium,2.780727863311768
About,wouldn't upset,89,89_F_him,f,Mismatch,obj,The newspaper article about Melissa wouldn't upset,him,gpt2-medium,4.18108606338501
About,wouldn't upset,89,89_M_his,m,Match,poss,The newspaper article about Craig wouldn't upset,his,gpt2-medium,6.255580425262451
About,wouldn't upset,89,89_F_his,f,Mismatch,poss,The newspaper article about Melissa wouldn't upset,his,gpt2-medium,7.569490909576416
About,is bothering,90,90_M_him,m,Match,obj,The story about Bill is bothering,him,gpt2-medium,4.809713363647461
About,is bothering,90,90_F_him,f,Mismatch,obj,The story about Janet is bothering,him,gpt2-medium,6.436201095581055
About,is bothering,90,90_M_his,m,Match,poss,The story about Bill is bothering,his,gpt2-medium,9.202287673950195
About,is bothering,90,90_F_his,f,Mismatch,poss,The story about Janet is bothering,his,gpt2-medium,11.12996768951416
About,bored,91,91_M_him,m,Match,obj,The essay about Raymond bored,him,gpt2-medium,4.5273518562316895
About,bored,91,91_F_him,f,Mismatch,obj,The essay about Alice bored,him,gpt2-medium,5.192737579345703
About,bored,91,91_M_his,m,Match,poss,The essay about Raymond bored,his,gpt2-medium,7.253175735473633
About,bored,91,91_F_his,f,Mismatch,poss,The essay about Alice bored,his,gpt2-medium,8.329360008239746
About,hurt,92,92_M_him,m,Match,obj,The report about Walter hurt,him,gpt2-medium,6.894410133361816
About,hurt,92,92_F_him,f,Mismatch,obj,The report about Cindy hurt,him,gpt2-medium,6.814841270446777
About,hurt,92,92_M_his,m,Match,poss,The report about Walter hurt,his,gpt2-medium,3.305954694747925
About,hurt,92,92_F_his,f,Mismatch,poss,The report about Cindy hurt,his,gpt2-medium,5.152680397033691
About,embarrasses,93,93_M_him,m,Match,obj,The documentary about Donald embarrasses,him,gpt2-medium,2.8593759536743164
About,embarrasses,93,93_F_him,f,Mismatch,obj,The documentary about Dawn embarrasses,him,gpt2-medium,4.699455261230469
About,embarrasses,93,93_M_his,m,Match,poss,The documentary about Donald embarrasses,his,gpt2-medium,5.43040943145752
About,embarrasses,93,93_F_his,f,Mismatch,poss,The documentary about Dawn embarrasses,his,gpt2-medium,7.268771648406982
About,isn't astounding,94,94_M_him,m,Match,obj,The commentary about Frank isn't astounding,him,gpt2-medium,14.629457473754885
About,isn't astounding,94,94_F_him,f,Mismatch,obj,The commentary about that granddaughter isn't astounding,him,gpt2-medium,14.313175201416016
About,isn't astounding,94,94_M_his,m,Match,poss,The commentary about Frank isn't astounding,his,gpt2-medium,14.269092559814451
About,isn't astounding,94,94_F_his,f,Mismatch,poss,The commentary about that granddaughter isn't astounding,his,gpt2-medium,14.474578857421877
About,embarrassed,95,95_M_him,m,Match,obj,The show about this son embarrassed,him,gpt2-medium,4.6001739501953125
About,embarrassed,95,95_F_him,f,Mismatch,obj,The show about Jodi embarrassed,him,gpt2-medium,6.120766639709473
About,embarrassed,95,95_M_his,m,Match,poss,The show about this son embarrassed,his,gpt2-medium,2.8662803173065186
About,embarrassed,95,95_F_his,f,Mismatch,poss,The show about Jodi embarrassed,his,gpt2-medium,9.130182266235352
About,didn't overwhelm,96,96_M_him,m,Match,obj,The book about Brian didn't overwhelm,him,gpt2-medium,4.588655471801758
About,didn't overwhelm,96,96_F_him,f,Mismatch,obj,The book about Stephanie didn't overwhelm,him,gpt2-medium,5.648864269256592
About,didn't overwhelm,96,96_M_his,m,Match,poss,The book about Brian didn't overwhelm,his,gpt2-medium,8.98399829864502
About,didn't overwhelm,96,96_F_his,f,Mismatch,poss,The book about Stephanie didn't overwhelm,his,gpt2-medium,9.96786880493164
About,shocks,97,97_M_him,m,Match,obj,The pamphlet about Daniel shocks,him,gpt2-medium,4.470599174499512
About,shocks,97,97_F_him,f,Mismatch,obj,The pamphlet about Caroline shocks,him,gpt2-medium,5.352112293243408
About,shocks,97,97_M_his,m,Match,poss,The pamphlet about Daniel shocks,his,gpt2-medium,6.283599376678467
