exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
simple,hires,78,78_F_him,f,Mismatch,obj,Ann hires,him,4.8827643394470215
simple,hires,78,78_F_his,f,Mismatch,poss,Ann hires,his,4.668613910675049
simple,had shocked,79,79_M_him,m,Match,obj,That ex-boyfriend had shocked,him,3.200328826904297
simple,had shocked,79,79_M_his,m,Match,poss,That ex-boyfriend had shocked,his,5.093865871429443
simple,had shocked,79,79_F_him,f,Mismatch,obj,Barbara had shocked,him,2.2542293071746826
simple,had shocked,79,79_F_his,f,Mismatch,poss,Barbara had shocked,his,6.55977201461792
simple,could talk to,80,80_M_him,m,Match,obj,Steven could talk to,him,2.8501646518707275
simple,could talk to,80,80_M_his,m,Match,poss,Steven could talk to,his,5.048020362854004
simple,could talk to,80,80_F_him,f,Mismatch,obj,Irene could talk to,him,2.957751989364624
simple,could talk to,80,80_F_his,f,Mismatch,poss,Irene could talk to,his,7.139313220977783
simple,did scan,81,81_M_him,m,Match,obj,This grandson did scan,him,8.622876167297363
simple,did scan,81,81_M_his,m,Match,poss,This grandson did scan,his,4.384959697723389
simple,did scan,81,81_F_him,f,Mismatch,obj,Brenda did scan,him,7.745193004608154
simple,did scan,81,81_F_his,f,Mismatch,poss,Brenda did scan,his,6.561732292175293
simple,noticed,82,82_M_him,m,Match,obj,Thomas noticed,him,7.095396518707275
simple,noticed,82,82_M_his,m,Match,poss,Thomas noticed,his,5.742869853973389
simple,noticed,82,82_F_him,f,Mismatch,obj,Dawn noticed,him,6.040307998657227
simple,noticed,82,82_F_his,f,Mismatch,poss,Dawn noticed,his,6.164289474487305
simple,liked,83,83_M_him,m,Match,obj,Wayne liked,him,6.189321041107178
simple,liked,83,83_M_his,m,Match,poss,Wayne liked,his,4.701542377471924
simple,liked,83,83_F_him,f,Mismatch,obj,Rachel liked,him,5.031886100769043
simple,liked,83,83_F_his,f,Mismatch,poss,Rachel liked,his,6.936694622039795
simple,didn't hear,84,84_M_him,m,Match,obj,Lawrence didn't hear,him,3.674123764038086
simple,didn't hear,84,84_M_his,m,Match,poss,Lawrence didn't hear,his,6.627140045166016
simple,didn't hear,84,84_F_him,f,Mismatch,obj,The waitress didn't hear,him,3.1748719215393066
simple,didn't hear,84,84_F_his,f,Mismatch,poss,The waitress didn't hear,his,6.296954154968262
simple,has boasted about,85,85_M_him,m,Match,obj,Frank has boasted about,him,9.59288501739502
simple,has boasted about,85,85_M_his,m,Match,poss,Frank has boasted about,his,2.18780255317688
simple,has boasted about,85,85_F_him,f,Mismatch,obj,Nicole has boasted about,him,9.641228675842285
simple,has boasted about,85,85_F_his,f,Mismatch,poss,Nicole has boasted about,his,6.023219585418701
simple,would love,86,86_M_him,m,Match,obj,Peter would love,him,5.731466770172119
simple,would love,86,86_M_his,m,Match,poss,Peter would love,his,6.9149274826049805
simple,would love,86,86_F_him,f,Mismatch,obj,Sandra would love,him,5.84005069732666
simple,would love,86,86_F_his,f,Mismatch,poss,Sandra would love,his,9.852545738220215
simple,works with,87,87_M_him,m,Match,obj,Todd works with,him,8.151735305786133
simple,works with,87,87_M_his,m,Match,poss,Todd works with,his,5.514308452606201
simple,works with,87,87_F_him,f,Mismatch,obj,Janet works with,him,7.358858108520508
simple,works with,87,87_F_his,f,Mismatch,poss,Janet works with,his,9.207311630249023
simple,can fight,88,88_M_him,m,Match,obj,Joel can fight,him,6.60712194442749
simple,can fight,88,88_M_his,m,Match,poss,Joel can fight,his,5.829419136047363
simple,can fight,88,88_F_him,f,Mismatch,obj,Catherine can fight,him,6.888807773590088
simple,can fight,88,88_F_his,f,Mismatch,poss,Catherine can fight,his,10.067245483398438
simple,talks about,89,89_M_him,m,Match,obj,Daniel talks about,him,10.054295539855957
simple,talks about,89,89_M_his,m,Match,poss,Daniel talks about,his,3.1338682174682617
simple,talks about,89,89_F_him,f,Mismatch,obj,Stacey talks about,him,11.526968002319336
simple,talks about,89,89_F_his,f,Mismatch,poss,Stacey talks about,his,6.584610939025879
simple,has investigated,90,90_M_him,m,Match,obj,Ronald has investigated,him,8.637880325317383
simple,has investigated,90,90_M_his,m,Match,poss,Ronald has investigated,his,6.902137756347656
simple,has investigated,90,90_F_him,f,Mismatch,obj,Leslie has investigated,him,10.214064598083496
simple,has investigated,90,90_F_his,f,Mismatch,poss,Leslie has investigated,his,7.621722221374512
simple,wouldn't astound,91,91_M_him,m,Match,obj,Omar wouldn't astound,him,3.146932363510132
simple,wouldn't astound,91,91_M_his,m,Match,poss,Omar wouldn't astound,his,6.032322406768799
simple,wouldn't astound,91,91_F_him,f,Mismatch,obj,Claire wouldn't astound,him,3.0610876083374023
simple,wouldn't astound,91,91_F_his,f,Mismatch,poss,Claire wouldn't astound,his,8.865680694580078
simple,wasn't praising,92,92_M_him,m,Match,obj,Donald wasn't praising,him,3.121183156967163
simple,wasn't praising,92,92_M_his,m,Match,poss,Donald wasn't praising,his,4.665317535400391
simple,wasn't praising,92,92_F_him,f,Mismatch,obj,Diane wasn't praising,him,3.1548187732696533
simple,wasn't praising,92,92_F_his,f,Mismatch,poss,Diane wasn't praising,his,5.1497955322265625
simple,had argued about,93,93_M_him,m,Match,obj,Dennis had argued about,him,7.542610168457031
simple,had argued about,93,93_M_his,m,Match,poss,Dennis had argued about,his,5.029164791107178
simple,had argued about,93,93_F_him,f,Mismatch,obj,Kristin had argued about,him,6.272789001464844
simple,had argued about,93,93_F_his,f,Mismatch,poss,Kristin had argued about,his,6.103723526000977
simple,astounds,94,94_M_him,m,Match,obj,Carl astounds,him,7.84206485748291
simple,astounds,94,94_M_his,m,Match,poss,Carl astounds,his,5.362432956695557
simple,astounds,94,94_F_him,f,Mismatch,obj,Stacy astounds,him,5.249249458312988
simple,astounds,94,94_F_his,f,Mismatch,poss,Stacy astounds,his,7.379478931427002
simple,is praising,95,95_M_him,m,Match,obj,Bradley is praising,him,5.9797444343566895
simple,is praising,95,95_M_his,m,Match,poss,Bradley is praising,his,5.100602149963379
simple,is praising,95,95_F_him,f,Mismatch,obj,Holly is praising,him,5.063777923583984
simple,is praising,95,95_F_his,f,Mismatch,poss,Holly is praising,his,5.480806827545166
simple,sounded like,96,96_M_him,m,Match,obj,Gary sounded like,him,9.375338554382324
simple,sounded like,96,96_M_his,m,Match,poss,Gary sounded like,his,6.737911224365234
simple,sounded like,96,96_F_him,f,Mismatch,obj,Danielle sounded like,him,10.97309684753418
simple,sounded like,96,96_F_his,f,Mismatch,poss,Danielle sounded like,his,8.718886375427246
simple,talks to,97,97_M_him,m,Match,obj,Gary talks to,him,5.9594950675964355
simple,talks to,97,97_M_his,m,Match,poss,Gary talks to,his,5.542466163635254
simple,talks to,97,97_F_him,f,Mismatch,obj,Diane talks to,him,8.707396507263184
simple,talks to,97,97_F_his,f,Mismatch,poss,Diane talks to,his,10.375513076782227
simple,had investigated,98,98_M_him,m,Match,obj,Richard had investigated,him,7.23025369644165
simple,had investigated,98,98_M_his,m,Match,poss,Richard had investigated,his,5.9453535079956055
simple,had investigated,98,98_F_him,f,Mismatch,obj,Connie had investigated,him,6.446813583374023
simple,had investigated,98,98_F_his,f,Mismatch,poss,Connie had investigated,his,6.2552056312561035
simple,can examine,99,99_M_him,m,Match,obj,Guy can examine,him,6.923430442810059
simple,can examine,99,99_M_his,m,Match,poss,Guy can examine,his,4.950995922088623
simple,can examine,99,99_F_him,f,Mismatch,obj,Amanda can examine,him,6.036446571350098
simple,can examine,99,99_F_his,f,Mismatch,poss,Amanda can examine,his,6.554914951324463
simple,should examine,100,100_M_him,m,Match,obj,Dan should examine,him,6.634302139282227
simple,should examine,100,100_M_his,m,Match,poss,Dan should examine,his,3.8278098106384277
simple,should examine,100,100_F_him,f,Mismatch,obj,Kristen should examine,him,8.056336402893066
simple,should examine,100,100_F_his,f,Mismatch,poss,Kristen should examine,his,2.736398696899414
simple,will draw,101,101_M_him,m,Match,obj,Craig will draw,him,9.006342887878418
simple,will draw,101,101_M_his,m,Match,poss,Craig will draw,his,5.5461297035217285
simple,will draw,101,101_F_him,f,Mismatch,obj,Sally will draw,him,7.016948699951172
simple,will draw,101,101_F_his,f,Mismatch,poss,Sally will draw,his,8.21168041229248
simple,hasn't impressed,102,102_M_him,m,Match,obj,That man hasn't impressed,him,6.258021354675293
simple,hasn't impressed,102,102_M_his,m,Match,poss,That man hasn't impressed,his,6.167852878570557
simple,hasn't impressed,102,102_F_him,f,Mismatch,obj,Laura hasn't impressed,him,5.50954008102417
simple,hasn't impressed,102,102_F_his,f,Mismatch,poss,Laura hasn't impressed,his,9.657288551330566
simple,has discussed,103,103_M_him,m,Match,obj,Carlos has discussed,him,10.96908187866211
simple,has discussed,103,103_M_his,m,Match,poss,Carlos has discussed,his,5.389909267425537
simple,has discussed,103,103_F_him,f,Mismatch,obj,Susan has discussed,him,10.571685791015625
simple,has discussed,103,103_F_his,f,Mismatch,poss,Susan has discussed,his,6.266143321990967
simple,couldn't lead,104,104_M_him,m,Match,obj,Omar couldn't lead,him,4.533946990966797
simple,couldn't lead,104,104_M_his,m,Match,poss,Omar couldn't lead,his,5.469444274902344
simple,couldn't lead,104,104_F_him,f,Mismatch,obj,Wendy couldn't lead,him,4.263283729553223
simple,couldn't lead,104,104_F_his,f,Mismatch,poss,Wendy couldn't lead,his,8.332134246826172
simple,shocked,105,105_M_him,m,Match,obj,Carlos shocked,him,6.111698627471924
simple,shocked,105,105_M_his,m,Match,poss,Carlos shocked,his,6.314577579498291
simple,shocked,105,105_F_him,f,Mismatch,obj,Christine shocked,him,6.854976654052734
simple,shocked,105,105_F_his,f,Mismatch,poss,Christine shocked,his,10.427901268005371
simple,was holding,106,106_M_him,m,Match,obj,Jason was holding,him,5.688200950622559
simple,was holding,106,106_M_his,m,Match,poss,Jason was holding,his,3.129671335220337
simple,was holding,106,106_F_him,f,Mismatch,obj,Colleen was holding,him,5.595231533050537
simple,was holding,106,106_F_his,f,Mismatch,poss,Colleen was holding,his,4.9865946769714355
simple,was underwhelming,107,107_M_him,m,Match,obj,William was underwhelming,him,12.533865928649902
simple,was underwhelming,107,107_M_his,m,Match,poss,William was underwhelming,his,9.609026908874512
simple,was underwhelming,107,107_F_him,f,Mismatch,obj,Jessica was underwhelming,him,12.474615097045898
simple,was underwhelming,107,107_F_his,f,Mismatch,poss,Jessica was underwhelming,his,13.607357025146484
simple,criticized,108,108_M_him,m,Match,obj,The nephew criticized,him,3.083249568939209
simple,criticized,108,108_M_his,m,Match,poss,The nephew criticized,his,2.7563889026641846
simple,criticized,108,108_F_him,f,Mismatch,obj,Eva criticized,him,5.419875144958496
simple,criticized,108,108_F_his,f,Mismatch,poss,Eva criticized,his,5.622754096984863
simple,distracts,109,109_M_him,m,Match,obj,Matt distracts,him,5.303457736968994
simple,distracts,109,109_M_his,m,Match,poss,Matt distracts,his,5.078036785125732
simple,distracts,109,109_F_him,f,Mismatch,obj,Melissa distracts,him,4.857773780822754
simple,distracts,109,109_F_his,f,Mismatch,poss,Melissa distracts,his,9.084419250488281
simple,kissed,110,110_M_him,m,Match,obj,Wayne kissed,him,3.689938545227051
simple,kissed,110,110_M_his,m,Match,poss,Wayne kissed,his,3.070030689239502
simple,kissed,110,110_F_him,f,Mismatch,obj,Diane kissed,him,2.1179399490356445
simple,kissed,110,110_F_his,f,Mismatch,poss,Diane kissed,his,4.868077754974365
simple,shoots,111,111_M_him,m,Match,obj,Dennis shoots,him,5.806758880615234
simple,shoots,111,111_M_his,m,Match,poss,Dennis shoots,his,4.60075569152832
simple,shoots,111,111_F_him,f,Mismatch,obj,Elizabeth shoots,him,4.126955986022949
simple,shoots,111,111_F_his,f,Mismatch,poss,Elizabeth shoots,his,8.10563850402832
simple,talked about,112,112_M_him,m,Match,obj,Christopher talked about,him,10.840009689331055
simple,talked about,112,112_M_his,m,Match,poss,Christopher talked about,his,3.7786941528320312
simple,talked about,112,112_F_him,f,Mismatch,obj,Sharon talked about,him,8.651410102844238
simple,talked about,112,112_F_his,f,Mismatch,poss,Sharon talked about,his,5.687122344970703
simple,distracted,113,113_M_him,m,Match,obj,That man distracted,him,3.3274648189544678
simple,distracted,113,113_M_his,m,Match,poss,That man distracted,his,4.691262722015381
simple,distracted,113,113_F_him,f,Mismatch,obj,Deanna distracted,him,4.124524116516113
simple,distracted,113,113_F_his,f,Mismatch,poss,Deanna distracted,his,8.73438549041748
simple,has heard,114,114_M_him,m,Match,obj,Donald has heard,him,7.654079437255859
simple,has heard,114,114_M_his,m,Match,poss,Donald has heard,his,6.481889724731445
simple,has heard,114,114_F_him,f,Mismatch,obj,Caroline has heard,him,7.453115940093994
simple,has heard,114,114_F_his,f,Mismatch,poss,Caroline has heard,his,8.884539604187012
simple,isn't teaching,115,115_M_him,m,Match,obj,Gary isn't teaching,him,5.825838565826416
simple,isn't teaching,115,115_M_his,m,Match,poss,Gary isn't teaching,his,4.529667377471924
simple,isn't teaching,115,115_F_him,f,Mismatch,obj,Tracy isn't teaching,him,6.127809047698975
simple,isn't teaching,115,115_F_his,f,Mismatch,poss,Tracy isn't teaching,his,7.874822616577148
simple,approaches,116,116_M_him,m,Match,obj,Rodney approaches,him,5.300388813018799
simple,approaches,116,116_M_his,m,Match,poss,Rodney approaches,his,4.635396957397461
simple,approaches,116,116_F_him,f,Mismatch,obj,The girl approaches,him,3.8932647705078125
simple,approaches,116,116_F_his,f,Mismatch,poss,The girl approaches,his,7.500002384185791
simple,had chosen,117,117_M_him,m,Match,obj,Timothy had chosen,him,6.913358688354492
simple,had chosen,117,117_M_his,m,Match,poss,Timothy had chosen,his,4.670418739318848
simple,had chosen,117,117_F_him,f,Mismatch,obj,Martha had chosen,him,5.919271469116211
simple,had chosen,117,117_F_his,f,Mismatch,poss,Martha had chosen,his,8.5228853225708
simple,returns to,118,118_M_him,m,Match,obj,Dan returns to,him,10.072202682495117
simple,returns to,118,118_M_his,m,Match,poss,Dan returns to,his,3.6927859783172607
simple,returns to,118,118_F_him,f,Mismatch,obj,Amelia returns to,him,8.886198997497559
simple,returns to,118,118_F_his,f,Mismatch,poss,Amelia returns to,his,5.302003383636475
simple,was hiring,119,119_M_him,m,Match,obj,Donald was hiring,him,4.918118953704834
simple,was hiring,119,119_M_his,m,Match,poss,Donald was hiring,his,6.079037666320801
simple,was hiring,119,119_F_him,f,Mismatch,obj,Sharon was hiring,him,5.692687511444092
simple,was hiring,119,119_F_his,f,Mismatch,poss,Sharon was hiring,his,7.507327556610107
simple,revealed,120,120_M_him,m,Match,obj,Walter revealed,him,10.421916961669922
simple,revealed,120,120_M_his,m,Match,poss,Walter revealed,his,4.966726779937744
simple,revealed,120,120_F_him,f,Mismatch,obj,April revealed,him,12.385473251342773
simple,revealed,120,120_F_his,f,Mismatch,poss,April revealed,his,10.176346778869629
simple,had fired,121,121_M_him,m,Match,obj,Randolf had fired,him,5.675110816955566
simple,had fired,121,121_M_his,m,Match,poss,Randolf had fired,his,3.8492000102996826
simple,had fired,121,121_F_him,f,Mismatch,obj,Jill had fired,him,4.784069061279297
simple,had fired,121,121_F_his,f,Mismatch,poss,Jill had fired,his,7.444037914276123
simple,isn't firing,122,122_M_him,m,Match,obj,Patrick isn't firing,him,6.253457069396973
simple,isn't firing,122,122_M_his,m,Match,poss,Patrick isn't firing,his,5.982951641082764
simple,isn't firing,122,122_F_him,f,Mismatch,obj,Martha isn't firing,him,6.735596656799316
simple,isn't firing,122,122_F_his,f,Mismatch,poss,Martha isn't firing,his,10.252165794372559
simple,investigated,123,123_M_him,m,Match,obj,Eric investigated,him,6.884746074676514
simple,investigated,123,123_M_his,m,Match,poss,Eric investigated,his,5.0813775062561035
simple,investigated,123,123_F_him,f,Mismatch,obj,Elizabeth investigated,him,6.862842559814453
simple,investigated,123,123_F_his,f,Mismatch,poss,Elizabeth investigated,his,6.750131607055664
simple,hugs,124,124_M_him,m,Match,obj,Jason hugs,him,6.551430702209473
simple,hugs,124,124_M_his,m,Match,poss,Jason hugs,his,4.116882801055908
simple,hugs,124,124_F_him,f,Mismatch,obj,Jane hugs,him,4.000279426574707
simple,hugs,124,124_F_his,f,Mismatch,poss,Jane hugs,his,6.772958755493164
simple,hides,125,125_M_him,m,Match,obj,Derek hides,him,9.030031204223633
simple,hides,125,125_M_his,m,Match,poss,Derek hides,his,3.056372880935669
simple,hides,125,125_F_him,f,Mismatch,obj,Beth hides,him,6.403841495513916
simple,hides,125,125_F_his,f,Mismatch,poss,Beth hides,his,6.1107940673828125
simple,can escape from,126,126_M_him,m,Match,obj,The man can escape from,him,7.31156587600708
simple,can escape from,126,126_M_his,m,Match,poss,The man can escape from,his,2.758059501647949
simple,can escape from,126,126_F_him,f,Mismatch,obj,Jennifer can escape from,him,6.670915126800537
simple,can escape from,126,126_F_his,f,Mismatch,poss,Jennifer can escape from,his,7.741665363311768
simple,isn't drawing,127,127_M_him,m,Match,obj,Larry isn't drawing,him,8.633835792541504
simple,isn't drawing,127,127_M_his,m,Match,poss,Larry isn't drawing,his,5.353959083557129
simple,isn't drawing,127,127_F_him,f,Mismatch,obj,Amelia isn't drawing,him,7.626130104064941
simple,isn't drawing,127,127_F_his,f,Mismatch,poss,Amelia isn't drawing,his,8.279851913452148
simple,visits,128,128_M_him,m,Match,obj,Jason visits,him,9.025663375854492
simple,visits,128,128_M_his,m,Match,poss,Jason visits,his,4.303092002868652
simple,visits,128,128_F_him,f,Mismatch,obj,Danielle visits,him,9.71947193145752
simple,visits,128,128_F_his,f,Mismatch,poss,Danielle visits,his,8.096440315246582
simple,won't talk about,129,129_M_him,m,Match,obj,Todd won't talk about,him,6.984871864318848
