exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
OneEmbedding,is confessing,bit,25,25_FF_his,ff,MismatchMismatch,poss,Anne is confessing that Alice bit,his,6.534879684448242
OneEmbedding,had said,observed,26,26_MM_him,mm,MatchMatch,obj,Rodney had said that Walter observed,him,4.191219806671143
OneEmbedding,had said,observed,26,26_MF_him,mf,MatchMismatch,obj,Rodney had said that Bethany observed,him,4.504528045654297
OneEmbedding,had said,observed,26,26_FM_him,fm,MismatchMatch,obj,Colleen had said that Walter observed,him,5.5640668869018555
OneEmbedding,had said,observed,26,26_FF_him,ff,MismatchMismatch,obj,Colleen had said that Bethany observed,him,5.9743781089782715
OneEmbedding,had said,observed,26,26_MM_his,mm,MatchMatch,poss,Rodney had said that Walter observed,his,5.481873989105225
OneEmbedding,had said,observed,26,26_MF_his,mf,MatchMismatch,poss,Rodney had said that Bethany observed,his,6.041711807250977
OneEmbedding,had said,observed,26,26_FM_his,fm,MismatchMatch,poss,Colleen had said that Walter observed,his,5.9979071617126465
OneEmbedding,had said,observed,26,26_FF_his,ff,MismatchMismatch,poss,Colleen had said that Bethany observed,his,7.645796298980713
OneEmbedding,is noticing,can't hire,27,27_MM_him,mm,MatchMatch,obj,Stephen is noticing that Peter can't hire,him,5.022175312042236
OneEmbedding,is noticing,can't hire,27,27_MF_him,mf,MatchMismatch,obj,Stephen is noticing that Cheryl can't hire,him,3.9356677532196045
OneEmbedding,is noticing,can't hire,27,27_FM_him,fm,MismatchMatch,obj,Veronica is noticing that Peter can't hire,him,7.1816020011901855
OneEmbedding,is noticing,can't hire,27,27_FF_him,ff,MismatchMismatch,obj,Veronica is noticing that Cheryl can't hire,him,5.37252140045166
OneEmbedding,is noticing,can't hire,27,27_MM_his,mm,MatchMatch,poss,Stephen is noticing that Peter can't hire,his,4.711552143096924
OneEmbedding,is noticing,can't hire,27,27_MF_his,mf,MatchMismatch,poss,Stephen is noticing that Cheryl can't hire,his,7.128158092498779
OneEmbedding,is noticing,can't hire,27,27_FM_his,fm,MismatchMatch,poss,Veronica is noticing that Peter can't hire,his,5.534700393676758
OneEmbedding,is noticing,can't hire,27,27_FF_his,ff,MismatchMismatch,poss,Veronica is noticing that Cheryl can't hire,his,9.55772590637207
OneEmbedding,admits,hadn't shot,28,28_MM_him,mm,MatchMatch,obj,Matt admits that Lawrence hadn't shot,him,4.991259574890137
OneEmbedding,admits,hadn't shot,28,28_MF_him,mf,MatchMismatch,obj,Matt admits that Andrea hadn't shot,him,4.269866466522217
OneEmbedding,admits,hadn't shot,28,28_FM_him,fm,MismatchMatch,obj,Tara admits that Lawrence hadn't shot,him,4.470186233520508
OneEmbedding,admits,hadn't shot,28,28_FF_him,ff,MismatchMismatch,obj,Tara admits that Andrea hadn't shot,him,3.0527453422546387
OneEmbedding,admits,hadn't shot,28,28_MM_his,mm,MatchMatch,poss,Matt admits that Lawrence hadn't shot,his,4.155898094177246
OneEmbedding,admits,hadn't shot,28,28_MF_his,mf,MatchMismatch,poss,Matt admits that Andrea hadn't shot,his,5.809619426727295
OneEmbedding,admits,hadn't shot,28,28_FM_his,fm,MismatchMatch,poss,Tara admits that Lawrence hadn't shot,his,4.1570725440979
OneEmbedding,admits,hadn't shot,28,28_FF_his,ff,MismatchMismatch,poss,Tara admits that Andrea hadn't shot,his,6.27128267288208
OneEmbedding,agrees,wasn't curing,29,29_MM_him,mm,MatchMatch,obj,Alan agrees that Steven wasn't curing,him,3.704531669616699
OneEmbedding,agrees,wasn't curing,29,29_MF_him,mf,MatchMismatch,obj,Alan agrees that Nina wasn't curing,him,3.367248296737671
OneEmbedding,agrees,wasn't curing,29,29_FM_him,fm,MismatchMatch,obj,Amanda agrees that Steven wasn't curing,him,4.57544469833374
OneEmbedding,agrees,wasn't curing,29,29_FF_him,ff,MismatchMismatch,obj,Amanda agrees that Nina wasn't curing,him,4.238922595977783
OneEmbedding,agrees,wasn't curing,29,29_MM_his,mm,MatchMatch,poss,Alan agrees that Steven wasn't curing,his,3.0237693786621094
OneEmbedding,agrees,wasn't curing,29,29_MF_his,mf,MatchMismatch,poss,Alan agrees that Nina wasn't curing,his,5.043968200683594
OneEmbedding,agrees,wasn't curing,29,29_FM_his,fm,MismatchMatch,poss,Amanda agrees that Steven wasn't curing,his,3.281301259994507
OneEmbedding,agrees,wasn't curing,29,29_FF_his,ff,MismatchMismatch,poss,Amanda agrees that Nina wasn't curing,his,6.1200642585754395
OneEmbedding,did notice,finds,30,30_MM_him,mm,MatchMatch,obj,Ronald did notice that Timothy finds,him,4.827432632446289
OneEmbedding,did notice,finds,30,30_MF_him,mf,MatchMismatch,obj,Ronald did notice that Gina finds,him,3.464833974838257
OneEmbedding,did notice,finds,30,30_FM_him,fm,MismatchMatch,obj,Erin did notice that Timothy finds,him,4.968606472015381
OneEmbedding,did notice,finds,30,30_FF_him,ff,MismatchMismatch,obj,Erin did notice that Gina finds,him,3.6993305683135986
OneEmbedding,did notice,finds,30,30_MM_his,mm,MatchMatch,poss,Ronald did notice that Timothy finds,his,3.568617343902588
OneEmbedding,did notice,finds,30,30_MF_his,mf,MatchMismatch,poss,Ronald did notice that Gina finds,his,5.089175701141357
OneEmbedding,did notice,finds,30,30_FM_his,fm,MismatchMatch,poss,Erin did notice that Timothy finds,his,3.5975475311279297
OneEmbedding,did notice,finds,30,30_FF_his,ff,MismatchMismatch,poss,Erin did notice that Gina finds,his,5.770833969116211
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_him,mm,MatchMatch,obj,Samuel isn't disliking that Kevin wasn't distracting,him,1.3602403402328491
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_him,mf,MatchMismatch,obj,Samuel isn't disliking that Bethany wasn't distracting,him,1.1690696477890015
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_him,fm,MismatchMatch,obj,Allison isn't disliking that Kevin wasn't distracting,him,2.527597427368164
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_him,ff,MismatchMismatch,obj,Allison isn't disliking that Bethany wasn't distracting,him,1.7475354671478271
OneEmbedding,isn't disliking,wasn't distracting,31,31_MM_his,mm,MatchMatch,poss,Samuel isn't disliking that Kevin wasn't distracting,his,5.558473587036133
OneEmbedding,isn't disliking,wasn't distracting,31,31_MF_his,mf,MatchMismatch,poss,Samuel isn't disliking that Bethany wasn't distracting,his,7.196155548095703
OneEmbedding,isn't disliking,wasn't distracting,31,31_FM_his,fm,MismatchMatch,poss,Allison isn't disliking that Kevin wasn't distracting,his,6.40463399887085
OneEmbedding,isn't disliking,wasn't distracting,31,31_FF_his,ff,MismatchMismatch,poss,Allison isn't disliking that Bethany wasn't distracting,his,8.265703201293945
OneEmbedding,wasn't disliking,hears,32,32_MM_him,mm,MatchMatch,obj,Frank wasn't disliking that Aaron hears,him,3.5959930419921875
OneEmbedding,wasn't disliking,hears,32,32_MF_him,mf,MatchMismatch,obj,Frank wasn't disliking that Barbara hears,him,2.8950748443603516
OneEmbedding,wasn't disliking,hears,32,32_FM_him,fm,MismatchMatch,obj,The sister wasn't disliking that Aaron hears,him,5.404873847961426
OneEmbedding,wasn't disliking,hears,32,32_FF_him,ff,MismatchMismatch,obj,The sister wasn't disliking that Barbara hears,him,5.061675071716309
OneEmbedding,wasn't disliking,hears,32,32_MM_his,mm,MatchMatch,poss,Frank wasn't disliking that Aaron hears,his,4.1636962890625
OneEmbedding,wasn't disliking,hears,32,32_MF_his,mf,MatchMismatch,poss,Frank wasn't disliking that Barbara hears,his,4.965518951416016
OneEmbedding,wasn't disliking,hears,32,32_FM_his,fm,MismatchMatch,poss,The sister wasn't disliking that Aaron hears,his,4.264060020446777
OneEmbedding,wasn't disliking,hears,32,32_FF_his,ff,MismatchMismatch,poss,The sister wasn't disliking that Barbara hears,his,6.945520401000977
OneEmbedding,wouldn't insist,does astound,33,33_MM_him,mm,MatchMatch,obj,Mark wouldn't insist that Carlos does astound,him,9.211921691894531
OneEmbedding,wouldn't insist,does astound,33,33_MF_him,mf,MatchMismatch,obj,Mark wouldn't insist that Linda does astound,him,10.035989761352539
OneEmbedding,wouldn't insist,does astound,33,33_FM_him,fm,MismatchMatch,obj,Valerie wouldn't insist that Carlos does astound,him,10.617341041564941
OneEmbedding,wouldn't insist,does astound,33,33_FF_him,ff,MismatchMismatch,obj,Valerie wouldn't insist that Linda does astound,him,11.748255729675293
OneEmbedding,wouldn't insist,does astound,33,33_MM_his,mm,MatchMatch,poss,Mark wouldn't insist that Carlos does astound,his,9.211429595947266
OneEmbedding,wouldn't insist,does astound,33,33_MF_his,mf,MatchMismatch,poss,Mark wouldn't insist that Linda does astound,his,11.519328117370605
OneEmbedding,wouldn't insist,does astound,33,33_FM_his,fm,MismatchMatch,poss,Valerie wouldn't insist that Carlos does astound,his,9.999202728271484
OneEmbedding,wouldn't insist,does astound,33,33_FF_his,ff,MismatchMismatch,poss,Valerie wouldn't insist that Linda does astound,his,13.168274879455566
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_him,mm,MatchMatch,obj,Adam wasn't concluding that Kevin hasn't fled from,him,6.961608409881592
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_him,mf,MatchMismatch,obj,Adam wasn't concluding that that girlfriend hasn't fled from,him,2.297640800476074
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_him,fm,MismatchMatch,obj,Lori wasn't concluding that Kevin hasn't fled from,him,7.375359058380127
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_him,ff,MismatchMismatch,obj,Lori wasn't concluding that that girlfriend hasn't fled from,him,2.5934946537017822
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MM_his,mm,MatchMatch,poss,Adam wasn't concluding that Kevin hasn't fled from,his,2.9780070781707764
OneEmbedding,wasn't concluding,hasn't fled from,34,34_MF_his,mf,MatchMismatch,poss,Adam wasn't concluding that that girlfriend hasn't fled from,his,5.443697929382324
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FM_his,fm,MismatchMatch,poss,Lori wasn't concluding that Kevin hasn't fled from,his,2.9170241355895996
OneEmbedding,wasn't concluding,hasn't fled from,34,34_FF_his,ff,MismatchMismatch,poss,Lori wasn't concluding that that girlfriend hasn't fled from,his,5.6923604011535645
OneEmbedding,whispered,worries,35,35_MM_him,mm,MatchMatch,obj,Steven whispered that Robert worries,him,3.3001811504364014
OneEmbedding,whispered,worries,35,35_MF_him,mf,MatchMismatch,obj,Steven whispered that Tamara worries,him,4.994619846343994
OneEmbedding,whispered,worries,35,35_FM_him,fm,MismatchMatch,obj,Sonia whispered that Robert worries,him,5.781909465789795
OneEmbedding,whispered,worries,35,35_FF_him,ff,MismatchMismatch,obj,Sonia whispered that Tamara worries,him,6.286893367767334
OneEmbedding,whispered,worries,35,35_MM_his,mm,MatchMatch,poss,Steven whispered that Robert worries,his,6.2302985191345215
OneEmbedding,whispered,worries,35,35_MF_his,mf,MatchMismatch,poss,Steven whispered that Tamara worries,his,8.136300086975098
OneEmbedding,whispered,worries,35,35_FM_his,fm,MismatchMatch,poss,Sonia whispered that Robert worries,his,6.829872131347656
OneEmbedding,whispered,worries,35,35_FF_his,ff,MismatchMismatch,poss,Sonia whispered that Tamara worries,his,9.650755882263184
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_him,mm,MatchMatch,obj,Timothy hadn't denied that Eric isn't kissing,him,2.409254789352417
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_him,mf,MatchMismatch,obj,Timothy hadn't denied that Paula isn't kissing,him,1.568142294883728
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_him,fm,MismatchMatch,obj,Dawn hadn't denied that Eric isn't kissing,him,5.383393287658691
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_him,ff,MismatchMismatch,obj,Dawn hadn't denied that Paula isn't kissing,him,2.981367349624634
OneEmbedding,hadn't denied,isn't kissing,36,36_MM_his,mm,MatchMatch,poss,Timothy hadn't denied that Eric isn't kissing,his,3.9015069007873535
OneEmbedding,hadn't denied,isn't kissing,36,36_MF_his,mf,MatchMismatch,poss,Timothy hadn't denied that Paula isn't kissing,his,5.470979690551758
OneEmbedding,hadn't denied,isn't kissing,36,36_FM_his,fm,MismatchMatch,poss,Dawn hadn't denied that Eric isn't kissing,his,4.821397304534912
OneEmbedding,hadn't denied,isn't kissing,36,36_FF_his,ff,MismatchMismatch,poss,Dawn hadn't denied that Paula isn't kissing,his,6.975390434265137
OneEmbedding,claims,will forgive,37,37_MM_him,mm,MatchMatch,obj,Kenneth claims that David will forgive,him,1.895357608795166
OneEmbedding,claims,will forgive,37,37_MF_him,mf,MatchMismatch,obj,Kenneth claims that Margaret will forgive,him,0.9776039123535156
OneEmbedding,claims,will forgive,37,37_FM_him,fm,MismatchMatch,obj,Kirsten claims that David will forgive,him,3.3070192337036133
OneEmbedding,claims,will forgive,37,37_FF_him,ff,MismatchMismatch,obj,Kirsten claims that Margaret will forgive,him,1.648996114730835
OneEmbedding,claims,will forgive,37,37_MM_his,mm,MatchMatch,poss,Kenneth claims that David will forgive,his,5.342702865600586
OneEmbedding,claims,will forgive,37,37_MF_his,mf,MatchMismatch,poss,Kenneth claims that Margaret will forgive,his,5.6679792404174805
OneEmbedding,claims,will forgive,37,37_FM_his,fm,MismatchMatch,poss,Kirsten claims that David will forgive,his,6.10804557800293
OneEmbedding,claims,will forgive,37,37_FF_his,ff,MismatchMismatch,poss,Kirsten claims that Margaret will forgive,his,6.424326419830322
OneEmbedding,discovered,doesn't respect,38,38_MM_him,mm,MatchMatch,obj,Joseph discovered that George doesn't respect,him,3.3422274589538574
OneEmbedding,discovered,doesn't respect,38,38_MF_him,mf,MatchMismatch,obj,Joseph discovered that Meredith doesn't respect,him,2.6330957412719727
OneEmbedding,discovered,doesn't respect,38,38_FM_him,fm,MismatchMatch,obj,Sabrina discovered that George doesn't respect,him,5.470172882080078
OneEmbedding,discovered,doesn't respect,38,38_FF_him,ff,MismatchMismatch,obj,Sabrina discovered that Meredith doesn't respect,him,3.391040325164795
OneEmbedding,discovered,doesn't respect,38,38_MM_his,mm,MatchMatch,poss,Joseph discovered that George doesn't respect,his,3.3036386966705322
OneEmbedding,discovered,doesn't respect,38,38_MF_his,mf,MatchMismatch,poss,Joseph discovered that Meredith doesn't respect,his,4.159764289855957
OneEmbedding,discovered,doesn't respect,38,38_FM_his,fm,MismatchMatch,poss,Sabrina discovered that George doesn't respect,his,3.2922637462615967
OneEmbedding,discovered,doesn't respect,38,38_FF_his,ff,MismatchMismatch,poss,Sabrina discovered that Meredith doesn't respect,his,5.879122257232666
OneEmbedding,is concealing,hasn't watched,39,39_MM_him,mm,MatchMatch,obj,Liam is concealing that Matt hasn't watched,him,7.5799689292907715
OneEmbedding,is concealing,hasn't watched,39,39_MF_him,mf,MatchMismatch,obj,Liam is concealing that the lady hasn't watched,him,7.406303882598877
OneEmbedding,is concealing,hasn't watched,39,39_FM_him,fm,MismatchMatch,obj,Kathleen is concealing that Matt hasn't watched,him,7.914828777313232
OneEmbedding,is concealing,hasn't watched,39,39_FF_him,ff,MismatchMismatch,obj,Kathleen is concealing that the lady hasn't watched,him,7.384379863739014
OneEmbedding,is concealing,hasn't watched,39,39_MM_his,mm,MatchMatch,poss,Liam is concealing that Matt hasn't watched,his,4.746634483337402
OneEmbedding,is concealing,hasn't watched,39,39_MF_his,mf,MatchMismatch,poss,Liam is concealing that the lady hasn't watched,his,7.183454990386963
OneEmbedding,is concealing,hasn't watched,39,39_FM_his,fm,MismatchMatch,poss,Kathleen is concealing that Matt hasn't watched,his,5.058210372924805
OneEmbedding,is concealing,hasn't watched,39,39_FF_his,ff,MismatchMismatch,poss,Kathleen is concealing that the lady hasn't watched,his,7.745828151702881
OneEmbedding,feels,is scanning,40,40_MM_him,mm,MatchMatch,obj,The grandson feels that Kenneth is scanning,him,2.6150548458099365
OneEmbedding,feels,is scanning,40,40_MF_him,mf,MatchMismatch,obj,The grandson feels that Carrie is scanning,him,2.898197889328003
OneEmbedding,feels,is scanning,40,40_FM_him,fm,MismatchMatch,obj,Meredith feels that Kenneth is scanning,him,5.982985973358154
OneEmbedding,feels,is scanning,40,40_FF_him,ff,MismatchMismatch,obj,Meredith feels that Carrie is scanning,him,5.13977575302124
OneEmbedding,feels,is scanning,40,40_MM_his,mm,MatchMatch,poss,The grandson feels that Kenneth is scanning,his,2.2238245010375977
OneEmbedding,feels,is scanning,40,40_MF_his,mf,MatchMismatch,poss,The grandson feels that Carrie is scanning,his,2.622180700302124
OneEmbedding,feels,is scanning,40,40_FM_his,fm,MismatchMatch,poss,Meredith feels that Kenneth is scanning,his,4.441295623779297
OneEmbedding,feels,is scanning,40,40_FF_his,ff,MismatchMismatch,poss,Meredith feels that Carrie is scanning,his,5.827064037322998
OneEmbedding,has complained,wasn't hiding,41,41_MM_him,mm,MatchMatch,obj,Martin has complained that Jason wasn't hiding,him,8.415871620178223
OneEmbedding,has complained,wasn't hiding,41,41_MF_him,mf,MatchMismatch,obj,Martin has complained that Tracy wasn't hiding,him,8.37450122833252
OneEmbedding,has complained,wasn't hiding,41,41_FM_him,fm,MismatchMatch,obj,Donna has complained that Jason wasn't hiding,him,8.391218185424805
OneEmbedding,has complained,wasn't hiding,41,41_FF_him,ff,MismatchMismatch,obj,Donna has complained that Tracy wasn't hiding,him,8.592968940734863
OneEmbedding,has complained,wasn't hiding,41,41_MM_his,mm,MatchMatch,poss,Martin has complained that Jason wasn't hiding,his,2.141745090484619
OneEmbedding,has complained,wasn't hiding,41,41_MF_his,mf,MatchMismatch,poss,Martin has complained that Tracy wasn't hiding,his,2.595010995864868
