exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
TwoEmbedding,informed,isn't shocking,11,11_MFF_his,mff,MatchMismatchMismatch,poss,Christopher informed Jill that the woman isn't shocking,his,8.178321838378906
TwoEmbedding,informed,isn't shocking,11,11_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie informed Guy that Aaron isn't shocking,his,4.81544828414917
TwoEmbedding,informed,isn't shocking,11,11_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie informed Guy that the woman isn't shocking,his,8.33798599243164
TwoEmbedding,informed,isn't shocking,11,11_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie informed Jill that Aaron isn't shocking,his,4.8514509201049805
TwoEmbedding,informed,isn't shocking,11,11_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie informed Jill that the woman isn't shocking,his,11.332147598266602
TwoEmbedding,informed,has boasted about,12,12_MMM_him,mmm,MatchMatchMatch,obj,Larry informed Walter that Larry has boasted about,him,7.212777614593506
TwoEmbedding,informed,has boasted about,12,12_MMF_him,mmf,MatchMatchMismatch,obj,Larry informed Walter that Helen has boasted about,him,5.338496208190918
TwoEmbedding,informed,has boasted about,12,12_MFM_him,mfm,MatchMismatchMatch,obj,Larry informed Elizabeth that Larry has boasted about,him,8.251107215881348
TwoEmbedding,informed,has boasted about,12,12_MFF_him,mff,MatchMismatchMismatch,obj,Larry informed Elizabeth that Helen has boasted about,him,6.102371692657471
TwoEmbedding,informed,has boasted about,12,12_FMM_him,fmm,MismatchMatchMatch,obj,Brenda informed Walter that Larry has boasted about,him,8.416975975036621
TwoEmbedding,informed,has boasted about,12,12_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda informed Walter that Helen has boasted about,him,6.403676986694336
TwoEmbedding,informed,has boasted about,12,12_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda informed Elizabeth that Larry has boasted about,him,9.017181396484375
TwoEmbedding,informed,has boasted about,12,12_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda informed Elizabeth that Helen has boasted about,him,8.1379976272583
TwoEmbedding,informed,has boasted about,12,12_MMM_his,mmm,MatchMatchMatch,poss,Larry informed Walter that Larry has boasted about,his,2.2998993396759033
TwoEmbedding,informed,has boasted about,12,12_MMF_his,mmf,MatchMatchMismatch,poss,Larry informed Walter that Helen has boasted about,his,5.171045780181885
TwoEmbedding,informed,has boasted about,12,12_MFM_his,mfm,MatchMismatchMatch,poss,Larry informed Elizabeth that Larry has boasted about,his,2.2103092670440674
TwoEmbedding,informed,has boasted about,12,12_MFF_his,mff,MatchMismatchMismatch,poss,Larry informed Elizabeth that Helen has boasted about,his,5.964768409729004
TwoEmbedding,informed,has boasted about,12,12_FMM_his,fmm,MismatchMatchMatch,poss,Brenda informed Walter that Larry has boasted about,his,2.176746129989624
TwoEmbedding,informed,has boasted about,12,12_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda informed Walter that Helen has boasted about,his,5.968698501586914
TwoEmbedding,informed,has boasted about,12,12_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda informed Elizabeth that Larry has boasted about,his,2.098393440246582
TwoEmbedding,informed,has boasted about,12,12_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda informed Elizabeth that Helen has boasted about,his,8.061385154724121
TwoEmbedding,alerts,leads,13,13_MMM_him,mmm,MatchMatchMatch,obj,Omar alerts Phillip that Brett leads,him,2.135103464126587
TwoEmbedding,alerts,leads,13,13_MMF_him,mmf,MatchMatchMismatch,obj,Omar alerts Phillip that that lady leads,him,2.326587200164795
TwoEmbedding,alerts,leads,13,13_MFM_him,mfm,MatchMismatchMatch,obj,Omar alerts Julie that Brett leads,him,3.4072494506835938
TwoEmbedding,alerts,leads,13,13_MFF_him,mff,MatchMismatchMismatch,obj,Omar alerts Julie that that lady leads,him,3.4161815643310547
TwoEmbedding,alerts,leads,13,13_FMM_him,fmm,MismatchMatchMatch,obj,Laurie alerts Phillip that Brett leads,him,2.4661810398101807
TwoEmbedding,alerts,leads,13,13_FMF_him,fmf,MismatchMatchMismatch,obj,Laurie alerts Phillip that that lady leads,him,2.6522586345672607
TwoEmbedding,alerts,leads,13,13_FFM_him,ffm,MismatchMismatchMatch,obj,Laurie alerts Julie that Brett leads,him,5.815542221069336
TwoEmbedding,alerts,leads,13,13_FFF_him,fff,MismatchMismatchMismatch,obj,Laurie alerts Julie that that lady leads,him,5.924365997314453
TwoEmbedding,alerts,leads,13,13_MMM_his,mmm,MatchMatchMatch,poss,Omar alerts Phillip that Brett leads,his,7.026741027832031
TwoEmbedding,alerts,leads,13,13_MMF_his,mmf,MatchMatchMismatch,poss,Omar alerts Phillip that that lady leads,his,6.8237385749816895
TwoEmbedding,alerts,leads,13,13_MFM_his,mfm,MatchMismatchMatch,poss,Omar alerts Julie that Brett leads,his,6.923818588256836
TwoEmbedding,alerts,leads,13,13_MFF_his,mff,MatchMismatchMismatch,poss,Omar alerts Julie that that lady leads,his,7.597743034362793
TwoEmbedding,alerts,leads,13,13_FMM_his,fmm,MismatchMatchMatch,poss,Laurie alerts Phillip that Brett leads,his,7.1774821281433105
TwoEmbedding,alerts,leads,13,13_FMF_his,fmf,MismatchMatchMismatch,poss,Laurie alerts Phillip that that lady leads,his,7.724233150482178
TwoEmbedding,alerts,leads,13,13_FFM_his,ffm,MismatchMismatchMatch,poss,Laurie alerts Julie that Brett leads,his,6.345282077789307
TwoEmbedding,alerts,leads,13,13_FFF_his,fff,MismatchMismatchMismatch,poss,Laurie alerts Julie that that lady leads,his,10.015759468078613
TwoEmbedding,informs,didn't shake,14,14_MMM_him,mmm,MatchMatchMatch,obj,Kenneth informs Aaron that Robert didn't shake,him,4.586460590362549
TwoEmbedding,informs,didn't shake,14,14_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth informs Aaron that Carmen didn't shake,him,3.7096121311187744
TwoEmbedding,informs,didn't shake,14,14_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth informs Donna that Robert didn't shake,him,5.671014785766602
TwoEmbedding,informs,didn't shake,14,14_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth informs Donna that Carmen didn't shake,him,4.602085590362549
TwoEmbedding,informs,didn't shake,14,14_FMM_him,fmm,MismatchMatchMatch,obj,That lady informs Aaron that Robert didn't shake,him,7.253581523895264
TwoEmbedding,informs,didn't shake,14,14_FMF_him,fmf,MismatchMatchMismatch,obj,That lady informs Aaron that Carmen didn't shake,him,5.213508605957031
TwoEmbedding,informs,didn't shake,14,14_FFM_him,ffm,MismatchMismatchMatch,obj,That lady informs Donna that Robert didn't shake,him,8.63815689086914
TwoEmbedding,informs,didn't shake,14,14_FFF_him,fff,MismatchMismatchMismatch,obj,That lady informs Donna that Carmen didn't shake,him,6.953620910644531
TwoEmbedding,informs,didn't shake,14,14_MMM_his,mmm,MatchMatchMatch,poss,Kenneth informs Aaron that Robert didn't shake,his,1.5432759523391724
TwoEmbedding,informs,didn't shake,14,14_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth informs Aaron that Carmen didn't shake,his,2.3796277046203613
TwoEmbedding,informs,didn't shake,14,14_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth informs Donna that Robert didn't shake,his,2.255885124206543
TwoEmbedding,informs,didn't shake,14,14_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth informs Donna that Carmen didn't shake,his,3.001595973968506
TwoEmbedding,informs,didn't shake,14,14_FMM_his,fmm,MismatchMatchMatch,poss,That lady informs Aaron that Robert didn't shake,his,3.2974414825439453
TwoEmbedding,informs,didn't shake,14,14_FMF_his,fmf,MismatchMatchMismatch,poss,That lady informs Aaron that Carmen didn't shake,his,3.827169179916382
TwoEmbedding,informs,didn't shake,14,14_FFM_his,ffm,MismatchMismatchMatch,poss,That lady informs Donna that Robert didn't shake,his,3.8705010414123535
TwoEmbedding,informs,didn't shake,14,14_FFF_his,fff,MismatchMismatchMismatch,poss,That lady informs Donna that Carmen didn't shake,his,5.22914981842041
TwoEmbedding,advised,doesn't observe,15,15_MMM_him,mmm,MatchMatchMatch,obj,Steven advised Keith that Bill doesn't observe,him,5.77858829498291
TwoEmbedding,advised,doesn't observe,15,15_MMF_him,mmf,MatchMatchMismatch,obj,Steven advised Keith that Heather doesn't observe,him,4.363401412963867
TwoEmbedding,advised,doesn't observe,15,15_MFM_him,mfm,MatchMismatchMatch,obj,Steven advised Katherine that Bill doesn't observe,him,7.769180774688721
TwoEmbedding,advised,doesn't observe,15,15_MFF_him,mff,MatchMismatchMismatch,obj,Steven advised Katherine that Heather doesn't observe,him,6.285023212432861
TwoEmbedding,advised,doesn't observe,15,15_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advised Keith that Bill doesn't observe,him,5.978883266448975
TwoEmbedding,advised,doesn't observe,15,15_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advised Keith that Heather doesn't observe,him,4.622754096984863
TwoEmbedding,advised,doesn't observe,15,15_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advised Katherine that Bill doesn't observe,him,9.099781036376953
TwoEmbedding,advised,doesn't observe,15,15_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advised Katherine that Heather doesn't observe,him,8.110527992248535
TwoEmbedding,advised,doesn't observe,15,15_MMM_his,mmm,MatchMatchMatch,poss,Steven advised Keith that Bill doesn't observe,his,5.0572404861450195
TwoEmbedding,advised,doesn't observe,15,15_MMF_his,mmf,MatchMatchMismatch,poss,Steven advised Keith that Heather doesn't observe,his,4.92695426940918
TwoEmbedding,advised,doesn't observe,15,15_MFM_his,mfm,MatchMismatchMatch,poss,Steven advised Katherine that Bill doesn't observe,his,4.940145969390869
TwoEmbedding,advised,doesn't observe,15,15_MFF_his,mff,MatchMismatchMismatch,poss,Steven advised Katherine that Heather doesn't observe,his,6.375191688537598
TwoEmbedding,advised,doesn't observe,15,15_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advised Keith that Bill doesn't observe,his,4.603814601898193
TwoEmbedding,advised,doesn't observe,15,15_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advised Keith that Heather doesn't observe,his,5.152493476867676
TwoEmbedding,advised,doesn't observe,15,15_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advised Katherine that Bill doesn't observe,his,4.850593566894531
TwoEmbedding,advised,doesn't observe,15,15_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advised Katherine that Heather doesn't observe,his,8.245780944824219
TwoEmbedding,showed,can't find,16,16_MMM_him,mmm,MatchMatchMatch,obj,William showed Roger that Peter can't find,him,4.211782932281494
TwoEmbedding,showed,can't find,16,16_MMF_him,mmf,MatchMatchMismatch,obj,William showed Roger that Holly can't find,him,4.051049709320068
TwoEmbedding,showed,can't find,16,16_MFM_him,mfm,MatchMismatchMatch,obj,William showed Debra that Peter can't find,him,5.495014667510986
TwoEmbedding,showed,can't find,16,16_MFF_him,mff,MatchMismatchMismatch,obj,William showed Debra that Holly can't find,him,5.2061309814453125
TwoEmbedding,showed,can't find,16,16_FMM_him,fmm,MismatchMatchMatch,obj,Christine showed Roger that Peter can't find,him,5.918184280395508
TwoEmbedding,showed,can't find,16,16_FMF_him,fmf,MismatchMatchMismatch,obj,Christine showed Roger that Holly can't find,him,4.930521011352539
TwoEmbedding,showed,can't find,16,16_FFM_him,ffm,MismatchMismatchMatch,obj,Christine showed Debra that Peter can't find,him,7.0622172355651855
TwoEmbedding,showed,can't find,16,16_FFF_him,fff,MismatchMismatchMismatch,obj,Christine showed Debra that Holly can't find,him,6.170108795166016
TwoEmbedding,showed,can't find,16,16_MMM_his,mmm,MatchMatchMatch,poss,William showed Roger that Peter can't find,his,3.0846774578094482
TwoEmbedding,showed,can't find,16,16_MMF_his,mmf,MatchMatchMismatch,poss,William showed Roger that Holly can't find,his,5.6177263259887695
TwoEmbedding,showed,can't find,16,16_MFM_his,mfm,MatchMismatchMatch,poss,William showed Debra that Peter can't find,his,2.823774576187134
TwoEmbedding,showed,can't find,16,16_MFF_his,mff,MatchMismatchMismatch,poss,William showed Debra that Holly can't find,his,6.276881217956543
TwoEmbedding,showed,can't find,16,16_FMM_his,fmm,MismatchMatchMatch,poss,Christine showed Roger that Peter can't find,his,3.044065475463867
TwoEmbedding,showed,can't find,16,16_FMF_his,fmf,MismatchMatchMismatch,poss,Christine showed Roger that Holly can't find,his,6.891684532165527
TwoEmbedding,showed,can't find,16,16_FFM_his,ffm,MismatchMismatchMatch,poss,Christine showed Debra that Peter can't find,his,3.027179479598999
TwoEmbedding,showed,can't find,16,16_FFF_his,fff,MismatchMismatchMismatch,poss,Christine showed Debra that Holly can't find,his,7.274672031402588
TwoEmbedding,alerts,should hide,17,17_MMM_him,mmm,MatchMatchMatch,obj,Donald alerts Theodore that Joel should hide,him,7.6902971267700195
TwoEmbedding,alerts,should hide,17,17_MMF_him,mmf,MatchMatchMismatch,obj,Donald alerts Theodore that Kirsten should hide,him,6.899251937866211
TwoEmbedding,alerts,should hide,17,17_MFM_him,mfm,MatchMismatchMatch,obj,Donald alerts Amelia that Joel should hide,him,10.0112886428833
TwoEmbedding,alerts,should hide,17,17_MFF_him,mff,MatchMismatchMismatch,obj,Donald alerts Amelia that Kirsten should hide,him,8.672714233398438
TwoEmbedding,alerts,should hide,17,17_FMM_him,fmm,MismatchMatchMatch,obj,The waitress alerts Theodore that Joel should hide,him,9.002169609069824
TwoEmbedding,alerts,should hide,17,17_FMF_him,fmf,MismatchMatchMismatch,obj,The waitress alerts Theodore that Kirsten should hide,him,7.578139781951904
TwoEmbedding,alerts,should hide,17,17_FFM_him,ffm,MismatchMismatchMatch,obj,The waitress alerts Amelia that Joel should hide,him,11.364203453063965
TwoEmbedding,alerts,should hide,17,17_FFF_him,fff,MismatchMismatchMismatch,obj,The waitress alerts Amelia that Kirsten should hide,him,10.400857925415039
TwoEmbedding,alerts,should hide,17,17_MMM_his,mmm,MatchMatchMatch,poss,Donald alerts Theodore that Joel should hide,his,3.8706297874450684
TwoEmbedding,alerts,should hide,17,17_MMF_his,mmf,MatchMatchMismatch,poss,Donald alerts Theodore that Kirsten should hide,his,6.490532875061035
TwoEmbedding,alerts,should hide,17,17_MFM_his,mfm,MatchMismatchMatch,poss,Donald alerts Amelia that Joel should hide,his,3.9696786403656006
TwoEmbedding,alerts,should hide,17,17_MFF_his,mff,MatchMismatchMismatch,poss,Donald alerts Amelia that Kirsten should hide,his,8.735162734985352
TwoEmbedding,alerts,should hide,17,17_FMM_his,fmm,MismatchMatchMatch,poss,The waitress alerts Theodore that Joel should hide,his,3.7380828857421875
TwoEmbedding,alerts,should hide,17,17_FMF_his,fmf,MismatchMatchMismatch,poss,The waitress alerts Theodore that Kirsten should hide,his,6.864304065704346
TwoEmbedding,alerts,should hide,17,17_FFM_his,ffm,MismatchMismatchMatch,poss,The waitress alerts Amelia that Joel should hide,his,3.207068681716919
TwoEmbedding,alerts,should hide,17,17_FFF_his,fff,MismatchMismatchMismatch,poss,The waitress alerts Amelia that Kirsten should hide,his,9.687320709228516
TwoEmbedding,alerts,had praised,18,18_MMM_him,mmm,MatchMatchMatch,obj,Russell alerts this ex-boyfriend that Carl had praised,him,2.3589091300964355
TwoEmbedding,alerts,had praised,18,18_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerts this ex-boyfriend that Teresa had praised,him,1.379165768623352
TwoEmbedding,alerts,had praised,18,18_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerts Anne that Carl had praised,him,5.256651878356934
TwoEmbedding,alerts,had praised,18,18_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerts Anne that Teresa had praised,him,4.5954718589782715
TwoEmbedding,alerts,had praised,18,18_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerts this ex-boyfriend that Carl had praised,him,4.140328884124756
TwoEmbedding,alerts,had praised,18,18_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerts this ex-boyfriend that Teresa had praised,him,1.6383521556854248
TwoEmbedding,alerts,had praised,18,18_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerts Anne that Carl had praised,him,7.009037971496582
TwoEmbedding,alerts,had praised,18,18_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerts Anne that Teresa had praised,him,7.344951152801514
TwoEmbedding,alerts,had praised,18,18_MMM_his,mmm,MatchMatchMatch,poss,Russell alerts this ex-boyfriend that Carl had praised,his,2.49416184425354
TwoEmbedding,alerts,had praised,18,18_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerts this ex-boyfriend that Teresa had praised,his,2.4724578857421875
TwoEmbedding,alerts,had praised,18,18_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerts Anne that Carl had praised,his,4.636743545532227
TwoEmbedding,alerts,had praised,18,18_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerts Anne that Teresa had praised,his,5.350632667541504
TwoEmbedding,alerts,had praised,18,18_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerts this ex-boyfriend that Carl had praised,his,4.129057884216309
TwoEmbedding,alerts,had praised,18,18_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerts this ex-boyfriend that Teresa had praised,his,2.968336582183838
TwoEmbedding,alerts,had praised,18,18_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerts Anne that Carl had praised,his,5.555071830749512
TwoEmbedding,alerts,had praised,18,18_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerts Anne that Teresa had praised,his,8.280448913574219
TwoEmbedding,alerts,argued about,19,19_MMM_him,mmm,MatchMatchMatch,obj,Curtis alerts Benjamin that Benjamin argued about,him,4.83510160446167
TwoEmbedding,alerts,argued about,19,19_MMF_him,mmf,MatchMatchMismatch,obj,Curtis alerts Benjamin that Jodi argued about,him,2.759359121322632
TwoEmbedding,alerts,argued about,19,19_MFM_him,mfm,MatchMismatchMatch,obj,Curtis alerts Teresa that Benjamin argued about,him,4.270781517028809
TwoEmbedding,alerts,argued about,19,19_MFF_him,mff,MatchMismatchMismatch,obj,Curtis alerts Teresa that Jodi argued about,him,4.150904178619385
TwoEmbedding,alerts,argued about,19,19_FMM_him,fmm,MismatchMatchMatch,obj,Sandra alerts Benjamin that Benjamin argued about,him,4.645507335662842
TwoEmbedding,alerts,argued about,19,19_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra alerts Benjamin that Jodi argued about,him,3.0729901790618896
TwoEmbedding,alerts,argued about,19,19_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra alerts Teresa that Benjamin argued about,him,5.429327487945557
TwoEmbedding,alerts,argued about,19,19_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra alerts Teresa that Jodi argued about,him,5.491808891296387
TwoEmbedding,alerts,argued about,19,19_MMM_his,mmm,MatchMatchMatch,poss,Curtis alerts Benjamin that Benjamin argued about,his,4.8576436042785645
TwoEmbedding,alerts,argued about,19,19_MMF_his,mmf,MatchMatchMismatch,poss,Curtis alerts Benjamin that Jodi argued about,his,4.664167404174805
